ticker|ep_date|fire_date|mon|variant|entry|stop|stop_w|mature|derived_touch|pre_fire_hole|status|reason|outcome|realized_r|outcome_trail|realized_r_trail|mfe_r|mae_r|reached_4r
HUT|2026-07-20|2026-07-21|2026-07|d_adr_050|107.0|102.09092036673043|4.587924890906141|True|True|False|settled||stop|-1.0|stop|-1.0|2.7256|-1.2467|False
HUT|2026-07-20|2026-07-21|2026-07|d_adr_075|107.0|99.63638055009565|6.8818873363592035|True|True|False|settled||stop|-1.0|stop|-1.0|1.817|-2.0914|False
HUT|2026-07-20|2026-07-21|2026-07|d_adr_100|107.0|97.18184073346086|9.175849781812282|True|True|False|settled||stop|-1.0|stop|-1.0|1.3628|-1.5685|False
HUT|2026-07-20|2026-07-21|2026-07|e_ep_close|107.0|100.93|5.672897196261676|True|True|False|settled||stop|-1.0|stop|-1.0|2.2043|-1.0082|False
HUT|2026-07-20|2026-07-21|2026-07|f_ep_low|107.0|99.1|7.383177570093463|True|True|False|settled||stop|-1.0|stop|-1.0|1.6937|-1.9494|False
INFQ|2026-05-21|2026-05-22|2026-05|a_prior_low|16.09|13.39|16.780609073958978|True|True|False|settled||stop|-1.0|trail_exit|-0.5667|1.7259|-1.0889|False
INFQ|2026-05-21|2026-05-22|2026-05|b_break_bar|16.09|15.74|2.1752641392169028|True|True|False|settled||stop|-1.0|stop|-1.0|6.0286|-1.0857|True
INFQ|2026-05-21|2026-05-22|2026-05|c_lod_at_fire|16.09|15.74|2.1752641392169028|True|True|False|settled||stop|-1.0|stop|-1.0|6.0286|-1.0857|True
INFQ|2026-05-21|2026-05-22|2026-05|d_adr_025|16.09|15.746261789765747|2.1363468628604925|True|True|False|settled||stop|-1.0|stop|-1.0|6.1384|-1.1055|True
INFQ|2026-05-21|2026-05-22|2026-05|d_adr_050|16.09|15.402523579531493|4.272693725720985|True|True|False|settled||stop|-1.0|stop|-1.0|3.0692|-1.6873|False
INFQ|2026-05-21|2026-05-22|2026-05|d_adr_075|16.09|15.05878536929724|6.409040588581477|True|True|False|settled||stop|-1.0|stop|-1.0|2.0461|-1.1249|False
INFQ|2026-05-21|2026-05-22|2026-05|d_adr_100|16.09|14.715047159062987|8.54538745144197|True|True|False|settled||stop|-1.0|stop|-1.0|1.5346|-1.04|False
INFQ|2026-05-21|2026-05-22|2026-05|e_ep_close|16.09|14.7|8.638906152889996|True|True|False|settled||stop|-1.0|stop|-1.0|1.518|-1.0288|False
INFQ|2026-05-21|2026-05-22|2026-05|f_ep_low|16.09|13.39|16.780609073958978|True|True|False|settled||stop|-1.0|trail_exit|-0.5667|1.7259|-1.0889|False
IREN|2026-07-20|2026-07-21|2026-07|a_prior_low|41.095|36.31|11.64375228129942|True|True|False|settled||stop|-1.0|trail_exit|0.0408|0.5486|-1.2989|False
IREN|2026-07-20|2026-07-21|2026-07|b_break_bar|41.095|40.43|1.6182017277040983|True|True|False|settled||stop|-1.0|stop|-1.0|2.3835|-1.1353|False
IREN|2026-07-20|2026-07-21|2026-07|c_lod_at_fire|41.095|40.43|1.6182017277040983|True|True|False|settled||stop|-1.0|stop|-1.0|2.3835|-1.1353|False
IREN|2026-07-20|2026-07-21|2026-07|d_adr_025|41.095|40.228875897891925|2.107614313439772|True|True|False|settled||stop|-1.0|trail_exit|0.2251|3.0307|-4.7049|False
IREN|2026-07-20|2026-07-21|2026-07|d_adr_050|41.095|39.36275179578385|4.215228626879544|True|True|False|settled||stop|-1.0|trail_exit|0.1126|1.5154|-2.3524|False
IREN|2026-07-20|2026-07-21|2026-07|d_adr_075|41.095|38.49662769367578|6.3228429403193145|True|True|False|settled||stop|-1.0|trail_exit|0.075|1.0102|-1.5683|False
IREN|2026-07-20|2026-07-21|2026-07|d_adr_100|41.095|37.6305035915677|8.430457253759087|True|True|False|settled||stop|-1.0|trail_exit|0.0563|0.7577|-1.1762|False
IREN|2026-07-20|2026-07-21|2026-07|e_ep_close|41.095|40.2|2.1778805207446066|True|True|False|settled||stop|-1.0|trail_exit|0.2179|2.933|-4.5531|False
IREN|2026-07-20|2026-07-21|2026-07|f_ep_low|41.095|36.31|11.64375228129942|True|True|False|settled||stop|-1.0|trail_exit|0.0408|0.5486|-1.2989|False
LIND|2026-08-03|2026-08-04|2026-08|a_prior_low|34.5|30.77|10.81159420289855|False|False|False|settled||stop|-1.0|trail_exit|-0.2466|0.134|-1.1126|False
LIND|2026-08-03|2026-08-04|2026-08|b_break_bar|34.5|33.61|2.579710144927538|False|False|False|settled||stop|-1.0|stop|-1.0|-0.573|-1.0056|False
LIND|2026-08-03|2026-08-04|2026-08|c_lod_at_fire|34.5|33.61|2.579710144927538|False|False|False|settled||stop|-1.0|stop|-1.0|-0.573|-1.0056|False
LIND|2026-08-03|2026-08-04|2026-08|d_adr_025|34.5|34.17997795919208|0.9276001182838273|False|False|False|settled||stop|-1.0|stop|-1.0|-1.5936|-2.7967|False
LIND|2026-08-03|2026-08-04|2026-08|d_adr_050|34.5|33.859955918384166|1.8552002365676339|False|False|False|settled||stop|-1.0|stop|-1.0|-0.7968|-1.3983|False
LIND|2026-08-03|2026-08-04|2026-08|d_adr_075|34.5|33.539933877576246|2.782800354851461|False|False|False|settled||stop|-1.0|stop|-1.0|-0.3021|-1.1353|False
LIND|2026-08-03|2026-08-04|2026-08|d_adr_100|34.5|33.219911836768325|3.710400473135288|False|False|False|settled||stop|-1.0|stop|-1.0|-0.2265|-1.0546|False
LIND|2026-08-03|2026-08-04|2026-08|e_ep_close|34.5|33.12|4.000000000000008|False|False|False|settled||stop|-1.0|stop|-1.0|-0.2101|-1.0145|False
LIND|2026-08-03|2026-08-04|2026-08|f_ep_low|34.5|30.77|10.81159420289855|False|False|False|settled||stop|-1.0|trail_exit|-0.2466|0.134|-1.1126|False
MRVL|2026-06-02|2026-06-03|2026-06|a_prior_low|291.3|252.43|13.343631994507382|True|True|False|settled||stop|-1.0|stop|-1.0|0.8464|-1.2169|False
MRVL|2026-06-02|2026-06-03|2026-06|b_break_bar|291.3|308.11|-5.770683144524546|True|True|False|killed_entry_le_stop||||||||
MRVL|2026-06-02|2026-06-03|2026-06|c_lod_at_fire|291.3|308.11|-5.770683144524546|True|True|False|killed_entry_le_stop||||||||
MRVL|2026-06-02|2026-06-03|2026-06|d_adr_025|291.3|286.2792034381942|1.7235827537953343|True|True|False|settled||stop|-1.0|stop|-1.0|6.5527|-2.7366|False
MRVL|2026-06-02|2026-06-03|2026-06|d_adr_050|291.3|281.2584068763884|3.4471655075906686|True|True|False|settled||stop|-1.0|stop|-1.0|3.2764|-1.3683|False
MRVL|2026-06-02|2026-06-03|2026-06|d_adr_075|291.3|276.2376103145826|5.170748261386004|True|True|False|settled||stop|-1.0|stop|-1.0|2.1842|-1.9857|False
MRVL|2026-06-02|2026-06-03|2026-06|d_adr_100|291.3|271.21681375277683|6.894331015181318|True|True|False|settled||stop|-1.0|stop|-1.0|1.6382|-1.4893|False
MRVL|2026-06-02|2026-06-03|2026-06|e_ep_close|291.3|290.79|0.17507723995880223|True|True|False|settled||stop|-1.0|stop|-1.0|64.5098|-26.9412|False
MRVL|2026-06-02|2026-06-03|2026-06|f_ep_low|291.3|252.43|13.343631994507382|True|True|False|settled||stop|-1.0|stop|-1.0|0.8464|-1.2169|False
MRX|2026-08-12|2026-08-13|2026-08|a_prior_low|71.62092|62.6|12.595370179550885|False|True|False|abstain|window_open|||||||
MRX|2026-08-12|2026-08-13|2026-08|b_break_bar|71.62092|72.16|-0.7526851093228046|False|True|False|killed_entry_le_stop||||||||
MRX|2026-08-12|2026-08-13|2026-08|c_lod_at_fire|71.62092|72.16|-0.7526851093228046|False|True|False|killed_entry_le_stop||||||||
MRX|2026-08-12|2026-08-13|2026-08|d_adr_025|71.62092|70.88487229958963|1.0276993096575235|False|True|False|settled||stop|-1.0|stop|-1.0|5.1343|-2.9766|False
MRX|2026-08-12|2026-08-13|2026-08|d_adr_050|71.62092|70.14882459917928|2.055398619315027|False|True|False|settled||stop|-1.0|stop|-1.0|2.5671|-1.4883|False
MRX|2026-08-12|2026-08-13|2026-08|d_adr_075|71.62092|69.41277689876891|3.0830979289725504|False|True|False|abstain|window_open|||||||
MRX|2026-08-12|2026-08-13|2026-08|d_adr_100|71.62092|68.67672919835854|4.110797238630074|False|True|False|abstain|window_open|||||||
MRX|2026-08-12|2026-08-13|2026-08|e_ep_close|71.62092|71.13|0.6854421864449699|False|True|False|settled||stop|-1.0|stop|-1.0|7.698|-4.4629|False
MRX|2026-08-12|2026-08-13|2026-08|f_ep_low|71.62092|62.6|12.595370179550885|False|True|False|abstain|window_open|||||||
NVCR|2026-07-23|2026-07-24|2026-07|a_prior_low|20.55|18.0|12.408759124087593|True|False|False|settled||stop|-1.0|stop|-1.0|0.2353|-1.0|False
NVCR|2026-07-23|2026-07-24|2026-07|b_break_bar|20.55|20.51|0.19464720194646787|True|False|False|settled||stop|-1.0|stop|-1.0|15.0|-16.25|False
NVCR|2026-07-23|2026-07-24|2026-07|c_lod_at_fire|20.55|20.51|0.19464720194646787|True|False|False|settled||stop|-1.0|stop|-1.0|15.0|-16.25|False
NVCR|2026-07-23|2026-07-24|2026-07|d_adr_025|20.55|20.297273713959353|1.229811610903397|True|False|False|settled||stop|-1.0|stop|-1.0|2.3741|-2.572|False
NVCR|2026-07-23|2026-07-24|2026-07|d_adr_050|20.55|20.044547427918705|2.459623221806794|True|False|False|settled||stop|-1.0|stop|-1.0|1.1871|-1.286|False
NVCR|2026-07-23|2026-07-24|2026-07|d_adr_075|20.55|19.791821141878057|3.689434832710191|True|False|False|settled||stop|-1.0|stop|-1.0|0.7914|-1.4904|False
NVCR|2026-07-23|2026-07-24|2026-07|d_adr_100|20.55|19.53909485583741|4.919246443613588|True|False|False|settled||stop|-1.0|stop|-1.0|0.5935|-1.1178|False
NVCR|2026-07-23|2026-07-24|2026-07|e_ep_close|20.55|19.99|2.725060827250619|True|False|False|settled||stop|-1.0|stop|-1.0|1.0714|-1.1607|False
NVCR|2026-07-23|2026-07-24|2026-07|f_ep_low|20.55|18.0|12.408759124087593|True|False|False|settled||stop|-1.0|stop|-1.0|0.2353|-1.0|False
ONTO|2026-08-07|2026-08-10|2026-08|a_prior_low|314.22|295.0|6.116733498822489|False|False|False|settled||stop|-1.0|stop|-1.0|-0.0333|-1.0666|False
ONTO|2026-08-07|2026-08-10|2026-08|b_break_bar|314.22|312.14|0.6619565909235697|False|False|False|settled||stop|-1.0|stop|-1.0|-0.3077|-3.3365|False
ONTO|2026-08-07|2026-08-10|2026-08|c_lod_at_fire|314.22|312.14|0.6619565909235697|False|False|False|settled||stop|-1.0|stop|-1.0|-0.3077|-3.3365|False
ONTO|2026-08-07|2026-08-10|2026-08|d_adr_025|314.22|308.6959293714783|1.7580264236909529|False|False|False|settled||stop|-1.0|stop|-1.0|-0.1159|-1.2563|False
ONTO|2026-08-07|2026-08-10|2026-08|d_adr_050|314.22|303.17185874295666|3.5160528473818875|False|False|False|settled||stop|-1.0|stop|-1.0|-0.0579|-1.0092|False
ONTO|2026-08-07|2026-08-10|2026-08|d_adr_075|314.22|297.64778811443495|5.274079271072841|False|False|False|settled||stop|-1.0|stop|-1.0|-0.0386|-1.1592|False
ONTO|2026-08-07|2026-08-10|2026-08|d_adr_100|314.22|292.1237174859133|7.032105694763775|False|False|False|settled||stop|-1.0|stop|-1.0|-0.029|-1.0488|False
ONTO|2026-08-07|2026-08-10|2026-08|e_ep_close|314.22|308.3|1.884030297243974|False|False|False|settled||stop|-1.0|stop|-1.0|-0.1081|-1.1723|False
ONTO|2026-08-07|2026-08-10|2026-08|f_ep_low|314.22|295.0|6.116733498822489|False|False|False|settled||stop|-1.0|stop|-1.0|-0.0333|-1.0666|False
PD|2026-05-29|2026-06-01|2026-05|a_prior_low|10.015|8.69|13.230154767848237|True|True|False|settled||stop|-1.0|stop|-1.0|0.517|-1.1736|False
PD|2026-05-29|2026-06-01|2026-05|b_break_bar|10.015|9.9817|0.3325012481278138|True|True|False|settled||stop|-1.0|stop|-1.0|20.5706|-6.3063|True
PD|2026-05-29|2026-06-01|2026-05|c_lod_at_fire|10.015|9.9817|0.3325012481278138|True|True|False|settled||stop|-1.0|stop|-1.0|20.5706|-6.3063|True
PD|2026-05-29|2026-06-01|2026-05|d_adr_025|10.015|9.878963289093274|1.358329614645294|True|True|False|settled||stop|-1.0|stop|-1.0|5.0354|-1.5437|False
PD|2026-05-29|2026-06-01|2026-05|d_adr_050|10.015|9.742926578186548|2.716659229290588|True|True|False|settled||stop|-1.0|stop|-1.0|2.5177|-3.5652|False
PD|2026-05-29|2026-06-01|2026-05|d_adr_075|10.015|9.60688986727982|4.0749888439359|True|True|False|settled||stop|-1.0|stop|-1.0|1.6785|-2.3768|False
PD|2026-05-29|2026-06-01|2026-05|d_adr_100|10.015|9.470853156373094|5.433318458581193|True|True|False|settled||stop|-1.0|stop|-1.0|1.2589|-1.7826|False
PD|2026-05-29|2026-06-01|2026-05|e_ep_close|10.015|9.95|0.6490264603095484|True|True|False|settled||stop|-1.0|stop|-1.0|10.5385|-3.2308|False
PD|2026-05-29|2026-06-01|2026-05|f_ep_low|10.015|8.69|13.230154767848237|True|True|False|settled||stop|-1.0|stop|-1.0|0.517|-1.1736|False
PENG|2026-07-08|2026-07-09|2026-07|a_prior_low|80.0|63.7601|20.299874999999997|True|True|False|settled||stop|-1.0|trail_exit|-0.8639|0.6071|-1.2605|False
PENG|2026-07-08|2026-07-09|2026-07|b_break_bar|80.0|82.41|-3.0124999999999957|True|True|False|killed_entry_le_stop||||||||
PENG|2026-07-08|2026-07-09|2026-07|c_lod_at_fire|80.0|82.41|-3.0124999999999957|True|True|False|killed_entry_le_stop||||||||
PENG|2026-07-08|2026-07-09|2026-07|d_adr_025|80.0|77.78565550516593|2.7679306185425823|True|True|False|settled||stop|-1.0|stop|-1.0|4.4528|-2.8231|False
PENG|2026-07-08|2026-07-09|2026-07|d_adr_050|80.0|75.57131101033187|5.5358612370851645|True|True|False|settled||stop|-1.0|stop|-1.0|2.2264|-1.4115|False
PENG|2026-07-08|2026-07-09|2026-07|d_adr_075|80.0|73.3569665154978|8.303791855627747|True|True|False|settled||stop|-1.0|stop|-1.0|1.4843|-1.552|False
PENG|2026-07-08|2026-07-09|2026-07|d_adr_100|80.0|71.14262202066374|11.071722474170329|True|True|False|settled||stop|-1.0|stop|-1.0|1.1132|-1.164|False
PENG|2026-07-08|2026-07-09|2026-07|e_ep_close|80.0|78.47|1.9125000000000014|True|True|False|settled||stop|-1.0|stop|-1.0|6.4444|-4.0858|False
PENG|2026-07-08|2026-07-09|2026-07|f_ep_low|80.0|63.7601|20.299874999999997|True|True|False|settled||stop|-1.0|trail_exit|-0.8639|0.6071|-1.2605|False
PONY|2026-05-26|2026-06-01|2026-05|a_prior_low|10.4|9.93|4.519230769230775|True|True|False|settled||stop|-1.0|stop|-1.0|1.8723|-2.0745|False
PONY|2026-05-26|2026-06-01|2026-05|b_break_bar|10.4|10.28|1.1538461538461635|True|True|False|settled||stop|-1.0|stop|-1.0|7.3333|-1.3167|True
PONY|2026-05-26|2026-06-01|2026-05|c_lod_at_fire|10.4|9.81|5.673076923076922|True|True|False|settled||stop|-1.0|stop|-1.0|1.4915|-1.6525|False
PONY|2026-05-26|2026-06-01|2026-05|d_adr_025|10.4|10.287995983640714|1.0769616957623667|True|True|False|settled||stop|-1.0|stop|-1.0|7.8569|-1.4107|True
PONY|2026-05-26|2026-06-01|2026-05|d_adr_050|10.4|10.175991967281428|2.1539233915247333|True|True|False|settled||stop|-1.0|stop|-1.0|3.9284|-4.3525|False
PONY|2026-05-26|2026-06-01|2026-05|d_adr_075|10.4|10.063987950922142|3.2308850872871|True|True|False|settled||stop|-1.0|stop|-1.0|2.619|-2.9017|False
PONY|2026-05-26|2026-06-01|2026-05|d_adr_100|10.4|9.951983934562856|4.307846783049467|True|True|False|settled||stop|-1.0|stop|-1.0|1.9642|-2.1763|False
PONY|2026-05-26|2026-06-01|2026-05|e_ep_close|10.4|9.34|10.192307692307697|True|True|False|settled||stop|-1.0|trail_exit|-0.7925|0.8302|-1.8774|False
PONY|2026-05-26|2026-06-01|2026-05|f_ep_low|10.4|8.855|14.85576923076923|True|True|False|settled||stop|-1.0|trail_exit|-0.5437|0.5696|-1.288|False
PWR|2026-07-30|2026-07-31|2026-07|a_prior_low|679.8|634.51|6.6622536040011715|True|True|False|settled||stop|-1.0|trail_exit|-0.155|0.9936|-1.5412|False
PWR|2026-07-30|2026-07-31|2026-07|b_break_bar|679.8|673.89|0.8693733451014959|True|True|False|settled||stop|-1.0|stop|-1.0|1.2487|-1.044|False
PWR|2026-07-30|2026-07-31|2026-07|c_lod_at_fire|679.8|673.89|0.8693733451014959|True|True|False|settled||stop|-1.0|stop|-1.0|1.2487|-1.044|False
PWR|2026-07-30|2026-07-31|2026-07|d_adr_025|679.8|673.6412195340585|0.9059694713064879|True|True|False|settled||stop|-1.0|stop|-1.0|1.1983|-1.0018|False
PWR|2026-07-30|2026-07-31|2026-07|d_adr_050|679.8|667.482439068117|1.8119389426129757|True|True|False|settled||stop|-1.0|stop|-1.0|0.5991|-1.2584|False
PWR|2026-07-30|2026-07-31|2026-07|d_adr_075|679.8|661.3236586021754|2.7179084139194636|True|True|False|settled||stop|-1.0|stop|-1.0|0.3994|-1.3823|False
PWR|2026-07-30|2026-07-31|2026-07|d_adr_100|679.8|655.164878136234|3.6238778852259346|True|True|False|settled||stop|-1.0|stop|-1.0|0.2996|-1.0367|False
PWR|2026-07-30|2026-07-31|2026-07|e_ep_close|679.8|657.98|3.2097675786996085|True|True|False|settled||stop|-1.0|stop|-1.0|0.3382|-1.1705|False
PWR|2026-07-30|2026-07-31|2026-07|f_ep_low|679.8|634.51|6.6622536040011715|True|True|False|settled||stop|-1.0|trail_exit|-0.155|0.9936|-1.5412|False
QBTS|2026-05-21|2026-05-22|2026-05|a_prior_low|25.83|21.61|16.33759194734804|True|True|False|settled||time_exit|-0.1896|trail_exit|0.4076|1.3555|-0.8246|False
QBTS|2026-05-21|2026-05-22|2026-05|b_break_bar|25.83|26.11|-1.0840108401084056|True|True|False|killed_entry_le_stop||||||||
QBTS|2026-05-21|2026-05-22|2026-05|c_lod_at_fire|25.83|26.11|-1.0840108401084056|True|True|False|killed_entry_le_stop||||||||
QBTS|2026-05-21|2026-05-22|2026-05|d_adr_025|25.83|25.30291349882266|2.0405981462537235|True|True|False|settled||stop|-1.0|trail_exit|3.2632|10.8521|-4.8284|True
QBTS|2026-05-21|2026-05-22|2026-05|d_adr_050|25.83|24.775826997645325|4.081196292507447|True|True|False|settled||stop|-1.0|trail_exit|1.6316|5.4261|-2.4142|True
QBTS|2026-05-21|2026-05-22|2026-05|d_adr_075|25.83|24.248740496467992|6.121794438761156|True|True|False|settled||stop|-1.0|trail_exit|1.0877|3.6174|-1.6095|False
QBTS|2026-05-21|2026-05-22|2026-05|d_adr_100|25.83|23.721653995290655|8.16239258501488|True|True|False|settled||stop|-1.0|trail_exit|0.8158|2.713|-1.2071|False
QBTS|2026-05-21|2026-05-22|2026-05|e_ep_close|25.83|25.74|0.3484320557491284|True|True|False|settled||stop|-1.0|stop|-1.0|63.5556|-1.5|True
QBTS|2026-05-21|2026-05-22|2026-05|f_ep_low|25.83|21.61|16.33759194734804|True|True|False|settled||time_exit|-0.1896|trail_exit|0.4076|1.3555|-0.8246|False
QNST|2026-08-07|2026-08-10|2026-08|a_prior_low|21.28|19.21|9.727443609022558|False|False|False|settled||stop|-1.0|trail_exit|-0.4396|0.4879|-1.1763|False
QNST|2026-08-07|2026-08-10|2026-08|b_break_bar|21.28|21.33|-0.23496240601502422|False|False|False|killed_entry_le_stop||||||||
QNST|2026-08-07|2026-08-10|2026-08|c_lod_at_fire|21.28|21.33|-0.23496240601502422|False|False|False|killed_entry_le_stop||||||||
QNST|2026-08-07|2026-08-10|2026-08|d_adr_025|21.28|21.071998007650716|0.9774529715661882|False|False|False|settled||stop|-1.0|stop|-1.0|4.8557|-1.1058|True
QNST|2026-08-07|2026-08-10|2026-08|d_adr_050|21.28|20.863996015301428|1.9549059431323927|False|False|False|settled||stop|-1.0|stop|-1.0|2.4279|-1.0577|False
QNST|2026-08-07|2026-08-10|2026-08|d_adr_075|21.28|20.655994022952143|2.932358914698581|False|False|False|settled||stop|-1.0|stop|-1.0|1.6186|-1.5064|False
QNST|2026-08-07|2026-08-10|2026-08|d_adr_100|21.28|20.447992030602855|3.9098118862647855|False|False|False|settled||stop|-1.0|stop|-1.0|1.2139|-1.1298|False
QNST|2026-08-07|2026-08-10|2026-08|e_ep_close|21.28|21.08|0.9398496240601637|False|False|False|settled||stop|-1.0|stop|-1.0|5.05|-1.15|True
QNST|2026-08-07|2026-08-10|2026-08|f_ep_low|21.28|19.21|9.727443609022558|False|False|False|settled||stop|-1.0|trail_exit|-0.4396|0.4879|-1.1763|False
QUBT|2026-05-21|2026-05-22|2026-05|a_prior_low|11.445|10.32|9.82961992136304|True|True|False|settled||stop|-1.0|trail_exit|-0.2178|1.7289|-1.4533|False
QUBT|2026-05-21|2026-05-22|2026-05|b_break_bar|11.445|11.61|-1.4416775884665718|True|True|False|killed_entry_le_stop||||||||
QUBT|2026-05-21|2026-05-22|2026-05|c_lod_at_fire|11.445|11.61|-1.4416775884665718|True|True|False|killed_entry_le_stop||||||||
QUBT|2026-05-21|2026-05-22|2026-05|d_adr_025|11.445|11.192286410987643|2.2080698035155706|True|True|False|settled||stop|-1.0|stop|-1.0|7.6965|-1.286|True
QUBT|2026-05-21|2026-05-22|2026-05|d_adr_050|11.445|10.939572821975288|4.416139607031126|True|True|False|settled||stop|-1.0|trail_exit|-0.4847|3.8482|-1.4146|False
QUBT|2026-05-21|2026-05-22|2026-05|d_adr_075|11.445|10.68685923296293|6.624209410546697|True|True|False|settled||stop|-1.0|trail_exit|-0.3232|2.5655|-2.1566|False
QUBT|2026-05-21|2026-05-22|2026-05|d_adr_100|11.445|10.434145643950576|8.832279214062252|True|True|False|settled||stop|-1.0|trail_exit|-0.2424|1.9241|-1.6174|False
QUBT|2026-05-21|2026-05-22|2026-05|e_ep_close|11.445|11.41|0.305810397553518|True|True|False|settled||stop|-1.0|stop|-1.0|55.5714|-5.1429|False
QUBT|2026-05-21|2026-05-22|2026-05|f_ep_low|11.445|10.32|9.82961992136304|True|True|False|settled||stop|-1.0|trail_exit|-0.2178|1.7289|-1.4533|False
RDW|2026-05-26|2026-05-27|2026-05|a_prior_low|23.1|19.2|16.88311688311689|True|True|False|settled||stop|-1.0|stop|-1.0|0.9077|-1.2385|False
RDW|2026-05-26|2026-05-27|2026-05|b_break_bar|23.1|22.56|2.337662337662349|True|True|False|settled||stop|-1.0|stop|-1.0|0.3704|-1.1667|False
RDW|2026-05-26|2026-05-27|2026-05|c_lod_at_fire|23.1|22.56|2.337662337662349|True|True|False|settled||stop|-1.0|stop|-1.0|0.3704|-1.1667|False
RDW|2026-05-26|2026-05-27|2026-05|d_adr_025|23.1|22.488227508907553|2.6483657623049726|True|True|False|settled||stop|-1.0|stop|-1.0|0.3269|-1.0298|False
RDW|2026-05-26|2026-05-27|2026-05|d_adr_050|23.1|21.876455017815104|5.296731524609945|True|True|False|settled||stop|-1.0|stop|-1.0|2.8932|-1.1728|False
RDW|2026-05-26|2026-05-27|2026-05|d_adr_075|23.1|21.264682526722652|7.945097286914933|True|True|False|settled||stop|-1.0|stop|-1.0|1.9288|-1.5256|False
RDW|2026-05-26|2026-05-27|2026-05|d_adr_100|23.1|20.652910035630203|10.593463049219906|True|True|False|settled||stop|-1.0|stop|-1.0|1.4466|-1.1442|False
RDW|2026-05-26|2026-05-27|2026-05|e_ep_close|23.1|22.04|4.588744588744598|True|True|False|settled||stop|-1.0|stop|-1.0|3.3396|-1.3538|False
RDW|2026-05-26|2026-05-27|2026-05|f_ep_low|23.1|19.2|16.88311688311689|True|True|False|settled||stop|-1.0|stop|-1.0|0.9077|-1.2385|False
RDW|2026-08-06|2026-08-07|2026-08|a_prior_low|12.75|11.3102|11.292549019607844|False|True|False|settled||stop|-1.0|trail_exit|-0.2431|1.0001|-1.0765|False
RDW|2026-08-06|2026-08-07|2026-08|b_break_bar|12.75|12.42|2.5882352941176476|False|True|False|settled||stop|-1.0|stop|-1.0|4.3636|-1.3636|True
RDW|2026-08-06|2026-08-07|2026-08|c_lod_at_fire|12.75|12.42|2.5882352941176476|False|True|False|settled||stop|-1.0|stop|-1.0|4.3636|-1.3636|True
RDW|2026-08-06|2026-08-07|2026-08|d_adr_025|12.75|12.523122154801644|1.779434079987104|False|True|False|settled||stop|-1.0|stop|-1.0|6.347|-1.9834|True
RDW|2026-08-06|2026-08-07|2026-08|d_adr_050|12.75|12.296244309603289|3.558868159974208|False|True|False|settled||stop|-1.0|stop|-1.0|3.1735|-1.7851|False
RDW|2026-08-06|2026-08-07|2026-08|d_adr_075|12.75|12.069366464404933|5.338302239961312|False|True|False|settled||stop|-1.0|stop|-1.0|2.1157|-1.1901|False
RDW|2026-08-06|2026-08-07|2026-08|d_adr_100|12.75|11.842488619206577|7.117736319948416|False|True|False|settled||stop|-1.0|trail_exit|-0.3857|1.5868|-1.5096|False
RDW|2026-08-06|2026-08-07|2026-08|e_ep_close|12.75|11.83|7.215686274509803|False|True|False|settled||stop|-1.0|trail_exit|-0.3804|1.5652|-1.4891|False
RDW|2026-08-06|2026-08-07|2026-08|f_ep_low|12.75|11.3102|11.292549019607844|False|True|False|settled||stop|-1.0|trail_exit|-0.2431|1.0001|-1.0765|False
SE|2026-05-12|2026-05-13|2026-05|a_prior_low|98.0965|90.25|7.998756326678327|True|False|False|settled||stop|-1.0|stop|-1.0|0.2392|-1.3632|False
SE|2026-05-12|2026-05-13|2026-05|b_break_bar|98.0965|97.69|0.4143878731657177|True|False|False|settled||stop|-1.0|stop|-1.0|2.1488|-3.1648|False
SE|2026-05-12|2026-05-13|2026-05|c_lod_at_fire|98.0965|97.69|0.4143878731657177|True|False|False|settled||stop|-1.0|stop|-1.0|2.1488|-3.1648|False
SE|2026-05-12|2026-05-13|2026-05|d_adr_025|98.0965|97.19392301028763|0.9200909203818407|True|False|False|settled||stop|-1.0|stop|-1.0|0.9678|-1.4254|False
SE|2026-05-12|2026-05-13|2026-05|d_adr_050|98.0965|96.29134602057526|1.8401818407636814|True|False|False|settled||stop|-1.0|stop|-1.0|0.4839|-1.5326|False
SE|2026-05-12|2026-05-13|2026-05|d_adr_075|98.0965|95.38876903086287|2.7602727611455364|True|False|False|settled||stop|-1.0|stop|-1.0|0.3226|-1.0217|False
SE|2026-05-12|2026-05-13|2026-05|d_adr_100|98.0965|94.4861920411505|3.6803636815273766|True|False|False|settled||stop|-1.0|stop|-1.0|0.2419|-1.0114|False
SE|2026-05-12|2026-05-13|2026-05|e_ep_close|98.0965|96.02|2.1167931577579324|True|False|False|settled||stop|-1.0|stop|-1.0|0.4207|-1.3323|False
SE|2026-05-12|2026-05-13|2026-05|f_ep_low|98.0965|90.25|7.998756326678327|True|False|False|settled||stop|-1.0|stop|-1.0|0.2392|-1.3632|False
SHAZ|2026-06-12|2026-06-16|2026-06|a_prior_low|74.815|65.75|12.116554166945129|True|True|False|settled||stop|-1.0|trail_exit|0.6823|2.5003|-1.1346|False
SHAZ|2026-06-12|2026-06-16|2026-06|b_break_bar|74.815|73.455|1.8178172826304877|True|True|False|settled||stop|-1.0|trail_exit|4.5478|16.6654|-7.5625|True
SHAZ|2026-06-12|2026-06-16|2026-06|c_lod_at_fire|74.815|68.81|8.026465281026526|True|True|False|settled||stop|-1.0|trail_exit|1.03|3.7744|-1.7127|False
