ticker|ep_date|mon|rung|stop|shape_policy|arm|attempt|shape|fire_date|fire_minute|resolution|derived_touch|entry|stop_px|stop_w|status|outcome|r|mfe_r|mae_r|reached_4r|mature|day0_pess_stop|stop_day|win_len|win_full|win_blind|win_missing
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_025|new_high_break|trail|1|first|2026-08-06|585|minute_5|False|9.3008|9.203211835358434|1.0492448460515886|settled|trail_exit|5.3203|10.3414|-2.8774|True|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_050|either|none|1|first|2026-08-06|585|minute_5|False|9.3008|9.105623670716868|2.0984896921031773|settled|stop|-1.0|5.1707|-1.4387|True|False|False|2026-08-28|1|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_050|either|trail|1|first|2026-08-06|585|minute_5|False|9.3008|9.105623670716868|2.0984896921031773|settled|trail_exit|2.6602|5.1707|-1.4387|True|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_050|same_pattern|none|1|first|2026-08-06|585|minute_5|False|9.3008|9.105623670716868|2.0984896921031773|settled|stop|-1.0|5.1707|-1.4387|True|False|False|2026-08-28|1|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_050|same_pattern|trail|1|first|2026-08-06|585|minute_5|False|9.3008|9.105623670716868|2.0984896921031773|settled|trail_exit|2.6602|5.1707|-1.4387|True|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_050|new_high_break|none|1|first|2026-08-06|585|minute_5|False|9.3008|9.105623670716868|2.0984896921031773|settled|stop|-1.0|5.1707|-1.4387|True|False|False|2026-08-28|1|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_050|new_high_break|trail|1|first|2026-08-06|585|minute_5|False|9.3008|9.105623670716868|2.0984896921031773|settled|trail_exit|2.6602|5.1707|-1.4387|True|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_075|either|none|1|first|2026-08-06|585|minute_5|False|9.3008|9.008035506075302|3.147734538154766|settled|stop|-1.0|3.4471|-1.3349|False|False|False|2026-08-31|0|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_075|either|trail|1|first|2026-08-06|585|minute_5|False|9.3008|9.008035506075302|3.147734538154766|settled|trail_exit|1.7734|3.4471|-1.3349|False|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_075|same_pattern|none|1|first|2026-08-06|585|minute_5|False|9.3008|9.008035506075302|3.147734538154766|settled|stop|-1.0|3.4471|-1.3349|False|False|False|2026-08-31|0|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_075|same_pattern|trail|1|first|2026-08-06|585|minute_5|False|9.3008|9.008035506075302|3.147734538154766|settled|trail_exit|1.7734|3.4471|-1.3349|False|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_075|new_high_break|none|1|first|2026-08-06|585|minute_5|False|9.3008|9.008035506075302|3.147734538154766|settled|stop|-1.0|3.4471|-1.3349|False|False|False|2026-08-31|0|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_075|new_high_break|trail|1|first|2026-08-06|585|minute_5|False|9.3008|9.008035506075302|3.147734538154766|settled|trail_exit|1.7734|3.4471|-1.3349|False|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_100|either|none|1|first|2026-08-06|585|minute_5|False|9.3008|8.910447341433736|4.1969793842063545|settled|stop|-1.0|2.5854|-1.0011|False|False|False|2026-08-31|0|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_100|either|trail|1|first|2026-08-06|585|minute_5|False|9.3008|8.910447341433736|4.1969793842063545|settled|trail_exit|1.3301|2.5854|-1.0011|False|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_100|same_pattern|none|1|first|2026-08-06|585|minute_5|False|9.3008|8.910447341433736|4.1969793842063545|settled|stop|-1.0|2.5854|-1.0011|False|False|False|2026-08-31|0|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_100|same_pattern|trail|1|first|2026-08-06|585|minute_5|False|9.3008|8.910447341433736|4.1969793842063545|settled|trail_exit|1.3301|2.5854|-1.0011|False|False|False|||||
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_100|new_high_break|none|1|first|2026-08-06|585|minute_5|False|9.3008|8.910447341433736|4.1969793842063545|settled|stop|-1.0|2.5854|-1.0011|False|False|False|2026-08-31|0|False|0|0
KODK|2026-08-05|2026-08|ep_low_reclaim|adr_100|new_high_break|trail|1|first|2026-08-06|585|minute_5|False|9.3008|8.910447341433736|4.1969793842063545|settled|trail_exit|1.3301|2.5854|-1.0011|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|either|none|1|first|2026-08-10|710|minute_5|False|9.83|9.732411835358434|0.992758541623257|settled|stop|-1.0|4.9186|-1.0247|True|False|False|2026-08-17|10|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|either|none|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.612411835358435|1.0050274422406402|settled|stop|-1.0|1.9234|-1.1272|False|False|False|2026-08-20|7|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|either|none|3|same_pattern|2026-08-21|570|minute_5|False|9.82|9.722411835358434|0.9937694973682909|settled|stop|-1.0|-0.1025|-1.0247|False|False|False|2026-08-21|6|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|either|none|4|same_pattern|2026-08-24|830|minute_5|False|9.7|9.602411835358433|1.0060635530058368|settled|stop|-1.0|2.2544|-3.484|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|either|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.732411835358434|0.992758541623257|settled|stop|-1.0|4.9186|-1.0247|True|False|False|2026-08-17|10|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|either|trail|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.612411835358435|1.0050274422406402|settled|trail_exit|0.2049|1.9234|-1.1272|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|same_pattern|none|1|first|2026-08-10|710|minute_5|False|9.83|9.732411835358434|0.992758541623257|settled|stop|-1.0|4.9186|-1.0247|True|False|False|2026-08-17|10|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|same_pattern|none|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.612411835358435|1.0050274422406402|settled|stop|-1.0|1.9234|-1.1272|False|False|False|2026-08-20|7|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|same_pattern|none|3|same_pattern|2026-08-21|570|minute_5|False|9.82|9.722411835358434|0.9937694973682909|settled|stop|-1.0|-0.1025|-1.0247|False|False|False|2026-08-21|6|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|same_pattern|none|4|same_pattern|2026-08-24|830|minute_5|False|9.7|9.602411835358433|1.0060635530058368|settled|stop|-1.0|2.2544|-3.484|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|same_pattern|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.732411835358434|0.992758541623257|settled|stop|-1.0|4.9186|-1.0247|True|False|False|2026-08-17|10|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|same_pattern|trail|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.612411835358435|1.0050274422406402|settled|trail_exit|0.2049|1.9234|-1.1272|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|new_high_break|none|1|first|2026-08-10|710|minute_5|False|9.83|9.732411835358434|0.992758541623257|settled|stop|-1.0|4.9186|-1.0247|True|False|False|2026-08-17|10|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_025|new_high_break|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.732411835358434|0.992758541623257|settled|stop|-1.0|4.9186|-1.0247|True|False|False|2026-08-17|10|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|either|none|1|first|2026-08-10|710|minute_5|False|9.83|9.634823670716868|1.985517083246514|settled|stop|-1.0|2.4593|-1.4346|False|False|False|2026-08-18|9|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|either|none|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.514823670716869|2.0100548844812804|settled|stop|-1.0|1.5371|-1.7933|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|either|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.634823670716868|1.985517083246514|settled|stop|-1.0|2.4593|-1.4346|False|False|False|2026-08-18|9|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|either|trail|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.514823670716869|2.0100548844812804|settled|trail_exit|0.1025|1.5371|-1.7933|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|same_pattern|none|1|first|2026-08-10|710|minute_5|False|9.83|9.634823670716868|1.985517083246514|settled|stop|-1.0|2.4593|-1.4346|False|False|False|2026-08-18|9|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|same_pattern|none|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.514823670716869|2.0100548844812804|settled|stop|-1.0|1.5371|-1.7933|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|same_pattern|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.634823670716868|1.985517083246514|settled|stop|-1.0|2.4593|-1.4346|False|False|False|2026-08-18|9|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|same_pattern|trail|2|same_pattern|2026-08-19|895|minute_5|False|9.71|9.514823670716869|2.0100548844812804|settled|trail_exit|0.1025|1.5371|-1.7933|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|new_high_break|none|1|first|2026-08-10|710|minute_5|False|9.83|9.634823670716868|1.985517083246514|settled|stop|-1.0|2.4593|-1.4346|False|False|False|2026-08-18|9|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_050|new_high_break|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.634823670716868|1.985517083246514|settled|stop|-1.0|2.4593|-1.4346|False|False|False|2026-08-18|9|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|either|none|1|first|2026-08-10|710|minute_5|False|9.83|9.537235506075302|2.978275624869771|settled|stop|-1.0|1.6395|-1.0582|False|False|False|2026-08-21|6|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|either|none|2|same_pattern|2026-08-24|830|minute_5|False|9.7|9.4072355060753|3.0181906590175105|settled|stop|-1.0|0.7515|-1.1613|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|either|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.537235506075302|2.978275624869771|settled|trail_exit|-0.0342|1.6395|-1.0582|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|same_pattern|none|1|first|2026-08-10|710|minute_5|False|9.83|9.537235506075302|2.978275624869771|settled|stop|-1.0|1.6395|-1.0582|False|False|False|2026-08-21|6|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|same_pattern|none|2|same_pattern|2026-08-24|830|minute_5|False|9.7|9.4072355060753|3.0181906590175105|settled|stop|-1.0|0.7515|-1.1613|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|same_pattern|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.537235506075302|2.978275624869771|settled|trail_exit|-0.0342|1.6395|-1.0582|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|new_high_break|none|1|first|2026-08-10|710|minute_5|False|9.83|9.537235506075302|2.978275624869771|settled|stop|-1.0|1.6395|-1.0582|False|False|False|2026-08-21|6|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_075|new_high_break|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.537235506075302|2.978275624869771|settled|trail_exit|-0.0342|1.6395|-1.0582|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_100|either|none|1|first|2026-08-10|710|minute_5|False|9.83|9.439647341433735|3.971034166493028|settled|stop|-1.0|1.2297|-1.204|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_100|either|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.439647341433735|3.971034166493028|settled|trail_exit|-0.0256|1.2297|-1.204|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_100|same_pattern|none|1|first|2026-08-10|710|minute_5|False|9.83|9.439647341433735|3.971034166493028|settled|stop|-1.0|1.2297|-1.204|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_100|same_pattern|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.439647341433735|3.971034166493028|settled|trail_exit|-0.0256|1.2297|-1.204|False|False|False|||||
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_100|new_high_break|none|1|first|2026-08-10|710|minute_5|False|9.83|9.439647341433735|3.971034166493028|settled|stop|-1.0|1.2297|-1.204|False|False|False|2026-08-25|4|False|0|0
KODK|2026-08-05|2026-08|ep_close_620_prox|adr_100|new_high_break|trail|1|first|2026-08-10|710|minute_5|False|9.83|9.439647341433735|3.971034166493028|settled|trail_exit|-0.0256|1.2297|-1.204|False|False|False|||||
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.60358064919227|1.3964467590863783|settled|stop|-1.0|0.3123|-1.1624|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|none|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.593180649192272|1.3974280459981685|settled|stop|-1.0|0.6769|-1.1121|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|none|3|new_high_break|2026-06-08|600|minute_5|True|16.22|16.01318064919227|1.2750884760032504|settled|stop|-1.0|1.8857|-3.5297|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|none|4|new_high_break|2026-06-11|590|minute_5|True|16.61|16.403180649192272|1.2451496135323732|settled|stop|-1.0|7.3011|-1.6923|True|True|False|2026-06-16|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|none|5|new_high_break|2026-06-22|575|minute_5|True|18.12|17.913180649192274|1.1413871457380087|settled|stop|-1.0|1.4505|-1.1363|False|True|False|2026-06-22|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|none|6|new_high_break|2026-06-24|645|minute_5|True|18.42|18.213180649192275|1.1227977785435783|settled|stop|-1.0|5.8022|-1.4505|True|True|False|2026-06-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.60358064919227|1.3964467590863783|settled|stop|-1.0|0.3123|-1.1624|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|trail|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.593180649192272|1.3974280459981685|settled|stop|-1.0|0.6769|-1.1121|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|trail|3|new_high_break|2026-06-08|600|minute_5|True|16.22|16.01318064919227|1.2750884760032504|settled|stop|-1.0|1.8857|-3.5297|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|trail|4|new_high_break|2026-06-11|590|minute_5|True|16.61|16.403180649192272|1.2451496135323732|settled|stop|-1.0|7.3011|-1.6923|True|True|False|2026-06-16|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|trail|5|new_high_break|2026-06-22|575|minute_5|True|18.12|17.913180649192274|1.1413871457380087|settled|stop|-1.0|1.4505|-1.1363|False|True|False|2026-06-22|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|either|trail|6|new_high_break|2026-06-24|645|minute_5|True|18.42|18.213180649192275|1.1227977785435783|settled|stop|-1.0|5.8022|-1.4505|True|True|False|2026-06-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|same_pattern|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.60358064919227|1.3964467590863783|settled|stop|-1.0|0.3123|-1.1624|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|same_pattern|none|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.593180649192272|1.3974280459981685|settled|stop|-1.0|0.6769|-1.1121|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|same_pattern|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.60358064919227|1.3964467590863783|settled|stop|-1.0|0.3123|-1.1624|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|same_pattern|trail|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.593180649192272|1.3974280459981685|settled|stop|-1.0|0.6769|-1.1121|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.60358064919227|1.3964467590863783|settled|stop|-1.0|0.3123|-1.1624|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|none|2|new_high_break|2026-06-08|600|minute_5|True|16.22|16.01318064919227|1.2750884760032504|settled|stop|-1.0|1.8857|-3.5297|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|none|3|new_high_break|2026-06-11|590|minute_5|True|16.61|16.403180649192272|1.2451496135323732|settled|stop|-1.0|7.3011|-1.6923|True|True|False|2026-06-16|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|none|4|new_high_break|2026-06-22|575|minute_5|True|18.12|17.913180649192274|1.1413871457380087|settled|stop|-1.0|1.4505|-1.1363|False|True|False|2026-06-22|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|none|5|new_high_break|2026-06-24|645|minute_5|True|18.42|18.213180649192275|1.1227977785435783|settled|stop|-1.0|5.8022|-1.4505|True|True|False|2026-06-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.60358064919227|1.3964467590863783|settled|stop|-1.0|0.3123|-1.1624|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|trail|2|new_high_break|2026-06-08|600|minute_5|True|16.22|16.01318064919227|1.2750884760032504|settled|stop|-1.0|1.8857|-3.5297|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|trail|3|new_high_break|2026-06-11|590|minute_5|True|16.61|16.403180649192272|1.2451496135323732|settled|stop|-1.0|7.3011|-1.6923|True|True|False|2026-06-16|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|trail|4|new_high_break|2026-06-22|575|minute_5|True|18.12|17.913180649192274|1.1413871457380087|settled|stop|-1.0|1.4505|-1.1363|False|True|False|2026-06-22|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_025|new_high_break|trail|5|new_high_break|2026-06-24|645|minute_5|True|18.42|18.213180649192275|1.1227977785435783|settled|stop|-1.0|5.8022|-1.4505|True|True|False|2026-06-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.396761298384543|2.7928935181727446|settled|stop|-1.0|0.1562|-1.1372|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|none|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.386361298384543|2.794856091996337|settled|stop|-1.0|0.4107|-1.1363|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|none|3|new_high_break|2026-06-08|600|minute_5|True|16.22|15.806361298384541|2.5501769520065225|settled|stop|-1.0|0.9429|-1.7648|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|none|4|new_high_break|2026-06-11|590|minute_5|True|16.61|16.19636129838454|2.4902992270647677|settled|stop|-1.0|7.2769|-2.1758|True|True|False|2026-07-08|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|none|5|new_high_break|2026-07-30||daily|False|19.62|19.206361298384543|2.1082502630757283|settled|stop|-1.0|0.2538|-2.1516|False|True|True|2026-07-30|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|none|6|new_high_break|2026-07-31||daily|False|19.725|19.311361298384544|2.0970276381011805|settled|stop|-1.0|0.0363|-1.4385|False|True|True|2026-07-31|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|none|7|new_high_break|2026-08-03||daily|False|19.74|19.32636129838454|2.0954341520539916|settled|stop|-1.0|1.9582|-3.1428|False|True|False|2026-08-06|17|False|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.396761298384543|2.7928935181727446|settled|stop|-1.0|0.1562|-1.1372|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|trail|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.386361298384543|2.794856091996337|settled|stop|-1.0|0.4107|-1.1363|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|trail|3|new_high_break|2026-06-08|600|minute_5|True|16.22|15.806361298384541|2.5501769520065225|settled|stop|-1.0|0.9429|-1.7648|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|either|trail|4|new_high_break|2026-06-11|590|minute_5|True|16.61|16.19636129838454|2.4902992270647677|settled|trail_exit|2.6835|7.2769|-2.1758|True|True|False|||||
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|same_pattern|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.396761298384543|2.7928935181727446|settled|stop|-1.0|0.1562|-1.1372|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|same_pattern|none|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.386361298384543|2.794856091996337|settled|stop|-1.0|0.4107|-1.1363|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|same_pattern|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.396761298384543|2.7928935181727446|settled|stop|-1.0|0.1562|-1.1372|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|same_pattern|trail|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.386361298384543|2.794856091996337|settled|stop|-1.0|0.4107|-1.1363|False|True|False|2026-06-01|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.396761298384543|2.7928935181727446|settled|stop|-1.0|0.1562|-1.1372|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|none|2|new_high_break|2026-06-08|600|minute_5|True|16.22|15.806361298384541|2.5501769520065225|settled|stop|-1.0|0.9429|-1.7648|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|none|3|new_high_break|2026-06-11|590|minute_5|True|16.61|16.19636129838454|2.4902992270647677|settled|stop|-1.0|7.2769|-2.1758|True|True|False|2026-07-08|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|none|4|new_high_break|2026-07-30||daily|False|19.62|19.206361298384543|2.1082502630757283|settled|stop|-1.0|0.2538|-2.1516|False|True|True|2026-07-30|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|none|5|new_high_break|2026-07-31||daily|False|19.725|19.311361298384544|2.0970276381011805|settled|stop|-1.0|0.0363|-1.4385|False|True|True|2026-07-31|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|none|6|new_high_break|2026-08-03||daily|False|19.74|19.32636129838454|2.0954341520539916|settled|stop|-1.0|1.9582|-3.1428|False|True|False|2026-08-06|17|False|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.396761298384543|2.7928935181727446|settled|stop|-1.0|0.1562|-1.1372|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|trail|2|new_high_break|2026-06-08|600|minute_5|True|16.22|15.806361298384541|2.5501769520065225|settled|stop|-1.0|0.9429|-1.7648|False|True|False|2026-06-09|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_050|new_high_break|trail|3|new_high_break|2026-06-11|590|minute_5|True|16.61|16.19636129838454|2.4902992270647677|settled|trail_exit|2.6835|7.2769|-2.1758|True|True|False|||||
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_075|either|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.189941947576814|4.189340277259122|settled|stop|-1.0|0.1041|-1.016|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_075|either|none|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.179541947576816|4.192284137994494|settled|time_exit|4.7062|7.7685|-0.7575|True|True|False|||||
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_075|either|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.189941947576814|4.189340277259122|settled|stop|-1.0|0.1041|-1.016|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_075|either|trail|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.179541947576816|4.192284137994494|settled|trail_exit|4.7062|7.7685|-0.7575|True|True|False|||||
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_075|same_pattern|none|1|first|2026-05-29|645|minute_5|False|14.8104|14.189941947576814|4.189340277259122|settled|stop|-1.0|0.1041|-1.016|False|True|False|2026-05-29|20|True|0|0
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_075|same_pattern|none|2|same_pattern|2026-06-01|570|minute_5|False|14.8|14.179541947576816|4.192284137994494|settled|time_exit|4.7062|7.7685|-0.7575|True|True|False|||||
KSS|2026-05-28|2026-05|ep_low_reclaim|adr_075|same_pattern|trail|1|first|2026-05-29|645|minute_5|False|14.8104|14.189941947576814|4.189340277259122|settled|stop|-1.0|0.1041|-1.016|False|True|False|2026-05-29|20|True|0|0
