cell|id|ticker|alert_date|admit|status|reason|entered|entry_px|stop|target|partial_fired|partial2_fired|final_reason|realized_r|mark_r|gap_through
adr_0.5_2ndR5_t3|12450|BLSH|2026-08-13|reject|no_trade|window_out_of_orb|False||26.403298388874646||False|False||||False
adr_0.5_2ndR5_t3|12447|CGEM|2026-08-13|admit|no_entry|never_crossed_orb_high|False||20.402255980110475||False|False||||False
adr_0.5_2ndR5_t3|12446|CRMD|2026-08-13|abstain_float_band_straddles_bar|settled||True|8.75|8.567407643580358|9.469999999999999|False|False|stop_hit|-1.0||False
adr_0.5_2ndR5_t3|12445|HLIT|2026-08-13|admit|abstain|day0_fill_bar_straddles_stop|True|14.48|14.183345391713257|16.080000000000002|False|False||||False
adr_0.5_2ndR5_t3|12449|KURA|2026-08-13|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||10.487654811977029||False|False||||False
adr_0.5_2ndR5_t3|12448|OMER|2026-08-13|reject|no_trade|window_out_of_orb|False||16.749252107382475||False|False||||False
adr_0.5_2ndR5_t3|12453|ETON|2026-08-14|admit|settled||True|55.4427|53.77378444777388|60.30810000000001|True|False|time_close|2.7562808638604723||False
adr_0.5_2ndR5_t3|12451|HTFL|2026-08-14|admit|settled||True|39.06|38.04530645200224|44.16000000000001|True|False|time_close|8.69884970105881||False
adr_0.5_2ndR5_t3|12455|LPTH|2026-08-14|abstain_float_band_straddles_bar|settled||True|14.93|14.289812771424735|15.849999999999998|False|False|stop_hit|-1.0||False
adr_0.5_2ndR5_t3|12456|NMAX|2026-08-14|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||10.015457513361213||False|False||||False
adr_0.5_2ndR5_t3|12452|RDDT|2026-08-14|admit|settled||True|176.62|171.59882709454266|179.86|True|False|stop_hit|-0.4515774792725845||False
adr_0.5_2ndR5_t3|12457|STDN|2026-08-14|abstain_float_band_straddles_bar|no_trade|setup:zero_range|False||||False|False||||False
adr_0.5_2ndR5_t3|12454|VERA|2026-08-14|admit|abstain|day0_fill_bar_straddles_stop|True|31.29|30.48679984099701|33.269999999999996|False|False||||False
adr_0.5_2ndR5_t3|12458|ARGX|2026-08-17|admit|settled||True|936.785|923.1689745629062|959.3349999999999|True|True|time_close|4.4535756987351185||False
adr_0.5_2ndR5_t3|12459|CBRS|2026-08-17|admit|no_trade|window_out_of_orb|False||216.6417962809179||False|False||||False
adr_0.5_2ndR5_t3|12460|AMLX|2026-08-18|admit|settled||True|30.07|29.08407756069347|33.050000000000004|False|False|stop_hit|-1.0||False
adr_0.5_2ndR5_t3|12461|MRNA|2026-08-19|admit|settled||True|120.15|116.71212976034838|130.45000000000002|False|False|stop_hit|-1.0||False
adr_0.5_2ndR5_t3|12462|MRVL|2026-08-19|admit|settled||True|241.53|233.3987105968513|252.91|False|False|stop_hit|-1.0||False
adr_0.5_2ndR5_t3|12463|TEM|2026-08-19|reject|no_trade|window_out_of_orb|False||55.26077764053782||False|False||||False
adr_0.5_2ndR5_t3|12464|TWST|2026-08-19|admit|no_trade|window_out_of_orb|False||127.23554346418861||False|False||||False
adr_0.5_2ndR5_t3|12466|BULL|2026-08-20|admit|no_entry|never_crossed_orb_high|False||9.733537563215945||False|False||||False
adr_0.5_2ndR5_t3|12465|RARE|2026-08-20|admit|no_entry|never_crossed_orb_high|False||27.762009715673912||False|False||||False
adr_0.5_2ndR5_t3|12467|SCSC|2026-08-20|reject|no_entry|never_crossed_orb_high|False||65.59005783602021||False|False||||False
adr_0.5_2ndR5_t3|12468|UUUU|2026-08-21|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||14.330043293455082||False|False||||False
adr_0.5_2ndR5_t3|12473|CHRN|2026-08-27|admit|no_trade|window_out_of_orb|False||21.840373960925696||False|False||||False
adr_0.5_2ndR5_t3|12469|CRWD|2026-08-27|admit|open_at_horizon||True|210.99|206.3215409345184|220.77000000000004|True|False|||3.555777134845134|False
adr_0.5_2ndR5_t3|12471|DG|2026-08-27|admit|settled||True|127.84|126.21172300223206|130.32000000000002|False|False|stop_hit|-1.0||False
adr_0.5_2ndR5_t3|12470|OKTA|2026-08-27|admit|settled||True|167.88|164.13582429055265|185.24|False|False|stop_hit|-1.0||False
adr_0.5_2ndR5_t3|12472|VEEV|2026-08-27|admit|no_trade|window_out_of_orb|False||276.98516330838294||False|False||||False
adr_0.5_2ndR5_t3|12474|SOLS|2026-08-28|admit|settled||True|66.75|65.6493049711148|70.81|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10680|BW|2026-05-11|reject|settled||True|16.9999|16.303581813855246|18.019700000000004|True|True|stop_hit|2.1076005679870846||False
adr_0.5_2ndR8_hard|10682|BZH|2026-05-11|reject|no_entry|never_crossed_orb_high|False||24.80251382951881||False|False||||False
adr_0.5_2ndR8_hard|10684|DRTS|2026-05-11|abstain_float_band_straddles_bar|settled||True|9.86|9.51333787877481|10.54|True|False|stop_hit|-0.012811939575139597||False
adr_0.5_2ndR8_hard|10683|MNDY|2026-05-11|admit|settled||True|86.6558|84.28583259828007|94.56739999999999|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10679|MRAM|2026-05-11|admit|abstain|day0_fill_bar_straddles_stop|True|36.425|34.6190612578848|41.13499999999999|False|False||||False
adr_0.5_2ndR8_hard|10681|WYFI|2026-05-11|reject|settled||True|23.7735|22.823169653533267|25.820499999999996|True|False|stop_hit|0.05132927639692664||False
adr_0.5_2ndR8_hard|10691|AMBQ|2026-05-12|reject|open_at_horizon||True|54.02|52.40715281000054|55.78000000000001|True|True|||2.7053606568485837|False
adr_0.5_2ndR8_hard|10695|AVEX|2026-05-12|abstain_float_band_straddles_bar|settled||True|26.35|24.562354604456434|27.85|True|False|stop_hit|-0.3869691375893378||False
adr_0.5_2ndR8_hard|10690|HLIT|2026-05-12|reject|settled||True|14.55|14.27521137529873|15.850000000000001|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10685|PACS|2026-05-12|reject|settled||True|39.0|38.163866628408186|39.86|True|False|stop_hit|-0.32381865173704316||False
adr_0.5_2ndR8_hard|10692|SE|2026-05-12|admit|abstain|day0_fill_bar_straddles_stop|True|94.71|92.92947372014874|96.37999999999998|False|False||||False
adr_0.5_2ndR8_hard|10687|SIBN|2026-05-12|reject|settled||True|13.13|12.774715187856362|15.010000000000003|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10686|TE|2026-05-12|abstain_float_band_straddles_bar|settled||True|6.51|6.236765879203522|7.41|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10693|VG|2026-05-12|admit|settled||True|12.68|12.345429167430687|13.29|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10689|VPG|2026-05-12|abstain_float_band_straddles_bar|settled||True|83.99|81.8536240845147|87.33|True|False|stop_hit|-0.1455349101890454||False
adr_0.5_2ndR8_hard|10694|VSTS|2026-05-12|abstain_float_band_straddles_bar|settled||True|12.05|11.814670577249263|12.760000000000002|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10688|ZBRA|2026-05-12|admit|settled||True|256.0|251.68828563420448|274.0|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10697|AIP|2026-05-13|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||34.62279371251963||False|False||||False
adr_0.5_2ndR8_hard|10696|EOSE|2026-05-13|admit|no_entry|never_crossed_orb_high|False||9.533494383515594||False|False||||False
adr_0.5_2ndR8_hard|10706|ARX|2026-05-14|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||13.628811250066907||False|False||||False
adr_0.5_2ndR8_hard|10707|CPA|2026-05-14|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||124.84435548841215||False|False||||False
adr_0.5_2ndR8_hard|10705|CRMD|2026-05-14|abstain_float_band_straddles_bar|settled||True|8.65|8.483864777490005|9.050000000000002|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10700|CSCO|2026-05-14|admit|settled||True|117.55|116.10602064330678|122.58999999999999|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10698|FPS|2026-05-14|admit|no_entry|never_crossed_orb_high|False||49.404861531367374||False|False||||False
adr_0.5_2ndR8_hard|10699|GO|2026-05-14|reject|no_entry|never_crossed_orb_high|False||9.207865302953753||False|False||||False
adr_0.5_2ndR8_hard|10703|KLAR|2026-05-14|abstain_float_band_straddles_bar|settled||True|15.92|15.56154015357543|17.4|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10702|STAA|2026-05-14|admit|no_entry|never_crossed_orb_high|False||35.08669600287901||False|False||||False
adr_0.5_2ndR8_hard|10701|STUB|2026-05-14|reject|abstain|day0_fill_bar_straddles_stop|True|9.0|8.754508479925773|10.14|False|False||||False
adr_0.5_2ndR8_hard|10708|VIK|2026-05-14|admit|no_trade|window_out_of_orb|False||88.8926433770136||False|False||||False
adr_0.5_2ndR8_hard|10704|VSNT|2026-05-14|admit|abstain|day0_fill_bar_straddles_stop|True|43.25|42.58548539470206|45.099999999999994|False|False||||False
adr_0.5_2ndR8_hard|10710|FIG|2026-05-15|admit|abstain|fwd_stop_and_target_same_day:2026-05-18|True|22.6199|21.89718567052595|24.399700000000003|False|False||||False
adr_0.5_2ndR8_hard|10709|GEMI|2026-05-15|reject|no_entry|never_crossed_orb_high|False||6.722953334483457||False|False||||False
adr_0.5_2ndR8_hard|10711|GLOB|2026-05-15|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||38.282491331909974||False|False||||False
adr_0.5_2ndR8_hard|10712|AGYS|2026-05-19|abstain_float_band_straddles_bar|abstain|day0_fill_bar_straddles_stop|True|94.5229|92.33114685265811|103.10870000000001|False|False||||False
adr_0.5_2ndR8_hard|10714|EVTC|2026-05-19|abstain_float_band_straddles_bar|abstain|entry_window_gaps:20_of_29|False||23.94550185994645||False|False||||False
adr_0.5_2ndR8_hard|10713|STC|2026-05-19|abstain_float_band_straddles_bar|abstain|entry_window_gaps:22_of_29|False||67.66907754063882||False|False||||False
adr_0.5_2ndR8_hard|10722|ALAB|2026-05-20|admit|abstain|no_930_bar_for_orb|False||||False|False||||False
adr_0.5_2ndR8_hard|10721|ARM|2026-05-20|admit|no_trade|window_out_of_orb|False||223.88613945888133||False|False||||False
adr_0.5_2ndR8_hard|10719|DYN|2026-05-20|reject|abstain|no_930_bar_for_orb|False||||False|False||||False
adr_0.5_2ndR8_hard|10720|GH|2026-05-20|admit|abstain|no_930_bar_for_orb|False||||False|False||||False
adr_0.5_2ndR8_hard|10715|IBRX|2026-05-20|admit|no_trade|window_out_of_orb|False||8.321103160940261||False|False||||False
adr_0.5_2ndR8_hard|10716|IMVT|2026-05-20|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||30.227748646652163||False|False||||False
adr_0.5_2ndR8_hard|10718|SLS|2026-05-20|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||8.266769789349521||False|False||||False
adr_0.5_2ndR8_hard|10717|TATT|2026-05-20|reject|no_trade|window_out_of_orb|False||38.17015361411255||False|False||||False
adr_0.5_2ndR8_hard|10723|INFQ|2026-05-21|admit|settled||True|13.7|13.059290682964726|14.319999999999997|True|True|stop_hit|1.279462525660613||False
adr_0.5_2ndR8_hard|10726|QBTS|2026-05-21|admit|settled||True|22.2|21.290806501465667|23.38|True|True|stop_hit|1.8297558988675529||False
adr_0.5_2ndR8_hard|10724|QUBT|2026-05-21|admit|settled||True|10.6|10.13045327896039|11.159999999999998|True|True|stop_hit|1.654399285194734||False
adr_0.5_2ndR8_hard|10725|RLAY|2026-05-21|admit|settled||True|15.22|14.645214007364325|16.060000000000002|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10727|PPTA|2026-05-22|admit|no_entry|never_crossed_orb_high|False||28.333483969925986||False|False||||False
adr_0.5_2ndR8_hard|10731|ASPI|2026-05-26|reject|settled||True|6.68|6.423987705325753|7.279999999999999|True|False|stop_hit|0.11454581476701697||False
adr_0.5_2ndR8_hard|10729|BTGO|2026-05-26|reject|no_entry|never_crossed_orb_high|False||7.309192569051167||False|False||||False
adr_0.5_2ndR8_hard|10735|FUTU|2026-05-26|reject|no_trade|window_out_of_orb|False||101.62874284471259||False|False||||False
adr_0.5_2ndR8_hard|10732|NNE|2026-05-26|reject|settled||True|29.2|27.972520730996653|31.039999999999996|True|False|stop_hit|-0.16699767117207975||False
adr_0.5_2ndR8_hard|10733|OKLO|2026-05-26|admit|settled||True|72.1|69.18739996566508|73.19999999999999|True|False|stop_hit|-0.5407768560698636||False
adr_0.5_2ndR8_hard|10730|PONY|2026-05-26|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||10.150569214103516||False|False||||False
adr_0.5_2ndR8_hard|10734|POWI|2026-05-26|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||79.76005957086049||False|False||||False
adr_0.5_2ndR8_hard|10728|RDW|2026-05-26|admit|settled||True|19.68|18.58746981627047|20.64|True|True|stop_hit|1.1311570979865058||False
adr_0.5_2ndR8_hard|10741|ANF|2026-05-27|reject|no_trade|window_out_of_orb|False||80.0956123520522||False|False||||False
adr_0.5_2ndR8_hard|10738|ASTI|2026-05-27|reject|no_trade|window_out_of_orb|False||6.082669222792145||False|False||||False
adr_0.5_2ndR8_hard|10740|BBWI|2026-05-27|reject|no_trade|window_out_of_orb|False||19.050917213085032||False|False||||False
adr_0.5_2ndR8_hard|10737|CRSR|2026-05-27|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||8.554236099580242||False|False||||False
adr_0.5_2ndR8_hard|10736|DY|2026-05-27|admit|abstain|entry_window_gaps:29_of_29|False||532.3591070312698||False|False||||False
adr_0.5_2ndR8_hard|10739|QFIN|2026-05-27|reject|no_trade|window_out_of_orb|False||14.704804190240248||False|False||||False
adr_0.5_2ndR8_hard|10744|AVAV|2026-05-28|admit|abstain|entry_window_gaps:29_of_29|False||199.49735229392172||False|False||||False
adr_0.5_2ndR8_hard|10747|KSS|2026-05-28|reject|no_trade|window_out_of_orb|False||15.575483051581314||False|False||||False
adr_0.5_2ndR8_hard|10743|KTOS|2026-05-28|admit|settled||True|64.34|62.64462015319083|69.66000000000001|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10746|PHR|2026-05-28|reject|no_trade|window_out_of_orb|False||10.709350702414405||False|False||||False
adr_0.5_2ndR8_hard|10742|RCAT|2026-05-28|admit|abstain|entry_window_gaps:29_of_29|False||12.100438308867487||False|False||||False
adr_0.5_2ndR8_hard|10745|SNOW|2026-05-28|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||231.73122710410436||False|False||||False
adr_0.5_2ndR8_hard|10751|ASAN|2026-05-29|reject|no_trade|window_out_of_orb|False||7.652231595253618||False|False||||False
adr_0.5_2ndR8_hard|10752|BHVN|2026-05-29|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||10.583510898612708||False|False||||False
adr_0.5_2ndR8_hard|10749|CHA|2026-05-29|reject|settled||True|11.79|11.568564264137834|12.729999999999997|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10748|DELL|2026-05-29|admit|abstain|entry_window_gaps:29_of_29|False||410.208539332756||False|False||||False
adr_0.5_2ndR8_hard|10750|PD|2026-05-29|reject|abstain|day0_fill_bar_straddles_stop|True|9.39|9.133239253183083|9.650000000000002|False|False||||False
adr_0.5_2ndR8_hard|10756|ALOY|2026-06-01|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||9.53153027083114||False|False||||False
adr_0.5_2ndR8_hard|10753|NOW|2026-06-01|admit|settled||True|136.17|132.67478498693805|141.09739999999996|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10755|SAIC|2026-06-01|reject|no_trade|window_out_of_orb|False||118.84848405995358||False|False||||False
adr_0.5_2ndR8_hard|10757|SKM|2026-06-01|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||40.15082733512808||False|False||||False
adr_0.5_2ndR8_hard|10754|TNDM|2026-06-01|abstain_float_band_straddles_bar|no_entry|never_crossed_orb_high|False||18.88658241090313||False|False||||False
adr_0.5_2ndR8_hard|10761|CAMT|2026-06-02|admit|settled||True|180.165|174.85859086790973|190.49499999999998|False|False|stop_hit|-0.777880087503546||False
adr_0.5_2ndR8_hard|10762|GRRR|2026-06-02|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||22.650854016371746||False|False||||False
adr_0.5_2ndR8_hard|10758|HPE|2026-06-02|admit|abstain|entry_window_gaps:29_of_29|False||62.51343832203356||False|False||||False
adr_0.5_2ndR8_hard|10760|LAC|2026-06-02|admit|settled||True|5.97|5.773725123238023|6.409999999999999|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10759|MRVL|2026-06-02|admit|abstain|entry_window_gaps:29_of_29|False||250.82855705658966||False|False||||False
adr_0.5_2ndR8_hard|10763|ABVX|2026-06-03|reject|settled||True|85.0|82.80352997512587|92.47999999999999|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10764|NVTS|2026-06-03|admit|abstain|entry_window_gaps:29_of_29|False||29.626812575978647||False|False||||False
adr_0.5_2ndR8_hard|10766|PGY|2026-06-04|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||14.011701607768535||False|False||||False
adr_0.5_2ndR8_hard|10765|RUM|2026-06-04|reject|abstain|entry_window_gaps:20_of_20|False||9.464647696257769||False|False||||False
adr_0.5_2ndR8_hard|10769|AGX|2026-06-05|admit|abstain|entry_window_gaps:29_of_29|False||679.3961972232244||False|False||||False
adr_0.5_2ndR8_hard|10767|MRLN|2026-06-05|reject|settled||True|9.5|8.920625611114604|10.379999999999999|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|10768|TTAN|2026-06-05|admit|abstain|entry_window_gaps:29_of_29|False||81.6768026384437||False|False||||False
adr_0.5_2ndR8_hard|10771|NRIX|2026-06-08|admit|abstain|entry_window_gaps:29_of_29|False||16.46044360088183||False|False||||False
adr_0.5_2ndR8_hard|10775|CBRL|2026-06-10|reject|no_trade|window_out_of_orb|False||43.57930883506763||False|False||||False
adr_0.5_2ndR8_hard|10777|ELVN|2026-06-11|reject|abstain|entry_window_gaps:29_of_29|False||44.27749190048903||False|False||||False
adr_0.5_2ndR8_hard|10778|IDCC|2026-06-11|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||273.12631839575454||False|False||||False
adr_0.5_2ndR8_hard|10776|NAVN|2026-06-11|admit|abstain|entry_window_gaps:29_of_29|False||23.551750271860374||False|False||||False
adr_0.5_2ndR8_hard|12302|AKTS|2026-06-12|reject|no_trade|window_out_of_orb|False||21.086235560549863||False|False||||False
adr_0.5_2ndR8_hard|12301|SHAZ|2026-06-12|admit|abstain|entry_window_gaps:29_of_29|False||70.02340303301264||False|False||||False
adr_0.5_2ndR8_hard|12305|AUGO|2026-06-15|reject|no_trade|window_out_of_orb|False||66.24318463818362||False|False||||False
adr_0.5_2ndR8_hard|12303|HQ|2026-06-15|reject|no_trade|window_out_of_orb|False||11.72392975198621||False|False||||False
adr_0.5_2ndR8_hard|12308|HYMC|2026-06-15|reject|no_trade|window_out_of_orb|False||28.212374782934777||False|False||||False
adr_0.5_2ndR8_hard|12304|IDR|2026-06-15|reject|no_trade|window_out_of_orb|False||40.10638304811059||False|False||||False
adr_0.5_2ndR8_hard|12306|MMYT|2026-06-15|reject|no_trade|window_out_of_orb|False||46.20442234128724||False|False||||False
adr_0.5_2ndR8_hard|12307|XE|2026-06-15|reject|no_trade|window_out_of_orb|False||20.323920997940345||False|False||||False
adr_0.5_2ndR8_hard|12309|RXT|2026-06-16|admit|abstain|entry_window_gaps:29_of_29|False||6.581155676521356||False|False||||False
adr_0.5_2ndR8_hard|12313|AEHR|2026-06-17|admit|no_trade|window_out_of_orb|False||109.64547398803562||False|False||||False
adr_0.5_2ndR8_hard|12311|JBL|2026-06-17|admit|abstain|entry_window_gaps:25_of_25|False||403.73479837217377||False|False||||False
adr_0.5_2ndR8_hard|12312|LZB|2026-06-17|reject|no_trade|window_out_of_orb|False||41.78811060229415||False|False||||False
adr_0.5_2ndR8_hard|12310|QURE|2026-06-17|admit|abstain|entry_window_gaps:29_of_29|False||43.24704036942452||False|False||||False
adr_0.5_2ndR8_hard|12314|SWBI|2026-06-18|reject|abstain|entry_window_gaps:29_of_29|False||15.84107515737706||False|False||||False
adr_0.5_2ndR8_hard|12315|UUUU|2026-06-18|admit|abstain|entry_window_gaps:29_of_29|False||17.4141278576963||False|False||||False
adr_0.5_2ndR8_hard|12318|DFTX|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||37.98260664599506||False|False||||False
adr_0.5_2ndR8_hard|12319|JBIO|2026-06-22|reject|no_trade|window_out_of_orb|False||17.45072032903406||False|False||||False
adr_0.5_2ndR8_hard|12316|MLTX|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||19.531329597603257||False|False||||False
adr_0.5_2ndR8_hard|12317|SYRE|2026-06-22|admit|abstain|entry_window_gaps:29_of_29|False||95.44203526818495||False|False||||False
adr_0.5_2ndR8_hard|12320|ABSI|2026-06-24|abstain_float_band_straddles_bar|abstain|entry_window_gaps:29_of_29|False||9.121609863355733||False|False||||False
adr_0.5_2ndR8_hard|12321|FCEL|2026-06-24|admit|abstain|entry_window_gaps:29_of_29|False||23.293154999460345||False|False||||False
adr_0.5_2ndR8_hard|12322|WEN|2026-06-24|reject|settled||True|8.12|7.92648413859707|8.899999999999997|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12325|KYMR|2026-06-25|reject|no_trade|window_out_of_orb|False||108.07699905825399||False|False||||False
adr_0.5_2ndR8_hard|12323|MU|2026-06-25|admit|abstain|entry_window_gaps:29_of_29|False||1191.0756712530458||False|False||||False
adr_0.5_2ndR8_hard|12324|SNX|2026-06-25|admit|abstain|entry_window_gaps:29_of_29|False||289.5260643060255||False|False||||False
adr_0.5_2ndR8_hard|12326|ACAD|2026-06-26|reject|abstain|entry_window_gaps:29_of_29|False||26.08513186318468||False|False||||False
adr_0.5_2ndR8_hard|12327|CHTR|2026-06-29|reject|no_trade|window_out_of_orb|False||164.73224358291108||False|False||||False
adr_0.5_2ndR8_hard|12329|OUST|2026-06-29|abstain_float_band_straddles_bar|no_trade|window_out_of_orb|False||41.750388500983235||False|False||||False
adr_0.5_2ndR8_hard|12328|QDEL|2026-06-29|reject|no_trade|window_out_of_orb|False||17.338874560728655||False|False||||False
adr_0.5_2ndR8_hard|12330|AVAV|2026-06-30|reject|abstain|entry_window_gaps:29_of_29|False||173.30277199086566||False|False||||False
adr_0.5_2ndR8_hard|12331|SEDG|2026-06-30|admit|no_entry|never_crossed_orb_high|False||57.9526867441341||False|False||||False
adr_0.5_2ndR8_hard|12332|GRND|2026-07-01|reject|no_trade|window_out_of_orb|False||15.38351833094274||False|False||||False
adr_0.5_2ndR8_hard|12333|WULF|2026-07-06|admit|settled||True|24.61|23.57018798087846|26.229999999999997|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12334|DOCN|2026-07-07|admit|abstain|entry_window_gaps:29_of_29|False||140.3486891291728||False|False||||False
adr_0.5_2ndR8_hard|12335|KC|2026-07-08|reject|no_trade|window_out_of_orb|False||10.396127744185387||False|False||||False
adr_0.5_2ndR8_hard|12336|PENG|2026-07-08|admit|no_trade|window_out_of_orb|False||64.1716523743172||False|False||||False
adr_0.5_2ndR8_hard|12337|CRCL|2026-07-10|admit|settled||True|70.66|68.11808652821226|73.39999999999998|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12338|WDFC|2026-07-10|admit|abstain|day0_fill_bar_straddles_stop|True|295.0|290.9032350647792|310.88|False|False||||False
adr_0.5_2ndR8_hard|12340|CLSK|2026-07-14|admit|abstain|entry_window_gaps:29_of_29|False||14.489158237188011||False|False||||False
adr_0.5_2ndR8_hard|12339|TSEM|2026-07-14|admit|settled||True|273.25|263.9126557405966|287.07000000000005|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12341|AEHR|2026-07-15|admit|abstain|entry_window_gaps:29_of_29|False||97.41000578426086||False|False||||False
adr_0.5_2ndR8_hard|12344|MANE|2026-07-15|admit|abstain|fwd_stop_and_target2_same_day:2026-07-16|True|118.75|114.44439937764476|120.21000000000001|True|False||||False
adr_0.5_2ndR8_hard|12342|PRG|2026-07-15|reject|settled||True|45.46|44.31445386723717|46.02|True|True|stop_hit|0.43647303735738774||True
adr_0.5_2ndR8_hard|12345|SG|2026-07-17|reject|no_trade|window_out_of_orb|False||6.5319011853393825||False|False||||False
adr_0.5_2ndR8_hard|12346|HUT|2026-07-20|admit|settled||True|103.48|98.44689229712935|107.54360000000001|True|True|stop_hit|1.0122899011553435||False
adr_0.5_2ndR8_hard|12347|IREN|2026-07-20|admit|no_trade|window_out_of_orb|False||35.44391857004562||False|False||||False
adr_0.5_2ndR8_hard|12348|HAS|2026-07-21|admit|no_trade|window_out_of_orb|False||84.90394522016106||False|False||||False
adr_0.5_2ndR8_hard|12350|ARWR|2026-07-22|admit|abstain|entry_window_gaps:29_of_29|False||85.73185379454979||False|False||||False
adr_0.5_2ndR8_hard|12351|EFOR|2026-07-22|reject|abstain|no_930_bar_for_orb|False||||False|False||||False
adr_0.5_2ndR8_hard|12349|SMCI|2026-07-22|admit|settled||True|29.48|28.599020740372755|31.44|True|False|stop_hit|0.07493232808125483||False
adr_0.5_2ndR8_hard|12353|CLF|2026-07-23|admit|settled||True|10.85|10.594654406802867|11.35|True|True|stop_hit|2.930217538641111||False
adr_0.5_2ndR8_hard|12352|NVCR|2026-07-23|reject|settled||True|19.05|18.568315582884008|21.150000000000002|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12354|THC|2026-07-24|admit|settled||True|240.47|236.22772304524113|254.24999999999997|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12355|WKC|2026-07-24|admit|abstain|day0_fill_bar_straddles_stop|True|39.995|39.47598085621647|41.98499999999999|False|False||||False
adr_0.5_2ndR8_hard|12357|NNE|2026-07-27|reject|no_trade|window_out_of_orb|False||16.054021768088077||False|False||||False
adr_0.5_2ndR8_hard|12356|QBTS|2026-07-27|admit|settled||True|18.17|17.566118040614313|19.010000000000005|True|False|stop_hit|-0.20299989264209262||False
adr_0.5_2ndR8_hard|12358|CORZ|2026-07-28|admit|no_entry|never_crossed_orb_high|False||20.215757165447396||False|False||||False
adr_0.5_2ndR8_hard|12359|TER|2026-07-29|admit|settled||True|369.3|355.7875481826834|390.67|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12360|TEVA|2026-07-29|admit|no_trade|window_out_of_orb|False||33.49893709599958||False|False||||False
adr_0.5_2ndR8_hard|12365|ARM|2026-07-30|admit|no_entry|never_crossed_orb_high|False||258.826677134246||False|False||||False
adr_0.5_2ndR8_hard|12361|CORT|2026-07-30|admit|abstain|day0_fill_bar_straddles_stop|True|112.0|109.47623799368792|126.5|False|False||||False
adr_0.5_2ndR8_hard|12364|EME|2026-07-30|admit|settled||True|788.31|774.0384191753858|821.6099999999999|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12362|FTNT|2026-07-30|admit|settled||True|166.65|163.08769114537427|179.58|False|False|stop_hit|-1.0||False
adr_0.5_2ndR8_hard|12367|LRCX|2026-07-30|admit|no_trade|window_out_of_orb|False||308.92684288959794||False|False||||False
adr_0.5_2ndR8_hard|12363|PWR|2026-07-30|admit|settled||True|670.0|656.4270777449419|716.0|False|False|stop_hit|-1.0524631123320942||True
adr_0.5_2ndR8_hard|12366|SIMO|2026-07-30|admit|no_entry|never_crossed_orb_high|False||273.38129793655077||False|False||||False
