ACLS|2026-05-26|COILED|40|99.04|89.265|90.43|672607
ACLS|2026-05-27|COILED|1|167.01|157.715|157.91|539542
ACLS|2026-05-27|COILED|2|164.96|157.24|164.27|478230
ACLS|2026-05-27|COILED|3|158.98|151.815|156.94|476801
ACLS|2026-05-27|COILED|4|155.07|147.91|152.51|349766
ACLS|2026-05-27|COILED|5|151.355|144.66|149.56|386073
ACLS|2026-05-27|COILED|6|144.4|137.84|143.23|640296
ACLS|2026-05-27|COILED|7|155.61|143.09|146.24|608756
ACLS|2026-05-27|COILED|8|157.22|152.59|155.18|556294
ACLS|2026-05-27|COILED|9|165.4636|160|161.64|393323
ACLS|2026-05-27|COILED|10|167.6486|158.3626|162.15|572501
ACLS|2026-05-27|COILED|11|163.055|153.02|161.64|750584
ACLS|2026-05-27|COILED|12|168.14|160.45|165.08|639015
ACLS|2026-05-27|COILED|13|164.685|149.1873|163.03|1033410
ACLS|2026-05-27|COILED|14|169|157.085|158.66|1416091
ACLS|2026-05-27|COILED|15|171.61|156.43|171|1883488
ACLS|2026-05-27|COILED|16|145.42|138.745|139.7|1004172
ACLS|2026-05-27|COILED|17|143.55|138.33|141.87|445925
ACLS|2026-05-27|COILED|18|140.655|136.98|139.99|320417
ACLS|2026-05-27|COILED|19|140.5|132.59|139.11|798626
ACLS|2026-05-27|COILED|20|136.295|130.57|133.61|421039
ACLS|2026-05-27|COILED|21|138.035|130.02|134.02|835760
ACLS|2026-05-27|COILED|22|144.165|135|137.46|641354
ACLS|2026-05-27|COILED|23|147.94|138.41|143.13|843592
ACLS|2026-05-27|COILED|24|140|135.4701|139.86|733741
ACLS|2026-05-27|COILED|25|140.49|134.06|139.93|894009
ACLS|2026-05-27|COILED|26|137.44|130.05|133.19|1209313
ACLS|2026-05-27|COILED|27|132.195|120.64|131.02|1313225
ACLS|2026-05-27|COILED|28|121.8399|117.535|118.73|449456
ACLS|2026-05-27|COILED|29|120.47|116.255|118.76|692959
ACLS|2026-05-27|COILED|30|120.985|113.08|117.88|949355
ACLS|2026-05-27|COILED|31|114.84|111.83|113.06|456294
ACLS|2026-05-27|COILED|32|111.36|108.05|110.74|438252
ACLS|2026-05-27|COILED|33|112.82|109.725|110.37|662928
ACLS|2026-05-27|COILED|34|108.71|104.08|108.24|645038
ACLS|2026-05-27|COILED|35|105.15|100.78|104.65|695948
ACLS|2026-05-27|COILED|36|99.6381|94.03|96.87|480392
ACLS|2026-05-27|COILED|37|97.85|93.2884|97.5|492239
ACLS|2026-05-27|COILED|38|96.78|91.78|95.09|352806
ACLS|2026-05-27|COILED|39|98.96|93.995|95.51|617858
ACLS|2026-05-27|COILED|40|93.81|89.16|93.08|589230
ACLS|2026-05-28|COILED|1|158.23|151.88|155.55|318527
ACLS|2026-05-28|COILED|2|167.01|157.715|157.91|539542
ACLS|2026-05-28|COILED|3|164.96|157.24|164.27|478230
ACLS|2026-05-28|COILED|4|158.98|151.815|156.94|476801
ACLS|2026-05-28|COILED|5|155.07|147.91|152.51|349766
ACLS|2026-05-28|COILED|6|151.355|144.66|149.56|386073
ACLS|2026-05-28|COILED|7|144.4|137.84|143.23|640296
ACLS|2026-05-28|COILED|8|155.61|143.09|146.24|608756
ACLS|2026-05-28|COILED|9|157.22|152.59|155.18|556294
ACLS|2026-05-28|COILED|10|165.4636|160|161.64|393323
ACLS|2026-05-28|COILED|11|167.6486|158.3626|162.15|572501
ACLS|2026-05-28|COILED|12|163.055|153.02|161.64|750584
ACLS|2026-05-28|COILED|13|168.14|160.45|165.08|639015
ACLS|2026-05-28|COILED|14|164.685|149.1873|163.03|1033410
ACLS|2026-05-28|COILED|15|169|157.085|158.66|1416091
ACLS|2026-05-28|COILED|16|171.61|156.43|171|1883488
ACLS|2026-05-28|COILED|17|145.42|138.745|139.7|1004172
