src|tag|ticker|alert_date|n_bars|reason|thin_history|open|prior_close|gap_open_pct|adr20_pct|overhead_vol_frac|overhead_vol_frac_60d|overhead_vol_frac_at_prior_close|n_gaps|n_unfilled_gaps|overhead_unfilled_gap_span_adr|inside_unfilled_gap|nearest_overhead_gap_bottom_adr|n_levels|n_qualified|zones_overhead_at_prior_close|zones_cleared|zones_remaining|zones_remaining_in_band|adr_to_next_zone|blue_sky|rmv_15|rmv_tight|base_range_adr|base_gap_max_adr|base_gap_span_adr|base_gap_count_1p0x|tight_v2|label|trailing_high|near_high_frac|open_above_trailing_high|advd20|first_bar|last_prior_bar
prod|cohort|DUOT|2026-08-18|271||0|11.525|10.28|12.1109|7.30505|0.125732|0.309257|0.243699|9|1|0|0||9|8|8|3|5|2|0.766118|0|71.6569|0|4.27786|0.5886|0.5886|0|0|INTO_SUPPLY|15.28|0.672775|0|5.63099e+06|2025-07-21|2026-08-17
prod|cohort|FLXS|2026-08-18|271||0|81|70.86|14.3099|3.82781|0|0|0.149259|8|2|0|0||4|4|4|4|0|0||1|86.8057|0|2.43714|0|0|0|0|CLEAR_AIR|79.6983|0.889103|1|3.46905e+06|2025-07-21|2026-08-17
prod|cohort|HAE|2026-08-18|271||0|102.5|90.27|13.5482|3.28928|0|0|0.00611576|9|1|0|0||1|1|1|1|0|0||1|22.0379|1|3.08897|0.149272|0.149272|0|1|CLEAR_AIR|92.25|0.978537|1|6.45976e+07|2025-07-21|2026-08-17
prod|cohort|KURA|2026-08-18|271||0|11.985|11.28|6.25|5.43961|0.0147777|0.0168888|0.0711148|11|3|0|0||7|6|5|1|4|4|0.360464|0|100|0|4.56194|0.10002|0.10002|0|0|INTO_SUPPLY|12.49|0.903122|0|1.17993e+07|2025-07-21|2026-08-17
prod|cohort|WEAV|2026-08-18|271||0|7.29|5.53|31.8264|6.00591|0.155521|0.0589382|0.711961|16|2|0|0||19|17|17|7|10|5|0.502477|0|35.5214|0|4.93907|2.21254|2.4231|1|0|INTO_SUPPLY|8.28|0.667874|0|6.75201e+06|2025-07-21|2026-08-17
prod|cohort|WETO|2026-08-18|271||0|43.05|24.59|75.0712|32.997|0.0104434|0.000780899|0.0760354|16|4|1.7571|1||9|9|9|0|9|0|3.05452|0|100|0|13.2182|3.34374|6.30105|2|0|INTO_SUPPLY|139.99|0.175655|0|1.45693e+06|2025-07-21|2026-08-17
prod|cohort|AARD|2026-08-19|272||0|6.27|6.145|2.03417|11.1813|0.525249|0.327719|0.537568|4|2|6.66124|0|2.63882|16|11|11|0|11|1|0.898626|0|53.5025|0|3.42346|0|0|0|0|INTO_SUPPLY|17.94|0.342531|0|804478|2025-07-21|2026-08-18
prod|cohort|ARCT|2026-08-19|272||0|9.405|8.21|14.5554|5.86331|0.41961|0|0.526936|10|2|15.7767|0|4.88716|11|11|11|6|5|2|0.317348|0|43.1703|0|5.97537|0.266487|0.266487|0|0|INTO_SUPPLY|24.17|0.339677|0|2.84117e+06|2025-07-21|2026-08-18
prod|cohort|AXIL|2026-08-19|271||0|6.71|6.65|0.902256|6.95734|0.880522|0.238041|0.891682|5|0|0|0||18|18|17|0|17|9|0.149945|0|100|0|2.84009|0|0|0|0|IFFY_AT_FIRST_ZONE|10.25|0.64878|0|43855.2|2025-07-21|2026-08-18
prod|cohort|BNTX|2026-08-19|272||0|109.29|92.75|17.8329|2.74606|0.12529|0|0.666457|28|4|0.579774|0|2.80224|23|19|19|14|5|3|0.149942|0|48.7959|0|1.21334|0|0|0|0|IFFY_AT_FIRST_ZONE|124|0.747984|0|6.83118e+07|2025-07-21|2026-08-18
prod|cohort|DRD|2026-08-19|272||0|27.15|24.3|11.7284|2.86276|0.467707|0.00321939|0.662923|66|19|7.55881|0|0.180125|19|16|16|2|14|1|0.128661|0|39.8153|0|6.57827|1.19855|2.56889|1|0|IFFY_AT_FIRST_ZONE|39.37|0.617221|0|5.53778e+06|2025-07-21|2026-08-18
prod|cohort|EIKN|2026-08-19|134||0|12.77|11.65|9.61373|8.02853|0.283752|0.0320324|0.401856|0|0|0|0||7|7|7|2|5|2|0.751041|0|98.2009|0|3.41816|0|0|0|0|INTO_SUPPLY|17.4|0.66954|0|3.03769e+06|2026-02-05|2026-08-18
prod|cohort|EL|2026-08-19|272||0|93.74|84.27|11.2377|2.66668|0.318863|0|0.744019|27|2|0.132013|0|5.28454|25|14|14|9|5|2|0.692071|0|34.2002|0|1.93814|0.130661|0.130661|0|0|INTO_SUPPLY|121.635|0.69281|0|1.87024e+08|2025-07-21|2026-08-18
prod|cohort|KC|2026-08-19|272||0|12.27|10.84|13.1919|3.25208|0.700045|0.238035|0.883998|91|20|2.9702|0|0.225547|24|7|7|1|6|0|2.18029|0|37.8703|0|8.32201|1.91048|5.1237|1|0|LADDER_CLIMBING|18.52|0.585313|0|1.17289e+07|2025-07-21|2026-08-18
prod|cohort|MRK|2026-08-19|272||0|146.94|135.17|8.70755|2.33647|0|0|0.00616692|15|1|0|0||1|0|0|0|0|0||1|38.5932|0|2.69221|0|0|0|0|CLEAR_AIR|137.98|0.979635|1|9.53375e+08|2025-07-21|2026-08-18
prod|cohort|MRNA|2026-08-19|272||0|116.02|62.96|84.2757|5.72263|0|0|0.0580097|16|2|0|0||2|0|0|0|0|0||1|23.9904|1|3.13046|0|0|0|1|CLEAR_AIR|85.6|0.735514|1|2.8731e+08|2025-07-21|2026-08-18
prod|cohort|MRVI|2026-08-19|272||0|6.717|5.74|17.0209|5.16128|0.0542558|0.162637|0.189997|9|2|0|0||4|4|4|2|2|0|1.69607|0|32.3874|0|3.32766|0|0|0|0|LADDER_CLIMBING|7.44|0.771505|0|1.28189e+07|2025-07-21|2026-08-18
prod|cohort|MRVL|2026-08-19|272||0|240.13|216|11.1713|6.73315|0.227513|0.62537|0.270562|48|13|0.0296877|0|0.050098|9|5|5|1|4|1|0.715597|0|43.6431|0|4.96182|1.03931|1.9037|1|0|INTO_SUPPLY|329.88|0.654784|0|4.12449e+09|2025-07-21|2026-08-18
prod|cohort|OPHC|2026-08-19|272||0|10.03|10.03|0|6.36043|0.0339064|0.0733046|0.0339064|3|1|0|0||0|0|0|0|0|0||1|47.0804|0|5.31061|0.341337|0.341337|0|0|CLEAR_AIR|10.68|0.939139|0|1.56158e+06|2025-07-21|2026-08-18
prod|cohort|PPC|2026-08-19|272||0|30.4|28.49|6.70411|3.90106|0.706157|0.0049369|0.847102|5|1|0.0927547|0|1.06246|28|21|21|4|17|1|0.15178|0|48.4155|0|3.20135|0|0|0|0|IFFY_AT_FIRST_ZONE|50.56|0.563489|0|4.01814e+07|2025-07-21|2026-08-18
prod|cohort|TEM|2026-08-19|272||0|55.98|49.36|13.4117|6.10253|0.624273|0.179802|0.833605|21|3|0.181488|0|2.41204|28|21|21|3|18|4|0.125227|0|28.0075|1|4.69423|0.169267|0.169267|0|1|IFFY_AT_FIRST_ZONE|104.32|0.47316|0|1.95863e+08|2025-07-21|2026-08-18
prod|cohort|TNON|2026-08-19|272||0|11.67|5.45|114.128|13.9252|0.0362586|0.476173|0.0579051|9|3|1.18456|0|0.572283|26|20|20|4|16|0|6.38742|0|57.2205|0|2.78347|0.0411854|0.0411854|0|0|LADDER_CLIMBING|40.95|0.133089|0|183784|2025-07-21|2026-08-18
prod|cohort|TWST|2026-08-19|272||0|128|116.1|10.2498|7.21887|0|0|0.0215694|15|2|0|0||2|2|2|2|0|0||1|40.6106|0|4.76882|0|0|0|0|CLEAR_AIR|126.4|0.918513|1|1.32604e+08|2025-07-21|2026-08-18
prod|cohort|AIAI|2026-08-20|67||0|5.25|5.225|0.478469|16.0505|0.909333|0.888999|0.912531|1|0|0|0||8|4|4|0|4|1|1.163|0|88.8631|0|2.36281|0.121108|0.121108|0|0|CLEARED_NOTHING|19.57|0.26699|0|860095|2026-05-14|2026-08-19
prod|cohort|ASST|2026-08-20|273||0|16|14.73|8.62186|6.60058|0.541466|0.189935|0.634158|28|5|11.7243|0|45.4505|21|15|15|0|15|2|1.00843|0|92.1667|0|4.40865|0|0|0|0|CLEARED_NOTHING|252|0.0584524|0|3.41988e+07|2025-07-21|2026-08-19
prod|cohort|ATS|2026-08-20|273||0|19.655|19.77|-0.581689|4.64158|0.988002|0.958824|0.984268|23|2|4.60735|0|5.38747|21|16|16|0|16|1|1.14545|0|5.32766|1|9.37218|2.42037|2.42037|1|0|CLEARED_NOTHING|35.82|0.551926|0|3.68115e+06|2025-07-21|2026-08-19
prod|cohort|BANF|2026-08-20|273||0|112.38|112.92|-0.478215|1.85156|0.581786|0.723918|0.529851|12|0|0|0||17|14|14|0|14|1|1.3024|0|58.4754|0|1.68659|0|0|0|0|CLEARED_NOTHING|138.77|0.813721|0|1.29614e+07|2025-07-21|2026-08-19
prod|cohort|BTDR|2026-08-20|273||0|10.23|9.63|6.23053|11.2162|0.755899|0.774392|0.794984|16|0|0|0||31|31|31|0|31|2|0.984824|0|40.5287|0|2.49047|0.0322449|0.0322449|0|0|INTO_SUPPLY|27.8|0.346403|0|1.33941e+08|2025-07-21|2026-08-19
prod|cohort|BULL|2026-08-20|273||0|9.94|8.64|15.0463|4.351|0.384893|0|0.468058|16|2|0.0231219|0|8.55512|15|12|11|2|9|1|0.994243|0|80.2303|0|4.79702|0.0199441|0.0199441|0|0|INTO_SUPPLY|18.32|0.471616|0|5.72068e+07|2025-07-21|2026-08-19
prod|cohort|CURX|2026-08-20|247||0|5.77|5.408|6.69379|9.63267|0.305272|0.218898|0.350776|6|4|0|0||20|16|16|0|16|2|0.338248|0|91.1276|0|3.927|0.374102|0.374102|0|0|INTO_SUPPLY|13.332|0.405641|0|24509.6|2025-08-26|2026-08-19
prod|cohort|ELOX|2026-08-20|118||0|19|18.155|4.65437|12.364|0.0201998|0.0205574|0.0846686|19|5|0|0||2|2|2|0|2|2|0.152395|0|32.6751|0|2.60588|0.0243856|0.0243856|0|0|IFFY_AT_FIRST_ZONE|19.96|0.909569|0|758925|2025-09-25|2026-08-19
prod|cohort|FUTU|2026-08-20|273||0|117.65|109.42|7.52148|3.11635|0.664655|0.000748344|0.687868|37|5|1.17282|0|0.0409122|28|20|20|3|17|0|6.95781|0|75.7597|0|2.03853|0.305691|0.844063|0|0|LADDER_CLIMBING|202.53|0.540266|0|1.07557e+08|2025-07-21|2026-08-19
prod|cohort|FVR|2026-08-20|273||0|19.45|19.65|-1.01781|3.21451|0.217929|0.782061|0.191302|2|0|0|0||8|8|8|0|8|3|0.879686|0|29.6165|1|1.50603|0|0|0|1|INTO_SUPPLY|22.29|0.881561|0|2.79828e+06|2025-07-21|2026-08-19
prod|cohort|HVT|2026-08-20|273||0|28|28.27|-0.955076|3.57694|0.0588178|0.248422|0.0512986|9|1|0|0||1|1|1|0|1|0|1.82718|0|26.1623|1|4.37749|0.682139|0.682139|0|1|CLEARED_NOTHING|29.83|0.947704|0|2.91259e+06|2025-07-21|2026-08-19
prod|cohort|IPST|2026-08-20|229||0|8.79|8.45|4.02367|21.2958|0.394699|0.414144|0.479377|5|1|0|0||20|10|10|0|10|0|4.27908|0|100|0|30.0399|8.66543|8.66543|1|0|CLEARED_NOTHING|532|0.0158835|0|21072.1|2025-09-22|2026-08-19
prod|cohort|MRVI|2026-08-20|273||0|7.44|7.22|3.04709|5.68005|0.0077522|0.0222241|0.0180153|10|3|0|0||2|2|2|1|1|1|0|0|100|0|4.35191|2.84325|2.84325|1|0|IFFY_AT_FIRST_ZONE|7.7|0.937662|0|1.28189e+07|2025-07-21|2026-08-19
prod|cohort|MSTR|2026-08-20|273||0|113.23|104.25|8.61391|5.36572|0.812132|0.294095|0.83184|38|5|1.68872|0|4.86701|31|25|25|2|23|0|3.50089|0|94.4163|0|2.25139|0|0|0|0|LADDER_CLIMBING|437|0.238558|0|1.39661e+09|2025-07-21|2026-08-19
prod|cohort|OPHC|2026-08-20|273||0|10.01|10.1|-0.891089|6.46639|0.0448641|0.0954741|0.0353255|3|1|0|0||1|0|0|0|0|0||1|32.9501|0|5.17749|0.335744|0.335744|0|0|CLEAR_AIR|10.68|0.945693|0|1.65866e+06|2025-07-21|2026-08-19
prod|cohort|RARE|2026-08-20|273||0|28.39|26.24|8.1936|5.17888|0.355547|0.446398|0.475844|6|1|0.0102021|0|2.38729|21|18|18|4|14|4|0.0884183|0|30.3813|0|1.52012|0|0|0|0|IFFY_AT_FIRST_ZONE|39.8899|0.657811|0|5.02027e+07|2025-07-21|2026-08-19
prod|cohort|SCSC|2026-08-20|273||0|64.84|51.42|26.0988|3.56377|0|0|0.106362|9|2|0|0||6|6|6|6|0|0||1|73.9233|0|3.88238|0.356094|0.356094|0|0|CLEAR_AIR|59.6|0.862752|1|1.32089e+07|2025-07-21|2026-08-19
prod|cohort|TMS|2026-08-20|41||0|7.99|7.71|3.63165|10.9547|0.242543|0.242543|0.298188|1|0|0|0||3|1|1|0|1|0|2.05649|0|67.1239|0|4.59188|0|0|0|0|CLEARED_NOTHING|13.1999|0.584095|0|438503|2026-06-23|2026-08-19
prod|cohort|WETO|2026-08-20|273||0|30.35|20.76|46.1946|35.5573|0.0706954|0.0672098|0.191522|17|5|1.33623|0|2.15351|15|9|9|0|9|0|2.06644|0|100|0|15.8294|3.10298|6.04337|2|0|CLEARED_NOTHING|139.99|0.148296|0|1.65278e+06|2025-07-21|2026-08-19
prod|cohort|ALOY|2026-08-21|123||0|11.31|11.07|2.16802|11.5438|0.544273|0.621635|0.565231|6|3|0.275811|0|0.674018|9|6|6|0|6|0|2.40502|0|42.8076|0|4.1132|0.145416|0.2365|0|0|CLEARED_NOTHING|26.9|0.411524|0|3.58932e+07|2026-02-25|2026-08-20
prod|cohort|ASST|2026-08-21|274||0|17.66|16.13|9.48543|6.6417|0.413871|0.0284557|0.526805|29|6|10.5565|0|39.5081|21|15|15|2|13|5|0.196091|0|95.5816|0|6.07093|0.316971|0.316971|0|0|IFFY_AT_FIRST_ZONE|252|0.0640079|0|3.47756e+07|2025-07-21|2026-08-20
prod|cohort|BKKT|2026-08-21|274||0|7.86|7.5|4.8|7.38304|0.921653|0.633059|0.94934|17|0|0|0||30|25|25|1|24|3|0.139237|0|100|0|1.48258|0|0|0|0|IFFY_AT_FIRST_ZONE|49.79|0.150633|0|7.38989e+06|2025-07-21|2026-08-20
prod|cohort|CRML|2026-08-21|274||0|6|5.8|3.44828|7.61612|0.947727|0.897049|0.957256|24|2|2.8339|0|6.81668|31|23|23|0|23|1|0.744036|0|51.7605|0|3.51199|0.0601376|0.0601376|0|0|INTO_SUPPLY|32.15|0.180404|0|3.42036e+07|2025-07-21|2026-08-20
prod|cohort|ELAB|2026-08-21|274||0|6.6|6.1|8.19672|9.95499|0.997869|0.991818|0.99875|24|5|55.1482|0|5.17481|30|21|21|0|21|0|4.56601|0|100|0|4.67268|0|0|0|0|CLEARED_NOTHING|928.8|0.00656761|0|211960|2025-07-21|2026-08-20
prod|cohort|FHTX|2026-08-21|274||0|7.1|7.01|1.28388|7.65736|0.0189306|0.0578794|0.0235045|8|1|0|0||0|0|0|0|0|0||1|47.9652|0|5.27797|0.267609|0.267609|0|0|CLEAR_AIR|7.61|0.921156|0|1.01314e+06|2025-07-21|2026-08-20
prod|cohort|GLSI|2026-08-21|274||0|16.16|15.31|5.55193|8.01499|0.717395|0.695015|0.727777|12|2|0|0||20|17|17|0|17|1|1.21987|0|71.9851|0|3.12318|0.0130327|0.0130327|0|0|CLEARED_NOTHING|34.1|0.448974|0|1.66531e+06|2025-07-21|2026-08-20
prod|cohort|IPST|2026-08-21|230||0|11.37|10.31|10.2813|24.4096|0.188112|0.197164|0.209215|5|1|0|0||20|16|16|1|15|4|0.0828719|0|100|0|26.2079|7.56003|7.56003|1|0|IFFY_AT_FIRST_ZONE|532|0.0193797|0|21072.1|2025-09-22|2026-08-20
prod|cohort|ISOU|2026-08-21|274||0|10.58|10.24|3.32031|5.36536|0.452018|0.425086|0.556573|9|0|0|0||19|13|13|0|13|7|0.0352327|0|58.0069|0|3.02484|0|0|0|0|IFFY_AT_FIRST_ZONE|13.58|0.75405|0|594258|2025-07-21|2026-08-20
prod|cohort|LAR|2026-08-21|274||0|6.28|5.98|5.01672|5.27992|0.500265|0.793883|0.534014|24|3|0.542857|0|7.44921|20|18|18|0|18|0|2.35238|0|58.2593|0|3.21889|0.334409|0.576027|0|0|CLEARED_NOTHING|12.05|0.496266|0|1.17997e+07|2025-07-21|2026-08-20
prod|cohort|MSTR|2026-08-21|274||0|119.685|112.39|6.49079|5.32942|0.774359|0.202656|0.808359|39|6|1.60852|0|3.62388|29|23|23|0|23|0|2.32264|0|100|0|3.83971|0.260983|0.260983|0|0|CLEARED_NOTHING|437|0.257185|0|1.39661e+09|2025-07-21|2026-08-20
prod|cohort|NAKA|2026-08-21|274||0|6.64|6.3|5.39683|7.89323|0.893284|0.0157728|0.898276|19|6|110.542|0|20.7971|25|24|24|0|24|1|0.553319|0|95.352|0|3.92742|0|0|0|0|INTO_SUPPLY|659.2|0.00955704|0|481645|2025-07-21|2026-08-20
prod|cohort|PAL|2026-08-21|274||0|5.26|5.21|0.959693|5.56822|0.940779|0.910794|0.95335|9|2|7.63089|0|2.73142|17|16|16|0|16|0|2.73142|0|30.6901|0|6.82993|2.88982|3.77145|1|0|CLEARED_NOTHING|10.97|0.474932|0|1.37804e+06|2025-07-21|2026-08-20
prod|cohort|RFAI|2026-08-21|155||0|40|12.73|214.218|3.01907|0|0|0|60|0|0|0||0|0|0|0|0|0||1|100|0|10.2754|4.09181|4.3005|1|0|CLEAR_AIR|12.73|1|1|67036.8|2025-07-21|2026-08-20
prod|cohort|RPC|2026-08-21|132||0|8.73|8.63|1.15875|4.13979|0.137783|0.253762|0.184963|9|2|0.581068|0|3.70777|8|7|7|1|6|5|0.193689|0|18.7618|1|1.67634|0.336276|0.336276|0|1|IFFY_AT_FIRST_ZONE|11.29|0.764393|0|4.2663e+06|2026-02-11|2026-08-20
prod|cohort|SCTX|2026-08-21|20||1|33.9|32.83|3.25921|14.1185|0.0525892|0.0525892|0.0643843|0|0|0|0||0|0|0|0|0|0||1|100|0|4.034|0|0|0|0|CLEAR_AIR|39.6|0.82904|0|3.51326e+06|2026-07-24|2026-08-20
prod|cohort|SGML|2026-08-21|274||0|11.19|10.73|4.28705|5.66087|0.491345|0.731583|0.53154|36|5|1.61181|0|4.94908|22|15|15|0|15|4|0.173652|0|39.5673|0|3.37388|0.540425|0.588335|0|0|IFFY_AT_FIRST_ZONE|24.48|0.438317|0|1.79485e+07|2025-07-21|2026-08-20
prod|cohort|UUUU|2026-08-21|274||0|14.63|13.9|5.2518|6.21983|0.737494|0.472288|0.793091|22|3|0|0||25|16|16|0|16|2|0.401116|0|62.9102|0|4.16153|0.84127|1.13239|0|0|INTO_SUPPLY|27.9|0.498208|0|8.42918e+07|2025-07-21|2026-08-20
prod|cohort|AEMD|2026-08-24|275||0|2.79|2.73|2.1978|9.79251|0.996404|0.966751|0.998531|13|2|4.03168|0|21.8091|29|19|19|0|19|0|3.05149|0|38.071|0|2.77276|0|0|0|0|CLEARED_NOTHING|27.4|0.099635|0|96933.8|2025-07-21|2026-08-21
prod|cohort|AEON|2026-08-24|275||0|0.201|0.1921|4.633|11.6055|0.96057|0.945562|0.985938|8|1|0.878806|0|20.534|32|27|27|0|27|0|4.10681|0|100|0|3.2555|0|0|0|0|CLEARED_NOTHING|1.45|0.132483|0|96717.1|2025-07-21|2026-08-21
prod|cohort|AERO|2026-08-24|198||0|14|13.72|2.04082|4.6964|0.883361|0.953189|0.916891|6|0|0|0||23|19|19|0|19|2|0.304184|0|87.585|0|3.88004|0|0|0|0|INTO_SUPPLY|23.05|0.595228|0|3.67938e+06|2025-11-06|2026-08-21
prod|cohort|AGRZ|2026-08-24|224||0|0.2845|0.2933|-3.00034|30.4897|0.908353|0.771421|0.89533|4|1|1.3834|0|16.4336|28|27|27|0|27|8|0.755103|0|19.8539|1|1.10541|0.118533|0.118533|0|1|INTO_SUPPLY|7.2|0.0407361|0|159298|2025-10-01|2026-08-21
prod|cohort|AIFC|2026-08-24|80||0|0.69|0.6759|2.08611|10.4138|0.537443|0.21171|0.56565|1|1|0|0||6|6|6|0|6|2|0.139169|0|100|0|6.37897|0.176003|0.176003|0|0|IFFY_AT_FIRST_ZONE|1.08|0.625833|0|357519|2026-04-29|2026-08-21
prod|cohort|AIFU|2026-08-24|274||0|16.98|18.4999|-8.21572|17.3703|0.324126|0.899663|0.312884|21|3|0.525517|0|7.48268|31|23|23|0|23|0|6.65881|0|87.7431|0|3.94106|0|0|0|0|CLEARED_NOTHING|114|0.16228|0|238774|2025-07-21|2026-08-21
prod|cohort|AIXI|2026-08-24|275||0|0.4658|0.4576|1.79196|15.97|0.998005|0.993125|0.998556|15|5|49.5616|0|2.34714|28|22|22|0|22|0|5.96734|0|100|0|4.55399|0.43744|0.43744|0|0|CLEARED_NOTHING|54.2|0.0084428|0|386148|2025-07-21|2026-08-21
prod|cohort|AKTX|2026-08-24|275||0|8|7.85|1.91083|9.24305|0.939116|0.885603|0.941465|8|3|0.833059|0|38.8779|29|24|24|0|24|1|0.129151|0|11.6236|1|1.54966|0.0894696|0.0894696|0|1|IFFY_AT_FIRST_ZONE|49.6|0.158266|0|183714|2025-07-21|2026-08-21
prod|cohort|ALVO|2026-08-24|275||0|4.79|4.43|8.12641|6.33355|0.393005|0|0.442017|17|2|5.5871|0|3.55992|18|14|14|2|12|1|1.45034|0|94.5033|0|2.72644|0|0|0|0|LADDER_CLIMBING|9.94|0.445674|0|2.72651e+06|2025-07-21|2026-08-21
prod|cohort|AMC|2026-08-24|275||0|2.54|2.55|-0.392157|6.64159|0.225972|0.213514|0.222175|7|2|0|0||13|13|13|0|13|3|0.355669|0|50.1994|0|2.79708|0|0|0|0|INTO_SUPPLY|3.6|0.708333|0|4.73764e+07|2025-07-21|2026-08-21
prod|cohort|ANY|2026-08-24|275||0|2.77|2.61|6.13027|11.3668|0.741967|0.885624|0.749339|8|0|0|0||20|15|15|0|15|1|0.743184|0|100|0|2.80683|0|0|0|0|INTO_SUPPLY|12.6|0.207143|0|633289|2025-07-21|2026-08-21
prod|cohort|APRE|2026-08-24|275||0|0.7042|0.6403|9.9797|7.62151|0.825175|0.675653|0.938331|5|0|0|0||31|29|29|2|27|2|0.275756|0|53.2655|0|1.86229|0|0|0|0|INTO_SUPPLY|2.22|0.288423|0|22356.1|2025-07-21|2026-08-21
prod|cohort|ARAI|2026-08-24|275||0|0.241|0.2459|-1.99268|10.7417|0.99652|0.941954|0.993956|5|0|0|0||40|37|37|0|37|1|1.26315|0|20.2933|1|1.1787|0.35434|0.35434|0|1|CLEARED_NOTHING|12.86|0.0191213|0|129703|2025-07-21|2026-08-21
prod|cohort|ARAY|2026-08-24|275||0|0.2848|0.281|1.35231|11.6489|0.827811|0.575778|0.848553|6|3|3.60806|0|4.67808|34|21|21|0|21|2|0.946468|0|50.8354|0|1.71088|0|0|0|0|INTO_SUPPLY|2.1|0.13381|0|238240|2025-07-21|2026-08-21
prod|cohort|ARBB|2026-08-24|272||0|4.8092|4.55|5.6967|5.86103|0.976964|0.531719|0.987622|26|0|0|0||28|20|20|0|20|0|1.74124|0|100|0|5.13048|0.581653|0.746105|0|0|CLEARED_NOTHING|13.89|0.327574|0|12539|2025-07-21|2026-08-21
prod|cohort|AREN|2026-08-24|275||0|0.87|0.9061|-3.98411|16.2488|0.983743|0.917626|0.973092|5|1|1.20257|0|10.5401|38|25|25|0|25|0|1.69774|0|17.9914|1|6.12543|0.0347852|0.0347852|0|1|CLEARED_NOTHING|7.85|0.115427|0|70708|2025-07-21|2026-08-21
prod|cohort|ARTL|2026-08-24|275||0|0.6789|0.692|-1.89306|9.48923|1|1|0.99955|16|5|45.7947|0|13.5217|30|24|24|0|24|0|3.58726|0|36.304|0|1.41181|0|0|0|0|CLEARED_NOTHING|49.32|0.0140308|0|103223|2025-07-21|2026-08-21
prod|cohort|AVAT|2026-08-24|50||0|0.54|0.4902|10.1591|13.111|0.588675|0.588675|0.759658|2|2|2.57771|0|2.68365|4|4|4|1|3|3|0.564979|0|95.7697|0|3.99171|0|0|0|0|INTO_SUPPLY|3|0.1634|0|62298.4|2026-06-11|2026-08-21
prod|cohort|AVX|2026-08-24|193||0|3.32|3.245|2.31125|11.2751|0.955004|0.785778|0.963238|5|1|13.1434|0|33.4461|25|23|23|0|23|3|0.267142|0|69.919|0|1.69906|0|0|0|0|INTO_SUPPLY|31.7988|0.102048|0|55626.9|2025-11-13|2026-08-21
prod|cohort|AXIL|2026-08-24|274||0|6.2|6.12|1.30719|7.03387|0.96386|0.54412|0.967263|5|0|0|0||23|20|20|0|20|5|0.137583|0|77.6684|0|2.80919|0|0|0|0|IFFY_AT_FIRST_ZONE|10.25|0.597073|0|84848.9|2025-07-21|2026-08-21
prod|cohort|AZIO|2026-08-24|30||0|1.14|1.16|-1.72414|11.9664|0.976246|0.976246|0.963548|0|0|0|0||5|4|4|0|4|0|4.61818|0|65.8316|0|3.25912|0|0|0|0|CLEARED_NOTHING|2.06|0.563107|0|479739|2026-07-13|2026-08-21
prod|cohort|BAK|2026-08-24|275||0|1.95|1.99|-2.01005|7.25643|0.992616|0.973067|0.987096|24|1|0.636041|0|9.18726|36|28|28|0|28|0|1.76678|0|48.9162|0|2.52982|0|0|0|0|CLEARED_NOTHING|5.395|0.36886|0|3.02754e+06|2025-07-21|2026-08-21
prod|cohort|BBCQ|2026-08-24|141||0|10.13|9.71|4.32544|0.656051|0.79216|0.991501|0.998592|9|3|0.300942|1|1.0533|10|8|8|0|8|1|1.0533|0|100|0|7.64384|2.69517|2.84447|1|0|INTO_SUPPLY|11.26|0.862345|0|2.007e+06|2026-01-28|2026-08-21
prod|cohort|BCAB|2026-08-24|275||0|3.27|3.18|2.83019|8.56158|0.979217|0.835721|0.985775|5|3|3.50331|0|13.1088|33|30|30|0|30|3|0.928692|0|51.1299|0|1.54564|0|0|0|0|INTO_SUPPLY|71.5|0.0444755|0|149993|2025-07-21|2026-08-21
prod|cohort|BCTX|2026-08-24|275||0|4.045|4.07|-0.614251|6.69816|0.683814|0.0231244|0.67263|14|3|21.0127|0|4.22602|16|15|15|0|15|4|0.756624|0|79.0948|0|3.07244|0|0|0|0|INTO_SUPPLY|14.68|0.277248|0|271149|2025-07-21|2026-08-21
prod|cohort|BDRX|2026-08-24|275||0|1.22|1.27|-3.93701|13.6995|0.998664|0.991247|0.99662|22|5|20.2263|0|8.55603|33|23|23|0|23|0|2.33346|0|69.9476|0|1.66567|0|0|0|0|CLEARED_NOTHING|59.4|0.0213805|0|43617.7|2025-07-21|2026-08-21
prod|cohort|BGL|2026-08-24|275||0|0.2096|0.203|3.25123|10.106|0.963921|0.869965|0.975114|6|2|4.24884|0|58.0864|29|28|28|0|28|3|0.278535|0|73.6541|0|1.27807|0|0|0|0|INTO_SUPPLY|21.58|0.00940686|0|50411.8|2025-07-21|2026-08-21
prod|cohort|BGM|2026-08-24|274||0|0.2668|0.2623|1.71559|9.36157|0.988788|0.985149|0.994607|5|2|2.8907|0|238.931|36|33|33|0|33|0|1.52943|0|56.5003|0|1.50135|0|0|0|0|CLEARED_NOTHING|11.8|0.0222288|0|8828.22|2025-07-21|2026-08-21
prod|cohort|BIOX|2026-08-24|275||0|0.44|0.4409|-0.204128|10.3083|0.876541|0.232995|0.875374|2|0|0|0||29|25|25|0|25|2|0.458588|0|51.0896|0|2.69583|0|0|0|0|INTO_SUPPLY|3.838|0.114878|0|40570.1|2025-07-21|2026-08-21
