ticker|d|t_ms|o|h|l|c|v
PONY|2026-06-01|1780332780000|10.532|10.545|10.5307|10.54|2740
PONY|2026-06-01|1780332840000|10.545|10.545|10.53|10.545|5052
PONY|2026-06-01|1780332900000|10.542|10.56|10.54|10.552|6690
PONY|2026-06-01|1780332960000|10.55|10.56|10.545|10.545|16811
PONY|2026-06-01|1780333020000|10.55|10.585|10.54|10.585|7365
PONY|2026-06-01|1780333080000|10.585|10.595|10.58|10.58|5640
PONY|2026-06-01|1780333140000|10.582|10.59|10.58|10.585|2617
PONY|2026-06-01|1780333200000|10.58|10.58|10.57|10.575|3712
PONY|2026-06-01|1780333260000|10.575|10.575|10.555|10.56|6415
PONY|2026-06-01|1780333320000|10.56|10.565|10.56|10.565|2359
PONY|2026-06-01|1780333380000|10.565|10.565|10.56|10.565|5519
PONY|2026-06-01|1780333440000|10.5601|10.565|10.55|10.555|2564
PONY|2026-06-01|1780333500000|10.555|10.56|10.5514|10.555|4592
PONY|2026-06-01|1780333560000|10.56|10.58|10.555|10.575|12393
PONY|2026-06-01|1780333620000|10.57|10.585|10.57|10.585|2732
PONY|2026-06-01|1780333680000|10.583|10.5885|10.58|10.585|3384
PONY|2026-06-01|1780333740000|10.585|10.59|10.575|10.575|10756
PONY|2026-06-01|1780333800000|10.572|10.58|10.57|10.575|2263
PONY|2026-06-01|1780333860000|10.575|10.592|10.575|10.592|11063
PONY|2026-06-01|1780333920000|10.595|10.595|10.58|10.585|5050
PONY|2026-06-01|1780333980000|10.58|10.585|10.5701|10.585|14095
PONY|2026-06-01|1780334040000|10.585|10.585|10.565|10.5699|4936
PONY|2026-06-01|1780334100000|10.565|10.575|10.565|10.575|2686
PONY|2026-06-01|1780334160000|10.575|10.5779|10.57|10.575|3353
PONY|2026-06-01|1780334220000|10.575|10.575|10.5645|10.5645|5076
PONY|2026-06-01|1780334280000|10.56|10.57|10.56|10.5693|2706
PONY|2026-06-01|1780334340000|10.565|10.58|10.565|10.575|4137
PONY|2026-06-01|1780334400000|10.5712|10.585|10.57|10.585|1666
PONY|2026-06-01|1780334460000|10.585|10.62|10.5802|10.595|12494
PONY|2026-06-01|1780334520000|10.595|10.595|10.585|10.595|4653
PONY|2026-06-01|1780334580000|10.595|10.595|10.585|10.59|3509
PONY|2026-06-01|1780334640000|10.59|10.59|10.585|10.585|2506
PONY|2026-06-01|1780334700000|10.585|10.5886|10.58|10.585|4076
PONY|2026-06-01|1780334760000|10.585|10.59|10.582|10.59|3667
PONY|2026-06-01|1780334820000|10.585|10.59|10.585|10.585|3188
PONY|2026-06-01|1780334880000|10.585|10.59|10.555|10.555|6891
PONY|2026-06-01|1780334940000|10.56|10.605|10.56|10.605|23258
PONY|2026-06-01|1780335000000|10.605|10.63|10.6|10.605|5568
PONY|2026-06-01|1780335060000|10.61|10.625|10.595|10.615|7807
PONY|2026-06-01|1780335120000|10.615|10.625|10.615|10.615|4177
PONY|2026-06-01|1780335180000|10.612|10.645|10.61|10.642|8001
PONY|2026-06-01|1780335240000|10.642|10.645|10.632|10.635|3180
PONY|2026-06-01|1780335300000|10.63|10.64|10.63|10.635|3378
PONY|2026-06-01|1780335360000|10.632|10.635|10.63|10.63|2585
PONY|2026-06-01|1780335420000|10.635|10.635|10.605|10.605|17270
PONY|2026-06-01|1780335480000|10.605|10.605|10.6|10.602|2745
PONY|2026-06-01|1780335540000|10.6|10.61|10.6|10.605|6919
PONY|2026-06-01|1780335600000|10.605|10.615|10.6|10.615|4334
PONY|2026-06-01|1780335660000|10.612|10.615|10.61|10.615|1969
PONY|2026-06-01|1780335720000|10.61|10.615|10.61|10.615|8117
PONY|2026-06-01|1780335780000|10.62|10.655|10.615|10.63|15178
PONY|2026-06-01|1780335840000|10.635|10.64|10.63|10.635|6129
PONY|2026-06-01|1780335900000|10.64|10.66|10.6314|10.66|27132
PONY|2026-06-01|1780335960000|10.66|10.69|10.66|10.685|14870
PONY|2026-06-01|1780336020000|10.68|10.695|10.675|10.695|11224
PONY|2026-06-01|1780336080000|10.7|10.7|10.685|10.69|8449
PONY|2026-06-01|1780336140000|10.68|10.7|10.68|10.695|4399
PONY|2026-06-01|1780336200000|10.69|10.69|10.665|10.665|17493
PONY|2026-06-01|1780336260000|10.665|10.675|10.65|10.675|6495
PONY|2026-06-01|1780336320000|10.672|10.675|10.67|10.67|1955
PONY|2026-06-01|1780336380000|10.67|10.675|10.665|10.665|13640
PONY|2026-06-01|1780336440000|10.665|10.67|10.665|10.67|3935
PONY|2026-06-01|1780336500000|10.665|10.675|10.665|10.67|3863
PONY|2026-06-01|1780336560000|10.675|10.68|10.665|10.665|12102
PONY|2026-06-01|1780336620000|10.665|10.675|10.665|10.665|4021
PONY|2026-06-01|1780336680000|10.67|10.67|10.665|10.665|2941
PONY|2026-06-01|1780336740000|10.67|10.68|10.665|10.675|5390
PONY|2026-06-01|1780336800000|10.675|10.69|10.675|10.685|7521
PONY|2026-06-01|1780336860000|10.685|10.69|10.675|10.675|8188
PONY|2026-06-01|1780336920000|10.675|10.68|10.662|10.665|7429
PONY|2026-06-01|1780336980000|10.665|10.665|10.66|10.665|4890
PONY|2026-06-01|1780337040000|10.66|10.665|10.66|10.665|2485
PONY|2026-06-01|1780337100000|10.67|10.6799|10.67|10.675|4468
PONY|2026-06-01|1780337160000|10.675|10.685|10.67|10.685|11193
PONY|2026-06-01|1780337220000|10.685|10.685|10.675|10.675|5263
PONY|2026-06-01|1780337280000|10.675|10.68|10.665|10.68|5612
PONY|2026-06-01|1780337340000|10.682|10.692|10.68|10.682|7578
PONY|2026-06-01|1780337400000|10.685|10.69|10.675|10.675|4377
PONY|2026-06-01|1780337460000|10.675|10.6855|10.675|10.675|11171
PONY|2026-06-01|1780337520000|10.675|10.675|10.67|10.6707|2839
PONY|2026-06-01|1780337580000|10.67|10.6707|10.665|10.665|9996
PONY|2026-06-01|1780337640000|10.665|10.665|10.665|10.665|2895
PONY|2026-06-01|1780337700000|10.665|10.665|10.66|10.6607|2570
PONY|2026-06-01|1780337760000|10.6607|10.665|10.66|10.66|3392
PONY|2026-06-01|1780337820000|10.6607|10.6652|10.6607|10.6607|1916
PONY|2026-06-01|1780337880000|10.665|10.665|10.6607|10.665|6767
PONY|2026-06-01|1780337940000|10.665|10.675|10.66|10.6707|8270
PONY|2026-06-01|1780338000000|10.6707|10.68|10.6707|10.68|3888
PONY|2026-06-01|1780338060000|10.675|10.675|10.675|10.675|3509
PONY|2026-06-01|1780338120000|10.675|10.68|10.675|10.675|8129
PONY|2026-06-01|1780338180000|10.675|10.69|10.675|10.685|4849
PONY|2026-06-01|1780338240000|10.6807|10.685|10.665|10.665|10028
PONY|2026-06-01|1780338300000|10.665|10.665|10.645|10.665|62959
PONY|2026-06-01|1780338360000|10.665|10.665|10.66|10.665|3226
PONY|2026-06-01|1780338420000|10.665|10.675|10.665|10.665|5639
PONY|2026-06-01|1780338480000|10.665|10.67|10.66|10.66|2989
PONY|2026-06-01|1780338540000|10.66|10.66|10.655|10.655|6465
PONY|2026-06-01|1780338600000|10.655|10.665|10.655|10.655|7287
PONY|2026-06-01|1780338660000|10.655|10.745|10.655|10.72|89488
PONY|2026-06-01|1780338720000|10.7117|10.715|10.685|10.685|13498
PONY|2026-06-01|1780338780000|10.685|10.6999|10.685|10.695|7583
PONY|2026-06-01|1780338840000|10.692|10.695|10.685|10.695|5128
PONY|2026-06-01|1780338900000|10.695|10.705|10.69|10.705|6596
PONY|2026-06-01|1780338960000|10.705|10.7418|10.705|10.735|13329
PONY|2026-06-01|1780339020000|10.735|10.7391|10.71|10.71|6872
PONY|2026-06-01|1780339080000|10.71|10.71|10.6903|10.695|6425
PONY|2026-06-01|1780339140000|10.695|10.695|10.69|10.695|1904
PONY|2026-06-01|1780339200000|10.69|10.705|10.685|10.695|12641
PONY|2026-06-01|1780339260000|10.695|10.72|10.695|10.71|10408
PONY|2026-06-01|1780339320000|10.71|10.715|10.705|10.71|6572
PONY|2026-06-01|1780339380000|10.7101|10.715|10.71|10.71|5559
PONY|2026-06-01|1780339440000|10.71|10.725|10.71|10.725|7785
PONY|2026-06-01|1780339500000|10.725|10.725|10.7001|10.7001|5806
PONY|2026-06-01|1780339560000|10.7|10.705|10.7|10.705|1920
PONY|2026-06-01|1780339620000|10.7|10.71|10.7|10.705|7446
PONY|2026-06-01|1780339680000|10.71|10.715|10.7|10.705|4741
PONY|2026-06-01|1780339740000|10.7|10.705|10.68|10.685|35607
PONY|2026-06-01|1780339800000|10.685|10.7|10.685|10.695|13626
PONY|2026-06-01|1780339860000|10.695|10.7|10.69|10.695|4523
PONY|2026-06-01|1780339920000|10.695|10.705|10.685|10.685|10847
PONY|2026-06-01|1780339980000|10.685|10.7|10.682|10.695|6294
PONY|2026-06-01|1780340040000|10.695|10.7|10.6902|10.695|7658
PONY|2026-06-01|1780340100000|10.695|10.7|10.695|10.695|5339
PONY|2026-06-01|1780340160000|10.7|10.74|10.69|10.695|54291
PONY|2026-06-01|1780340220000|10.692|10.695|10.65|10.65|24716
PONY|2026-06-01|1780340280000|10.645|10.655|10.645|10.655|11752
PONY|2026-06-01|1780340340000|10.655|10.7|10.65|10.7|20243
PONY|2026-06-01|1780340400000|10.705|10.705|10.69|10.7014|15520
PONY|2026-06-01|1780340460000|10.71|10.72|10.705|10.715|6243
PONY|2026-06-01|1780340520000|10.715|10.745|10.715|10.74|8772
PONY|2026-06-01|1780340580000|10.735|10.745|10.7301|10.735|6169
PONY|2026-06-01|1780340640000|10.735|10.735|10.725|10.725|4412
PONY|2026-06-01|1780340700000|10.73|10.74|10.725|10.73|4779
PONY|2026-06-01|1780340760000|10.735|10.74|10.725|10.735|9207
PONY|2026-06-01|1780340820000|10.735|10.735|10.72|10.72|5228
PONY|2026-06-01|1780340880000|10.725|10.725|10.705|10.705|4015
PONY|2026-06-01|1780340940000|10.705|10.725|10.705|10.725|9952
PONY|2026-06-01|1780341000000|10.73|10.745|10.725|10.745|6962
PONY|2026-06-01|1780341060000|10.745|10.75|10.735|10.745|10483
PONY|2026-06-01|1780341120000|10.745|10.75|10.72|10.72|13143
PONY|2026-06-01|1780341180000|10.715|10.725|10.715|10.72|5259
PONY|2026-06-01|1780341240000|10.725|10.735|10.725|10.735|6924
PONY|2026-06-01|1780341300000|10.735|10.7383|10.735|10.735|3685
PONY|2026-06-01|1780341360000|10.735|10.75|10.735|10.74|14371
PONY|2026-06-01|1780341420000|10.735|10.74|10.735|10.735|5578
PONY|2026-06-01|1780341480000|10.735|10.75|10.73|10.735|13521
PONY|2026-06-01|1780341540000|10.735|10.735|10.7232|10.725|11180
PONY|2026-06-01|1780341600000|10.725|10.74|10.7227|10.735|9365
PONY|2026-06-01|1780341660000|10.74|10.748|10.73|10.745|3342
PONY|2026-06-01|1780341720000|10.74|10.755|10.735|10.755|18328
PONY|2026-06-01|1780341780000|10.7598|10.76|10.75|10.75|2362
PONY|2026-06-01|1780341840000|10.755|10.76|10.745|10.755|27473
PONY|2026-06-01|1780341900000|10.755|10.755|10.74|10.745|8589
PONY|2026-06-01|1780341960000|10.745|10.75|10.745|10.745|7147
PONY|2026-06-01|1780342020000|10.745|10.76|10.745|10.745|22024
PONY|2026-06-01|1780342080000|10.74|10.745|10.74|10.745|5182
PONY|2026-06-01|1780342140000|10.745|10.765|10.745|10.765|17811
PONY|2026-06-01|1780342200000|10.77|10.785|10.765|10.77|30455
PONY|2026-06-01|1780342260000|10.765|10.77|10.755|10.765|15661
PONY|2026-06-01|1780342320000|10.765|10.78|10.755|10.765|35306
PONY|2026-06-01|1780342380000|10.765|10.77|10.755|10.755|25435
PONY|2026-06-01|1780342440000|10.755|10.76|10.75|10.755|4929
PONY|2026-06-01|1780342500000|10.755|10.755|10.72|10.72|15726
PONY|2026-06-01|1780342560000|10.73|10.7551|10.725|10.755|15278
PONY|2026-06-01|1780342620000|10.75|10.775|10.75|10.775|8722
PONY|2026-06-01|1780342680000|10.775|10.7799|10.775|10.775|4457
PONY|2026-06-01|1780342740000|10.779|10.78|10.77|10.78|5806
PONY|2026-06-01|1780342800000|10.775|10.78|10.775|10.78|4587
PONY|2026-06-01|1780342860000|10.775|10.785|10.775|10.785|13157
PONY|2026-06-01|1780342920000|10.785|10.8|10.785|10.795|19932
PONY|2026-06-01|1780342980000|10.795|10.795|10.79|10.795|8317
PONY|2026-06-01|1780343040000|10.795|10.795|10.79|10.795|5080
PONY|2026-06-01|1780343100000|10.795|10.8|10.78|10.795|34944
PONY|2026-06-01|1780343160000|10.8|10.8|10.795|10.795|11755
PONY|2026-06-01|1780343220000|10.795|10.805|10.7925|10.795|60042
PONY|2026-06-01|1780343280000|10.795|10.795|10.77|10.795|31677
PONY|2026-06-01|1780343340000|10.795|10.8|10.79|10.795|21877
PONY|2026-06-01|1780343400000|10.795|10.795|10.785|10.785|26655
PONY|2026-06-01|1780343460000|10.785|10.785|10.7705|10.775|21856
PONY|2026-06-01|1780343520000|10.775|10.8|10.76|10.775|79606
PONY|2026-06-01|1780343580000|10.775|10.79|10.765|10.785|34374
PONY|2026-06-01|1780343640000|10.785|10.8|10.78|10.795|55320
PONY|2026-06-01|1780343700000|10.795|10.81|10.795|10.805|58191
PONY|2026-06-01|1780343760000|10.805|10.805|10.765|10.765|46074
PONY|2026-06-01|1780343820000|10.765|10.765|10.76|10.765|40474
PONY|2026-06-01|1780343880000|10.765|10.775|10.76|10.775|95435
PONY|2026-06-01|1780343940000|10.775|10.8|10.765|10.79|145416
PONY|2026-06-01|1780344000000|10.79|10.79|10.79|10.79|281220
RDW|2026-08-07|1786109400000|12.42|13.14|12.42|13.11|1367679
RDW|2026-08-07|1786109460000|13.11|13.17|12.57|12.63|433869
RDW|2026-08-07|1786109520000|12.625|12.7552|12.58|12.68|164265
RDW|2026-08-07|1786109580000|12.72|12.8399|12.72|12.81|147753
RDW|2026-08-07|1786109640000|12.815|12.99|12.815|12.9699|180334
RDW|2026-08-07|1786109700000|12.96|13.04|12.8626|12.95|274736
RDW|2026-08-07|1786109760000|12.94|12.94|12.68|12.737|221953
RDW|2026-08-07|1786109820000|12.7463|12.87|12.73|12.83|130207
RDW|2026-08-07|1786109880000|12.84|13.08|12.84|13.0516|335808
RDW|2026-08-07|1786109940000|13.055|13.13|13.01|13.12|227075
RDW|2026-08-07|1786110000000|13.1196|13.29|13.1196|13.26|304670
RDW|2026-08-07|1786110060000|13.2501|13.3|13.19|13.2799|185915
RDW|2026-08-07|1786110120000|13.26|13.28|13.205|13.28|156742
RDW|2026-08-07|1786110180000|13.27|13.39|13.24|13.385|273703
RDW|2026-08-07|1786110240000|13.3851|13.41|13.2225|13.28|298687
RDW|2026-08-07|1786110300000|13.29|13.3|13.0502|13.06|251680
RDW|2026-08-07|1786110360000|13.06|13.06|12.92|12.9512|189598
RDW|2026-08-07|1786110420000|12.97|12.9899|12.9|12.975|138362
RDW|2026-08-07|1786110480000|12.97|13.06|12.97|13.015|153852
RDW|2026-08-07|1786110540000|13.025|13.135|13.02|13.12|132295
RDW|2026-08-07|1786110600000|13.13|13.23|13.07|13.195|207051
RDW|2026-08-07|1786110660000|13.2|13.22|13.11|13.14|120395
RDW|2026-08-07|1786110720000|13.1487|13.2501|13.1347|13.21|136608
RDW|2026-08-07|1786110780000|13.2001|13.23|13.14|13.182|105251
RDW|2026-08-07|1786110840000|13.18|13.245|13.12|13.24|63157
RDW|2026-08-07|1786110900000|13.24|13.2426|13.12|13.1382|114843
RDW|2026-08-07|1786110960000|13.14|13.14|13.03|13.0501|88474
RDW|2026-08-07|1786111020000|13.06|13.065|13|13.06|92145
RDW|2026-08-07|1786111080000|13.065|13.1199|13.0004|13.01|100282
RDW|2026-08-07|1786111140000|13.01|13.06|13|13.04|133680
RDW|2026-08-07|1786111200000|13.04|13.07|12.92|13.07|280013
RDW|2026-08-07|1786111260000|13.075|13.0798|13|13.03|205433
RDW|2026-08-07|1786111320000|13.02|13.105|12.995|13.085|88438
RDW|2026-08-07|1786111380000|13.09|13.105|13.045|13.08|64326
RDW|2026-08-07|1786111440000|13.085|13.11|13.01|13.01|97386
RDW|2026-08-07|1786111500000|13.01|13.07|12.99|13.035|114871
RDW|2026-08-07|1786111560000|13.035|13.065|12.995|13.065|68318
RDW|2026-08-07|1786111620000|13.07|13.0865|13|13.0295|110569
RDW|2026-08-07|1786111680000|13.0201|13.07|12.97|12.98|143286
RDW|2026-08-07|1786111740000|12.98|12.98|12.92|12.925|91802
RDW|2026-08-07|1786111800000|12.92|12.925|12.8|12.81|256613
RDW|2026-08-07|1786111860000|12.815|12.825|12.7|12.7|222458
RDW|2026-08-07|1786111920000|12.7|12.705|12.6|12.705|173126
RDW|2026-08-07|1786111980000|12.71|12.8|12.6801|12.7805|107854
RDW|2026-08-07|1786112040000|12.78|12.81|12.705|12.705|64588
RDW|2026-08-07|1786112100000|12.71|12.8|12.71|12.8|68799
RDW|2026-08-07|1786112160000|12.79|12.81|12.77|12.805|98523
RDW|2026-08-07|1786112220000|12.81|12.855|12.79|12.8005|85501
RDW|2026-08-07|1786112280000|12.805|12.94|12.8|12.93|75841
RDW|2026-08-07|1786112340000|12.92|12.985|12.91|12.985|77605
RDW|2026-08-07|1786112400000|12.99|13|12.882|12.91|92885
RDW|2026-08-07|1786112460000|12.91|12.93|12.855|12.87|62047
RDW|2026-08-07|1786112520000|12.86|12.9|12.835|12.8701|59440
RDW|2026-08-07|1786112580000|12.8814|12.925|12.87|12.925|43822
RDW|2026-08-07|1786112640000|12.92|12.93|12.8501|12.87|58484
RDW|2026-08-07|1786112700000|12.875|12.96|12.875|12.955|71468
RDW|2026-08-07|1786112760000|12.955|13|12.945|13|120517
RDW|2026-08-07|1786112820000|13.02|13.055|12.9909|12.9909|73569
RDW|2026-08-07|1786112880000|12.99|13.11|12.97|13.075|94884
RDW|2026-08-07|1786112940000|13.07|13.09|13.05|13.05|75412
RDW|2026-08-07|1786113000000|13.0499|13.115|13.035|13.07|146550
RDW|2026-08-07|1786113060000|13.065|13.08|13.0201|13.03|67695
RDW|2026-08-07|1786113120000|13.03|13.055|12.96|12.97|66759
RDW|2026-08-07|1786113180000|12.965|12.9699|12.9116|12.94|51095
RDW|2026-08-07|1786113240000|12.95|13|12.9441|12.995|53748
RDW|2026-08-07|1786113300000|12.995|13.035|12.93|12.955|59590
RDW|2026-08-07|1786113360000|12.955|13.01|12.9301|12.96|69692
RDW|2026-08-07|1786113420000|12.96|13|12.955|12.975|51457
RDW|2026-08-07|1786113480000|12.97|13.01|12.965|12.995|38979
RDW|2026-08-07|1786113540000|12.99|12.99|12.925|12.935|64580
RDW|2026-08-07|1786113600000|12.9301|12.98|12.9224|12.95|37548
RDW|2026-08-07|1786113660000|12.95|12.9651|12.915|12.935|42419
RDW|2026-08-07|1786113720000|12.93|12.96|12.875|12.905|155709
RDW|2026-08-07|1786113780000|12.905|12.91|12.82|12.82|63268
RDW|2026-08-07|1786113840000|12.825|12.92|12.815|12.92|73759
RDW|2026-08-07|1786113900000|12.93|12.935|12.86|12.88|47850
RDW|2026-08-07|1786113960000|12.89|12.9295|12.87|12.9151|38943
RDW|2026-08-07|1786114020000|12.92|12.97|12.91|12.9651|40364
RDW|2026-08-07|1786114080000|12.97|12.97|12.925|12.925|41432
RDW|2026-08-07|1786114140000|12.925|12.939|12.865|12.87|42855
RDW|2026-08-07|1786114200000|12.87|12.9|12.87|12.885|39571
RDW|2026-08-07|1786114260000|12.8801|12.91|12.835|12.8502|41772
RDW|2026-08-07|1786114320000|12.85|12.8777|12.835|12.85|44601
RDW|2026-08-07|1786114380000|12.85|12.865|12.815|12.82|54367
RDW|2026-08-07|1786114440000|12.82|12.845|12.8|12.835|28845
RDW|2026-08-07|1786114500000|12.835|12.865|12.82|12.865|44348
RDW|2026-08-07|1786114560000|12.865|12.87|12.83|12.835|39575
RDW|2026-08-07|1786114620000|12.8369|12.87|12.83|12.84|46382
RDW|2026-08-07|1786114680000|12.845|12.865|12.835|12.8639|29065
RDW|2026-08-07|1786114740000|12.86|12.86|12.775|12.785|100259
RDW|2026-08-07|1786114800000|12.79|12.8051|12.77|12.795|32458
RDW|2026-08-07|1786114860000|12.79|12.79|12.74|12.74|58569
RDW|2026-08-07|1786114920000|12.745|12.77|12.72|12.75|32518
RDW|2026-08-07|1786114980000|12.755|12.775|12.7501|12.77|24901
RDW|2026-08-07|1786115040000|12.775|12.8|12.74|12.7994|29764
RDW|2026-08-07|1786115100000|12.79|12.88|12.79|12.87|96325
RDW|2026-08-07|1786115160000|12.865|12.89|12.855|12.8795|47015
RDW|2026-08-07|1786115220000|12.88|12.94|12.8713|12.935|27683
RDW|2026-08-07|1786115280000|12.935|12.96|12.92|12.96|52311
RDW|2026-08-07|1786115340000|12.96|12.96|12.92|12.955|52955
RDW|2026-08-07|1786115400000|12.955|12.98|12.9423|12.9423|25803
RDW|2026-08-07|1786115460000|12.9499|12.9499|12.9005|12.9099|25709
RDW|2026-08-07|1786115520000|12.9057|13.03|12.9057|13.005|129381
RDW|2026-08-07|1786115580000|13.01|13.025|12.9901|13.02|51111
RDW|2026-08-07|1786115640000|13.02|13.035|12.9841|13.015|67556
RDW|2026-08-07|1786115700000|13.02|13.03|12.985|13.025|51232
RDW|2026-08-07|1786115760000|13.03|13.09|13.03|13.045|105233
RDW|2026-08-07|1786115820000|13.04|13.0754|13.0242|13.0618|33095
RDW|2026-08-07|1786115880000|13.06|13.08|13.045|13.0673|50379
RDW|2026-08-07|1786115940000|13.0651|13.085|13.03|13.035|41042
RDW|2026-08-07|1786116000000|13.0355|13.09|13.035|13.0783|34045
RDW|2026-08-07|1786116060000|13.09|13.09|13.02|13.06|35917
RDW|2026-08-07|1786116120000|13.065|13.0899|13.0605|13.085|16668
RDW|2026-08-07|1786116180000|13.085|13.1|13.07|13.0801|31878
RDW|2026-08-07|1786116240000|13.09|13.135|13.08|13.1198|66467
RDW|2026-08-07|1786116300000|13.11|13.14|13.11|13.135|51491
RDW|2026-08-07|1786116360000|13.1363|13.1363|13.11|13.115|29411
RDW|2026-08-07|1786116420000|13.115|13.15|13.115|13.121|63167
RDW|2026-08-07|1786116480000|13.12|13.145|13.09|13.145|45147
RDW|2026-08-07|1786116540000|13.145|13.17|13.13|13.135|33555
RDW|2026-08-07|1786116600000|13.135|13.1495|13.1235|13.145|27495
RDW|2026-08-07|1786116660000|13.145|13.145|13.122|13.145|19808
RDW|2026-08-07|1786116720000|13.14|13.145|13.12|13.14|29255
RDW|2026-08-07|1786116780000|13.135|13.18|13.13|13.175|34353
RDW|2026-08-07|1786116840000|13.18|13.275|13.17|13.27|130257
RDW|2026-08-07|1786116900000|13.265|13.32|13.255|13.29|207552
RDW|2026-08-07|1786116960000|13.285|13.3|13.23|13.235|79039
RDW|2026-08-07|1786117020000|13.2356|13.26|13.2|13.22|105252
RDW|2026-08-07|1786117080000|13.215|13.215|13.16|13.16|56379
RDW|2026-08-07|1786117140000|13.165|13.19|13.15|13.19|61224
RDW|2026-08-07|1786117200000|13.19|13.28|13.19|13.275|101997
RDW|2026-08-07|1786117260000|13.2797|13.285|13.24|13.245|77590
RDW|2026-08-07|1786117320000|13.25|13.32|13.235|13.295|112410
RDW|2026-08-07|1786117380000|13.3|13.32|13.27|13.305|86257
RDW|2026-08-07|1786117440000|13.305|13.335|13.3|13.325|102330
RDW|2026-08-07|1786117500000|13.33|13.35|13.3|13.31|104602
RDW|2026-08-07|1786117560000|13.31|13.3299|13.292|13.31|82667
RDW|2026-08-07|1786117620000|13.305|13.315|13.245|13.245|112682
RDW|2026-08-07|1786117680000|13.245|13.36|13.245|13.355|149216
RDW|2026-08-07|1786117740000|13.36|13.3851|13.3514|13.365|97197
RDW|2026-08-07|1786117800000|13.362|13.39|13.3601|13.3749|59779
RDW|2026-08-07|1786117860000|13.375|13.41|13.3601|13.385|102317
RDW|2026-08-07|1786117920000|13.38|13.48|13.38|13.4605|124653
RDW|2026-08-07|1786117980000|13.46|13.535|13.45|13.525|556086
RDW|2026-08-07|1786118040000|13.5201|13.585|13.515|13.565|243264
RDW|2026-08-07|1786118100000|13.565|13.628|13.555|13.6264|254276
RDW|2026-08-07|1786118160000|13.6101|13.635|13.56|13.6293|160595
RDW|2026-08-07|1786118220000|13.63|13.635|13.555|13.63|121184
RDW|2026-08-07|1786118280000|13.625|13.64|13.555|13.566|120678
RDW|2026-08-07|1786118340000|13.562|13.59|13.5401|13.58|79708
RDW|2026-08-07|1786118400000|13.575|13.63|13.55|13.55|110153
RDW|2026-08-07|1786118460000|13.54|13.5403|13.495|13.5|97785
RDW|2026-08-07|1786118520000|13.505|13.535|13.5|13.505|62867
RDW|2026-08-07|1786118580000|13.5|13.52|13.46|13.515|100052
RDW|2026-08-07|1786118640000|13.5173|13.5697|13.5|13.5697|81954
RDW|2026-08-07|1786118700000|13.57|13.6191|13.5633|13.61|76340
RDW|2026-08-07|1786118760000|13.62|13.65|13.615|13.6203|80756
RDW|2026-08-07|1786118820000|13.625|13.65|13.62|13.64|44878
RDW|2026-08-07|1786118880000|13.65|13.67|13.59|13.6|131742
RDW|2026-08-07|1786118940000|13.6|13.61|13.57|13.596|113830
RDW|2026-08-07|1786119000000|13.595|13.605|13.58|13.59|68026
RDW|2026-08-07|1786119060000|13.58|13.5801|13.55|13.575|74137
RDW|2026-08-07|1786119120000|13.57|13.585|13.54|13.58|52659
RDW|2026-08-07|1786119180000|13.58|13.6199|13.545|13.5983|52253
RDW|2026-08-07|1786119240000|13.6|13.6299|13.57|13.575|88601
RDW|2026-08-07|1786119300000|13.575|13.6|13.56|13.595|48165
RDW|2026-08-07|1786119360000|13.6|13.61|13.5814|13.605|42441
RDW|2026-08-07|1786119420000|13.605|13.605|13.56|13.575|40310
RDW|2026-08-07|1786119480000|13.5712|13.605|13.57|13.59|48465
RDW|2026-08-07|1786119540000|13.58|13.585|13.53|13.565|44417
RDW|2026-08-07|1786119600000|13.565|13.605|13.565|13.6|62781
RDW|2026-08-07|1786119660000|13.595|13.6|13.535|13.5551|78755
RDW|2026-08-07|1786119720000|13.5551|13.56|13.505|13.54|70720
RDW|2026-08-07|1786119780000|13.54|13.545|13.5101|13.5147|110145
RDW|2026-08-07|1786119840000|13.51|13.55|13.47|13.475|117592
RDW|2026-08-07|1786119900000|13.47|13.505|13.44|13.47|88103
RDW|2026-08-07|1786119960000|13.4701|13.475|13.4301|13.435|93326
RDW|2026-08-07|1786120020000|13.44|13.48|13.41|13.47|80112
RDW|2026-08-07|1786120080000|13.47|13.48|13.42|13.475|53497
RDW|2026-08-07|1786120140000|13.48|13.495|13.455|13.475|36869
RDW|2026-08-07|1786120200000|13.48|13.49|13.414|13.42|52347
RDW|2026-08-07|1786120260000|13.41|13.4124|13.32|13.3201|102861
RDW|2026-08-07|1786120320000|13.322|13.369|13.32|13.36|71664
RDW|2026-08-07|1786120380000|13.365|13.3799|13.29|13.31|64159
RDW|2026-08-07|1786120440000|13.306|13.385|13.3|13.375|55267
RDW|2026-08-07|1786120500000|13.375|13.405|13.365|13.395|43768
RDW|2026-08-07|1786120560000|13.4|13.43|13.38|13.39|55027
RDW|2026-08-07|1786120620000|13.38|13.39|13.375|13.3801|74593
RDW|2026-08-07|1786120680000|13.385|13.39|13.36|13.375|40608
RDW|2026-08-07|1786120740000|13.37|13.405|13.35|13.375|42344
RDW|2026-08-07|1786120800000|13.375|13.4074|13.375|13.38|33500
RDW|2026-08-07|1786120860000|13.3776|13.385|13.35|13.365|31520
RDW|2026-08-07|1786120920000|13.3699|13.405|13.325|13.395|90731
RDW|2026-08-07|1786120980000|13.395|13.47|13.395|13.465|59868
RDW|2026-08-07|1786121040000|13.465|13.48|13.45|13.455|55425
RDW|2026-08-07|1786121100000|13.4501|13.47|13.44|13.467|56621
