2026-04-14|MVLL|11.45|44.68|0.36|outside top-20 gap cap (gap 8.4%)||||||||||1||11.45|f|outside top-20 gap cap (gap 8.4%)
2026-04-14|NBIG|8.43|15.77|0.08|outside top-20 gap cap (gap 10.5%)||||||||||1||8.43|f|outside top-20 gap cap (gap 10.5%)
2026-04-14|NBIL|11.02|22.32|0.16|outside top-20 gap cap (gap 11.1%)||||||||||1||11.02|f|outside top-20 gap cap (gap 11.1%)
2026-04-14|NEBX|8.59|69.51|0.15|outside top-20 gap cap (gap 11.1%)||||||||||1||8.59|f|outside top-20 gap cap (gap 11.1%)
2026-04-14|NNE|8.55|21.87|0.13|outside top-20 gap cap (gap 8.6%)||||||||||1||8.55|f|outside top-20 gap cap (gap 8.6%)
2026-04-14|OCC|8.64|11.57|0.05|low rel volume 0.1x < 2.0x||||||||||1||8.64|f|low rel volume 0.1x < 2.0x
2026-04-14|OKLL|9.51|6.94|0.1|low rel volume 0.8x < 2.0x||||||||||1||9.51|f|low rel volume 0.8x < 2.0x
2026-04-14|OKLO|8.08|53.94|0.06|outside top-20 gap cap (gap 11.7%)||||||||||1||8.08|f|outside top-20 gap cap (gap 11.7%)
2026-04-14|OMDA|8.48|12.12|0.07|outside top-20 gap cap (gap 8.5%)||||||||||1||8.48|f|outside top-20 gap cap (gap 8.5%)
2026-04-14|ORCL|8.28|155.62|0.26|outside top-20 gap cap (gap 8.3%)||||||||||1||8.28|f|outside top-20 gap cap (gap 8.3%)
2026-04-14|ORCU|8.16|10.54|0.57|low rel volume 1.9x < 2.0x||||||||||1||8.16|f|low rel volume 1.9x < 2.0x
2026-04-14|ORCX|8.13|29.53|0.11|low rel volume 1.5x < 2.0x||||||||||1||8.13|f|low rel volume 1.5x < 2.0x
2026-04-14|PLU|9.61|35.52|0.17|outside top-20 gap cap (gap 9.6%)||||||||||1||9.61|f|outside top-20 gap cap (gap 9.6%)
2026-04-14|PONY|8.37|10.04|0.21|outside top-20 gap cap (gap 8.4%)||||||||||1||8.37|f|outside top-20 gap cap (gap 8.4%)
2026-04-14|PRAX|10.41|317|0|outside top-20 gap cap (gap 8.2%)||||||||||1||10.41|f|outside top-20 gap cap (gap 8.2%)
2026-04-14|PSTV|11.83|5.41|0.04|outside top-20 gap cap (gap 8.7%)||||||||||1||11.83|f|outside top-20 gap cap (gap 8.7%)
2026-04-14|QBTX|9.16|7.97|0.12|outside top-20 gap cap (gap 14.2%)||||||||||1||9.16|f|outside top-20 gap cap (gap 14.2%)
2026-04-14|QPUX|9.96|16.37|0.1|outside top-20 gap cap (gap 11.9%)||||||||||1||9.96|f|outside top-20 gap cap (gap 11.9%)
2026-04-14|QUBX|8.88|8.33|0.13|outside top-20 gap cap (gap 11.6%)||||||||||1||8.88|f|outside top-20 gap cap (gap 11.6%)
2026-04-14|RDTL|8.37|17.93|0.23|outside top-20 gap cap (gap 8.4%)||||||||||1||8.37|f|outside top-20 gap cap (gap 8.4%)
2026-04-14|RDWU|9.33|11.36|0.2|outside top-20 gap cap (gap 8.0%)||||||||||1||9.33|f|outside top-20 gap cap (gap 8.0%)
2026-04-14|RENT|10.19|5.79|0.05|quality filter: ADV too low ($224,873)||||||||||1||10.19|f|quality filter: ADV too low ($224,873)
2026-04-14|RGTIW|10.42|6.24|0.22|outside top-20 gap cap (gap 8.0%)||||||||||1||10.42|f|outside top-20 gap cap (gap 8.0%)
2026-04-14|RGTU|13.55|16.38|0.56|outside top-20 gap cap (gap 13.8%)||||||||||1||13.55|f|outside top-20 gap cap (gap 13.8%)
2026-04-14|RGTX|13.65|16.7|0.22|outside top-20 gap cap (gap 12.8%)||||||||||1||13.65|f|outside top-20 gap cap (gap 12.8%)
2026-04-14|RIOX|8.96|28.58|0.1|outside top-20 gap cap (gap 12.0%)||||||||||1||8.96|f|outside top-20 gap cap (gap 12.0%)
2026-04-14|RKLX|8.28|30.55|0.14|outside top-20 gap cap (gap 10.0%)||||||||||1||8.28|f|outside top-20 gap cap (gap 10.0%)
2026-04-14|ROBN|8.24|18.2|0.2|low rel volume 0.4x < 2.0x||||||||||1||8.24|f|low rel volume 0.4x < 2.0x
2026-04-14|ROLR|11|5.09|0.13|quality filter: ADV too low ($314,043)||||||||||1||11|f|quality filter: ADV too low ($314,043)
2026-04-14|RONB|9.14|22.98|0.05|low rel volume 0.1x < 2.0x||||||||||1||9.14|f|low rel volume 0.1x < 2.0x
2026-04-14|SBET|8.36|6.7|0.11|outside top-20 gap cap (gap 9.6%)||||||||||1||8.36|f|outside top-20 gap cap (gap 9.6%)
2026-04-14|SMCX|8.04|10.82|0.24|outside top-20 gap cap (gap 8.0%)||||||||||1||8.04|f|outside top-20 gap cap (gap 8.0%)
2026-04-14|SMR|13.26|9.58|0.22|low rel volume 0.4x < 2.0x||||||||||1||13.26|f|low rel volume 0.4x < 2.0x
2026-04-14|SMU|8.67|10.49|0.13|low rel volume 1.1x < 2.0x||||||||||1||8.67|f|low rel volume 1.1x < 2.0x
2026-04-14|SMUP|11.03|7.89|0.12|low rel volume 0.8x < 2.0x||||||||||1||11.03|f|low rel volume 0.8x < 2.0x
2026-04-14|SNAG|9.12|5.9569|0.16|outside top-20 gap cap (gap 9.1%)||||||||||1||9.12|f|outside top-20 gap cap (gap 9.1%)
2026-04-14|SNOU|8.05|13.42|0.08|outside top-20 gap cap (gap 8.1%)||||||||||1||8.05|f|outside top-20 gap cap (gap 8.1%)
2026-04-14|SOFX|10.8|10.65|0.26|outside top-20 gap cap (gap 10.8%)||||||||||1||10.8|f|outside top-20 gap cap (gap 10.8%)
2026-04-14|TEMT|11.34|18.1|0.17|outside top-20 gap cap (gap 13.5%)||||||||||1||11.34|f|outside top-20 gap cap (gap 13.5%)
2026-04-14|TVTX|43.32|30.7|0.28||100|HIGH|game_changer|||||||1|100|43.32|t|(null)
2026-04-14|USAX|8.11|15.54|0.2|outside top-20 gap cap (gap 8.1%)||||||||||1||8.11|f|outside top-20 gap cap (gap 8.1%)
2026-04-14|WULX|8.67|33.58|0.07|outside top-20 gap cap (gap 8.7%)||||||||||1||8.67|f|outside top-20 gap cap (gap 8.7%)
2026-04-14|XNDU|10.53|11.49|0.04|outside top-20 gap cap (gap 12.6%)||||||||||1||10.53|f|outside top-20 gap cap (gap 12.6%)
2026-04-14|XZO|39.03|15.4|0.01|low rel volume 0.0x < 2.0x||||||||||1||39.03|f|low rel volume 0.0x < 2.0x
2026-04-16|ABX|13.07|8.8|0|pre-mkt volume 1,000 < 25,000 shares||||||||||1||13.07|f|pre-mkt volume 1,000 < 25,000 shares
2026-04-16|AEHR|14.63|73.22|0.83|low rel volume 0.8x < 2.0x (post-open)||||||||||1||14.63|f|low rel volume 0.8x < 2.0x (post-open)
2026-04-16|ALGS|9.3|7.42|86.65|quality filter: ADV too low ($373,699)||||||||||1||9.3|f|quality filter: ADV too low ($373,699)
2026-04-16|ANL|13.21|13.25|0.41|low rel volume 0.4x < 2.0x (post-open)||||||||||1||13.21|f|low rel volume 0.4x < 2.0x (post-open)
2026-04-16|APPX|8.39|36.46|0.12|outside top-20 gap cap (gap 8.4%)||||||||||1||8.39|f|outside top-20 gap cap (gap 8.4%)
2026-04-16|ARCX|8.6|19.88|0.15|outside top-20 gap cap (gap 8.6%)||||||||||1||8.6|f|outside top-20 gap cap (gap 8.6%)
2026-04-16|ARQQ|10.04|16.23|0.78|low rel volume 0.8x < 2.0x (post-open)||||||||||1||10.04|f|low rel volume 0.8x < 2.0x (post-open)
2026-04-16|BBGI|11.33|13.72|2.71|already up 142% in prior 5 days (extended)||||||||||1||11.33|f|already up 142% in prior 5 days (extended)
2026-04-16|CDNA|17.42|17.57|0.91|low rel volume 0.9x < 2.0x (post-open)||||||||||1||17.42|f|low rel volume 0.9x < 2.0x (post-open)
2026-04-16|DLLL|8.78|40.4287|0.22|low rel volume 0.2x < 2.0x (post-open)||||||||||1||8.78|f|low rel volume 0.2x < 2.0x (post-open)
2026-04-16|EOSU|8.21|43.137|0.15|pre-mkt volume 8,080 < 25,000 shares||||||||||1||8.21|f|pre-mkt volume 8,080 < 25,000 shares
2026-04-16|GLND|11.29|5.49|0.12|low rel volume 0.1x < 2.0x (post-open)||||||||||1||11.29|f|low rel volume 0.1x < 2.0x (post-open)
2026-04-16|HIMS|8.28|24.29|0.09|outside top-20 gap cap (gap 8.3%)||||||||||1||8.28|f|outside top-20 gap cap (gap 8.3%)
2026-04-16|HIMZ|10.54|30.49|0.29|low rel volume 0.3x < 2.0x (post-open)||||||||||1||10.54|f|low rel volume 0.3x < 2.0x (post-open)
2026-04-16|HQ|15.13|12.23|3.89|quality filter: ADV too low ($468,014)||||||||||1||15.13|f|quality filter: ADV too low ($468,014)
2026-04-16|IONL|9.15|22.62|0.39|outside top-20 gap cap (gap 9.2%)||||||||||1||9.15|f|outside top-20 gap cap (gap 9.2%)
2026-04-16|IONQ|9.32|43.25|0.06|outside top-20 gap cap (gap 9.3%)||||||||||1||9.32|f|outside top-20 gap cap (gap 9.3%)
2026-04-16|IONX|9.51|43.33|0.29|outside top-20 gap cap (gap 9.5%)||||||||||1||9.51|f|outside top-20 gap cap (gap 9.5%)
2026-04-16|LITX|8.57|38.96|0.22|low rel volume 0.2x < 2.0x (post-open)||||||||||1||8.57|f|low rel volume 0.2x < 2.0x (post-open)
2026-04-16|MGTX|8.89|11.25|0.01|outside top-20 gap cap (gap 8.9%)||||||||||1||8.89|f|outside top-20 gap cap (gap 8.9%)
2026-04-16|MOVE|16.06|14.725|0.26|low rel volume 0.3x < 2.0x (post-open)||||||||||1||16.06|f|low rel volume 0.3x < 2.0x (post-open)
2026-04-16|MRLN|10.22|14.29|0.3|low rel volume 0.3x < 2.0x (post-open)||||||||||1||10.22|f|low rel volume 0.3x < 2.0x (post-open)
2026-04-16|NEXA|12.42|14.65|0.19|low rel volume 0.2x < 2.0x (post-open)||||||||||1||12.42|f|low rel volume 0.2x < 2.0x (post-open)
2026-04-16|NN|11.76|16.97|0.35|low rel volume 0.3x < 2.0x (post-open)||||||||||1||11.76|f|low rel volume 0.3x < 2.0x (post-open)
2026-04-16|NNE|8.48|24.29|0.02|outside top-20 gap cap (gap 8.5%)||||||||||1||8.48|f|outside top-20 gap cap (gap 8.5%)
2026-04-16|NUCL|8.19|9.52|0.02|outside top-20 gap cap (gap 8.2%)||||||||||1||8.19|f|outside top-20 gap cap (gap 8.2%)
2026-04-16|OFG|9.59|42.44|0|pre-mkt volume 100 < 25,000 shares||||||||||1||9.59|f|pre-mkt volume 100 < 25,000 shares
2026-04-16|OKLL|11.01|9.45|0.55|low rel volume 0.6x < 2.0x (post-open)||||||||||1||11.01|f|low rel volume 0.6x < 2.0x (post-open)
2026-04-16|OKLO|8|63.35|0.05|outside top-20 gap cap (gap 8.0%)||||||||||1||8|f|outside top-20 gap cap (gap 8.0%)
2026-04-16|OKTG|14.33|8.1166|0.62|low rel volume 0.6x < 2.0x (post-open)||||||||||1||14.33|f|low rel volume 0.6x < 2.0x (post-open)
2026-04-16|ONTO|12.01|258.9|0.04|low rel volume 0.0x < 2.0x (post-open)||||||||||1||12.01|f|low rel volume 0.0x < 2.0x (post-open)
2026-04-16|ORCU|8.53|12.49|1.02|low rel volume 1.0x < 2.0x (post-open)||||||||||1||8.53|f|low rel volume 1.0x < 2.0x (post-open)
2026-04-16|ORCX|8.56|34.97|0.57|low rel volume 0.6x < 2.0x (post-open)||||||||||1||8.56|f|low rel volume 0.6x < 2.0x (post-open)
2026-04-16|PLU|16.4|35.79|0.27|low rel volume 0.3x < 2.0x (post-open)||||||||||1||16.4|f|low rel volume 0.3x < 2.0x (post-open)
2026-04-16|PONX|9.64|9.44|0.25|low rel volume 0.2x < 2.0x (post-open)||||||||||1||9.64|f|low rel volume 0.2x < 2.0x (post-open)
2026-04-16|PPG|8.85|107.72|0.02|outside top-20 gap cap (gap 8.8%)||||||||||1||8.85|f|outside top-20 gap cap (gap 8.8%)
2026-04-16|QBTS|8.99|20.81|0.05|outside top-20 gap cap (gap 9.0%)||||||||||1||8.99|f|outside top-20 gap cap (gap 9.0%)
2026-04-16|QBTX|11.81|15.24|1|low rel volume 1.0x < 2.0x (post-open)||||||||||1||11.81|f|low rel volume 1.0x < 2.0x (post-open)
2026-04-16|QPUX|8.58|28.9|0.13|outside top-20 gap cap (gap 8.6%)||||||||||1||8.58|f|outside top-20 gap cap (gap 8.6%)
2026-04-16|QSU|13.86|14.799|0.42|low rel volume 0.4x < 2.0x (post-open)||||||||||1||13.86|f|low rel volume 0.4x < 2.0x (post-open)
2026-04-16|QUBX|8.44|13.63|0.23|outside top-20 gap cap (gap 8.4%)||||||||||1||8.44|f|outside top-20 gap cap (gap 8.4%)
2026-04-16|REXC|8.95|20.9183|0.03|pre-mkt volume 4,126 < 25,000 shares||||||||||1||8.95|f|pre-mkt volume 4,126 < 25,000 shares
2026-04-16|RGTI|8.22|19.11|0.05|outside top-20 gap cap (gap 8.2%)||||||||||1||8.22|f|outside top-20 gap cap (gap 8.2%)
2026-04-16|RGTIW|12.26|8.81|0.12|pre-mkt volume 13,296 < 25,000 shares||||||||||1||12.26|f|pre-mkt volume 13,296 < 25,000 shares
2026-04-16|RGTU|12.21|25.79|0.65|already up 69% in prior 5 days (extended)||||||||||1||12.21|f|already up 69% in prior 5 days (extended)
2026-04-16|RGTX|9|25.99|0.2|outside top-20 gap cap (gap 9.0%)||||||||||1||9|f|outside top-20 gap cap (gap 9.0%)
2026-04-16|RKLB|8.8|73.6|0.23|low rel volume 0.2x < 2.0x (post-open)||||||||||1||8.8|f|low rel volume 0.2x < 2.0x (post-open)
2026-04-16|RKLX|17.62|33.04|0.48|low rel volume 0.5x < 2.0x (post-open)||||||||||1||17.62|f|low rel volume 0.5x < 2.0x (post-open)
