QNST|2026-08-07|HIGH|15.22|t|13.517874999999998|18.02|20.930629008610413|t|0.9775836598368554|15.568999999999999|1|stage2_tight|2026-08-07 12:53:52.207971+00
TEAM|2026-08-07|HIGH|110.17|f|108.0918|206|29.64213787715596|t|1.0762415071484046|102.3655|0|no_stage2|2026-08-07 12:53:44.900308+00
TWLO|2026-08-07|HIGH|193.2|t|151.36285|238.4799|59.01115545826266|f|0.9990381930439637|193.38600000000002|0|stage2_only_near_miss|2026-08-07 12:53:53.045931+00
WLDN|2026-08-07|MODERATE|73.69|f|93.62475|137|58.81010905145606|f|1.0248244211111883|71.905|0|no_stage2|2026-08-07 12:54:03.438422+00
ABCL|2026-08-10|HIGH|6.93|t|4.493225|8.44|82.0634088194174|f|1.1819887429643525|5.863|0|stage2_only_near_miss|2026-08-10 11:20:59.198742+00
ACHR|2026-08-10|HIGH|5.59|f|6.8121|14.62|30.4974099188085|f|1.1224899598393574|4.9799999999999995|0|no_stage2|2026-08-10 13:45:46.874804+00
NESR|2026-08-10|HIGH|29.02|t|21.249625|30.31|28.37785526493605|t|1.063782991202346|27.28|1|stage2_tight|2026-08-10 13:45:47.223237+00
SLN|2026-08-10|MODERATE|11.95|t|6.969175|12.305|21.307284513909305|t|1.0478779375657663|11.404|1|stage2_tight|2026-08-10 11:00:19.69389+00
TH|2026-08-10|HIGH|16.51|t|11.7554|20.85|53.566446381478386|f|1.0652300148396672|15.499|0|stage2_only_near_miss|2026-08-10 11:21:05.147006+00
BW|2026-08-11|HIGH|8.88|f|11.231300000000001|22.03|44.0410920253325|f|0.9613510880155895|9.237|0|no_stage2|2026-08-11 11:02:09.581657+00
FRMI|2026-08-11|HIGH|5.88|f|9.709624999999999|36.9899|26.613292447111625|t|0.9585914574502771|6.134|0|no_stage2|2026-08-11 11:02:09.19922+00
RIOT|2026-08-11|HIGH|19.4|f|18.528365|30.32|36.36584677539413|f|0.9354807599575657|20.738|0|no_stage2|2026-08-11 11:02:10.613271+00
SE|2026-08-11|HIGH|114.8|f|109.01469999999999|199.3|42.3151406680563|f|1.0384535364408543|110.549|0|no_stage2|2026-08-11 11:25:26.918068+00
ATRO|2026-08-12|HIGH|74.91|t|60.191897|88.72|61.48377073486597|f|1.024704530531845|73.104|0|stage2_only_near_miss|2026-08-12 13:20:35.896692+00
BE|2026-08-12|HIGH|211.21|f|182.64775|351.28|18.875347919760614|t|0.992724127882383|212.75799999999998|0|no_stage2|2026-08-12 13:50:22.080321+00
CRWV|2026-08-12|HIGH|90.32|f|93.308375|153.1999|25.589592385799282|t|1.0900971576851126|82.85499999999999|0|no_stage2|2026-08-12 13:50:21.108014+00
EROC|2026-08-12|HIGH|11.25|||20.7|35.31877836979832|f|1.0706128663875143|10.508|0|unknown|2026-08-12 11:06:21.344928+00
GLBE|2026-08-12|HIGH|40.86|t|35.224075|42.51|48.421760054191786|f|1.0012497243255163|40.809000000000005|0|stage2_only_near_miss|2026-08-12 11:06:20.802488+00
HRB|2026-08-12|MODERATE|46.67|t|38.43955|55.95|31.432337312239987|f|1.0203769294678386|45.738|0|stage2_only_near_miss|2026-08-12 13:45:20.600812+00
MRX|2026-08-12|HIGH|59.93|t|46.8758|71.18|59.28270656187017|f|0.9513151419908884|62.997|0|stage2_only_near_miss|2026-08-12 13:55:44.328407+00
NBIS|2026-08-12|MODERATE|193.23|f|144.243425|299.86|16.901995872183047|t|0.9962568830043927|193.956|0|no_stage2|2026-08-12 12:01:25.537968+00
