MDGL|2026-05-06|scan_filter|outside top-20 gap cap (gap 10.6%)|outside_top20||10.57|0.16||531.2|539.73|0.006890060240963795|-0.023211596385542245|-0.07223268072289167|0.0523343373493975|0.0523343373493975|2026-06-05 21:32:04.161933+00
MT|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.2%)|outside_top20||9.16|0.03||62.3|63.09|-0.01861958266452643|0.034831460674157336|0.15008025682183|0.043338683788122036|0.16372391653290536|2026-06-05 21:32:04.161933+00
MUX|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.7%)|outside_top20||9.65|0.18||22.4|22.82|0.043750000000000025|0.1571428571428573|-0.05535714285714279|0.1801339285714286|0.1801339285714286|2026-06-05 21:32:04.161933+00
NBIX|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.2%)|outside_top20||8.21|0.19||148.98|147.02|0.004094509330111516|0.08282991005504098|0.123305141629749|0.0858168881729091|0.13820647066720368|2026-06-05 21:32:04.161933+00
NBTX|2026-05-06|scan_filter|outside top-20 gap cap (gap 10.7%)|outside_top20||10.73|0.21||37.75|41.86|0.12874172185430463|0.3785430463576159|-0.022251655629139163|0.4500635761589404|0.5136423841059603|2026-06-05 21:32:04.161933+00
NEWP|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.3%)|outside_top20||9.33|0.06||5.61|5.92|0.03208556149732615|0.0641711229946523|-0.14616755793226385|0.12388591800356495|0.12388591800356495|2026-06-05 21:32:04.161933+00
NG|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.9%)|outside_top20||8.91|0.01||8.41|9.03|0.013079667063020146|0.07728894173602859|-0.026159334126040504|0.1230677764565993|0.1230677764565993|2026-06-05 21:32:04.161933+00
NNE|2026-05-06|scan_filter|outside top-20 gap cap (gap 14.7%)|outside_top20||14.65|0.73||24.86|29.07|0.0740144810941271|0.088093322606597|0.052292839903459405|0.1958970233306517|0.2707160096540628|2026-06-05 21:32:04.161933+00
NVAX|2026-05-06|scan_filter|score 34 < 50 (catalyst=routine)|score_below_50|33.6|15.43|0.14|routine|8.56|9.36|0.07827102803738316|0.07827102803738316|0.19042056074766342|0.255841121495327|0.3563084112149531|2026-06-05 21:32:04.161933+00
NYT|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.7%)|outside_top20||9.68|0.1||82.97|83.68|-0.03362661202844392|-0.0719537182114017|-0.09304567916114256|0.0485717729299747|0.0485717729299747|2026-06-05 21:32:04.161933+00
ORLA|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.3%)|outside_top20||8.33|0.11||14.23|14.57|0.0035137034434292998|0.024595924104005597|-0.20379479971890374|0.07659873506676035|0.07659873506676035|2026-06-05 21:32:04.161933+00
OSCR|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.2%)|outside_top20||9.25|0.16||18.44|19.84|0.13177874186550972|0.28091106290672446|0.2798264642082429|0.31670281995661603|0.3872017353579174|2026-06-05 21:32:04.161933+00
OSS|2026-05-06|scan_filter|quality filter: filter:mcap_too_small: $350M < $500M|mcap_low||29.38|0.93||11.43|15.33|0.321084864391951|0.3875765529308836|0.6535433070866141|0.4890638670166229|0.8267716535433071|2026-06-05 21:32:04.161933+00
PAAS|2026-05-06|scan_filter|outside top-20 gap cap (gap 12.0%)|outside_top20||12.03|0.2||54.34|56.59|0.06385719543614278|0.17151269782848716|-0.023739418476260696|0.1950680898049318|0.1950680898049318|2026-06-05 21:32:04.161933+00
PENG|2026-05-06|scan_filter|outside top-20 gap cap (gap 11.8%)|outside_top20||11.82|0.02||37.66|38.99|0.035050451407328743|0.28173127987254404|0.889537971322358|0.41449814126394074|0.9447689856611791|2026-06-05 21:32:04.161933+00
PFGC|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.2%)|outside_top20||8.17|0.06||95.04|92.88|-0.024515993265993397|0.008312289562289478|-0.011679292929292923|0.014414983164983063|0.038615319865319735|2026-06-05 21:32:04.161933+00
PN|2026-05-06|scan_filter|already up 211% in prior 5 days (extended)|extension_gate||23.98|13.02||8.27|8.19|-0.0677146311970979|-0.4062877871825876|-0.6324062877871826|0.12454655380894815|0.12454655380894815|2026-06-05 21:32:04.161933+00
POET|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.0%)|outside_top20||9.01|0.24||9.505|9.72|0.007890583903208763|0.511835875854813|0.6280904786954233|0.5749605470804839|1.1893740136770117|2026-06-05 21:32:04.161933+00
QMCO|2026-05-06|scan_filter|quality filter: filter:mcap_too_small: $142M < $500M|mcap_low||18.14|1.26||9.01|10.03|0.013318534961154383|-0.02219755826859038|0.7513873473917869|0.1809100998890123|1.0510543840177582|2026-06-05 21:32:04.161933+00
RCL|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.3%)|outside_top20||8.34|0.01||280.03|287.08|0.0029996786058637715|-0.056529657536692444|0.04731635896153984|0.03153233582116217|0.06713566403599619|2026-06-05 21:32:04.161933+00
RIOT|2026-05-06|scan_filter|outside top-20 gap cap (gap 14.1%)|outside_top20||14.1|0.33||22.4|23.7|0.07633928571428576|0.11250000000000014|0.22633928571428574|0.15445982142857148|0.29196428571428584|2026-06-05 21:32:04.161933+00
RNAC|2026-05-06|scan_filter|outside top-20 gap cap (gap 10.2%)|outside_top20||10.15|0.18||7.46|8.34|0.09383378016085793|0.128686327077748|-0.12198391420911531|0.24999999999999992|0.24999999999999992|2026-06-05 21:32:04.161933+00
RYAAY|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.5%)|outside_top20||8.47|0.15||59.064|58.53|0.004334281457402144|-0.06982256535283764|-0.03545306785859409|0.028545306785859405|0.052248408506027334|2026-06-05 21:32:04.161933+00
SA|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.8%)|outside_top20||9.75|0.24||30.07|30.36|-0.011972065181243746|0.10608579980046551|0.13235783172597262|0.11672763551712664|0.18889258397073494|2026-06-05 21:32:04.161933+00
SBSW|2026-05-06|scan_filter|outside top-20 gap cap (gap 11.7%)|outside_top20||11.65|0.25||12.87|13.44|0.02486402486402489|0.05749805749805752|-0.13209013209013204|0.09557109557109561|0.09557109557109561|2026-06-05 21:32:04.161933+00
SCZM|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.3%)|outside_top20||8.35|0.07||8.13|8.74|0.08610086100860999|0.23247232472324705|-0.06642066420664218|0.28167281672816713|0.28167281672816713|2026-06-05 21:32:04.161933+00
SII|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.9%)|outside_top20||8.86|0.08||134.65|152.3|0.05725956182695884|0.05948756034162637|-0.035870776086149365|0.15670256219829182|0.15670256219829182|2026-06-05 21:32:04.161933+00
SKK|2026-05-06|scan_filter|already up 227% in prior 5 days (extended)|extension_gate||21.22|70.99||6.2|5.82|-0.10483870967741941|-0.3548387096774194|-0.3580645161290323|0.15645161290322576|0.15645161290322576|2026-06-05 21:32:04.161933+00
SLP|2026-05-06|scan_filter|quality filter: filter:mcap_too_small: $317M < $500M|mcap_low||12.92|3.78||17.32|15.88|-0.07274826789838346|-0.21651270207852194|-0.038683602771362686|0|0.025692840646651286|2026-06-05 21:32:04.161933+00
SSRM|2026-05-06|scan_filter|score 32 < 50 (catalyst=routine)|score_below_50|32.4|16.74|0.14|routine|32.41|32.62|0.009256402344955393|0.07219993829065115|-0.09102128972539328|0.11940759024992302|0.11940759024992302|2026-06-05 21:32:04.161933+00
STLA|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.0%)|outside_top20||9.03|0.04||7.63|7.66|-0.019659239842726012|-0.003931847968545249|-0.03145478374836176|0.01834862385321097|0.0912844036697247|2026-06-05 21:32:04.161933+00
SYM|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.1%)|outside_top20||8.11|0.23||59.99|61.16|-0.05934322387064515|-0.17102850475079187|-0.2097016169361561|0.047424570761793614|0.047424570761793614|2026-06-05 21:32:04.161933+00
TECK|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.3%)|outside_top20||8.27|0.32||62.29|62.01|-0.02456253010113985|0.07304543265371656|0.08010916680044955|0.08637020388505383|0.1438433135334725|2026-06-05 21:32:04.161933+00
TFPM|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.2%)|outside_top20||9.25|0||32.73|32.69|-0.010082493125572817|0.08707607699358393|-0.0711885120684387|0.10357470210815768|0.10357470210815768|2026-06-05 21:32:04.161933+00
TGTX|2026-05-06|scan_filter|outside top-20 gap cap (gap 11.4%)|outside_top20||11.44|0.49||36.25|41.97|0.18689655172413788|0.176551724137931|0.11889655172413799|0.23172413793103444|0.23172413793103444|2026-06-05 21:32:04.161933+00
TIC|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.4%)|outside_top20||8.42|0||10.15|10.31|-0.013793103448275917|-0.1192118226600986|-0.16650246305418714|0.07389162561576354|0.07389162561576354|2026-06-05 21:32:04.161933+00
TKR|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.2%)|outside_top20||9.25|0.19||118.69|119.7|-0.019799477630802885|-0.0248546634088803|0.12612688516302972|0.041958041958041994|0.12899064790631054|2026-06-05 21:32:04.161933+00
TNXP|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.3%)|outside_top20||9.34|0.59||14|14.69|-0.027142857142857198|-0.011428571428571439|-0.15142857142857138|0.08428571428571427|0.13428571428571434|2026-06-05 21:32:04.161933+00
TWIN|2026-05-06|scan_filter|outside top-20 gap cap (gap 15.4%)|outside_top20||15.4|0.31||16.75|18.09|0.0991044776119403|0.08119402985074624|0.11402985074626866|0.1743223880597014|0.1743223880597014|2026-06-05 21:32:04.161933+00
UFCS|2026-05-06|scan_filter|outside top-20 gap cap (gap 11.6%)|outside_top20||11.57|0.09||43.43|43.01|0.07759613170619381|0.12088418144139995|0.008289201013124555|0.14828459590145057|0.1498963849873359|2026-06-05 21:32:04.161933+00
UFPT|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.8%)|outside_top20||8.78|0.04||216.47|218.2|0.022543539520487807|0.012750034646833237|0.03711830738670484|0.0835681618700051|0.0835681618700051|2026-06-05 21:32:04.161933+00
UMC|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.6%)|outside_top20||8.6|0.14||15.29|15.23|-0.008502289077828582|0.04120340091563118|0.3597122302158274|0.06605624591236113|0.549378678875082|2026-06-05 21:32:04.161933+00
URGN|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.8%)|outside_top20||9.82|0.2||25.22|26.25|0.05432196669310076|0.22680412371134032|0.09436954797779551|0.2835051546391752|0.2835051546391752|2026-06-05 21:32:04.161933+00
USAS|2026-05-06|scan_filter|outside top-20 gap cap (gap 15.7%)|outside_top20||15.7|0.36||5.94|6.49|0.07407407407407399|0.22053872053872045|-0.020202020202020218|0.2643097643097642|0.2643097643097642|2026-06-05 21:32:04.161933+00
USNA|2026-05-06|scan_filter|outside top-20 gap cap (gap 8.5%)|outside_top20||8.46|0||20|20.01|-0.026999999999999958|-0.11950000000000002|-0.09350000000000006|0.05|0.05|2026-06-05 21:32:04.161933+00
UTZ|2026-05-06|scan_filter|outside top-20 gap cap (gap 10.3%)|outside_top20||10.27|0.16||8.16|8.3|-0.053921568627451025|-0.1482843137254902|-0.1666666666666667|0.06372549019607837|0.06372549019607837|2026-06-05 21:32:04.161933+00
VCX|2026-05-06|scan_filter|EP cooldown — alerted within last 60 days|cooldown||17.57|0.29||158.42|158.98|-0.0901401338214872|0.5528973614442622|0.0478474940032825|0.9567605100366118|0.9567605100366118|2026-06-05 21:32:04.161933+00
VCYT|2026-05-06|scan_filter|outside top-20 gap cap (gap 12.5%)|outside_top20||12.53|0.15||39|41.19|0.045128205128205076|-0.019230769230769232|0.28051282051282045|0.07948717948717952|0.2958974358974359|2026-06-05 21:32:04.161933+00
VECO|2026-05-06|scan_filter|M&A/buyout catalyst — no momentum trade|ma_filter||25.8|0.83||62.25|62.01|-0.07277108433734941|-0.03196787148594381|0.0226506024096385|0.0510843373493977|0.0510843373493977|2026-06-05 21:32:04.161933+00
VSEC|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.8%)|outside_top20||9.82|0.06||187.29|207.45|0.06492605050990441|-0.036093758342677085|-0.01794009290405246|0.1350312349831813|0.1350312349831813|2026-06-05 21:32:04.161933+00
YOU|2026-05-06|scan_filter|outside top-20 gap cap (gap 11.8%)|outside_top20||11.76|0||55.54|60.94|0.04735325891249555|0|-0.019085343896291004|0.11055095426719483|0.12945624774936978|2026-06-05 21:32:04.161933+00
YSS|2026-05-06|scan_filter|outside top-20 gap cap (gap 9.6%)|outside_top20||9.6|0.1||33.64|36.87|-0.0077288941736027945|-0.16052318668252086|-0.11801426872770508|0.1290130796670629|0.1290130796670629|2026-06-05 21:32:04.161933+00
AAON|2026-05-07|scan_filter|score 44 < 50 (catalyst=routine)|score_below_50|44.4|46.48|0.2|routine|143|129.25|-0.02335664335664338|-0.02097902097902098|-0.07258741258741255|0.04195804195804196|0.0521671328671329|2026-06-05 21:32:04.161933+00
ACVA|2026-05-07|scan_filter|filter:session_rvol_too_low: session_rvol=0.11x (today 9,358 / baseline 85,672 n=22) < 1.0x|session_rvol_low||14.94|0||6.174|6.5|0.03822481373501778|-0.07353417557499199|-0.08325234855847104|0.08519598315516679|0.10139293812763191|2026-06-05 21:32:04.161933+00
AGL|2026-05-07|scan_filter|quality filter: filter:mcap_too_small: $464M < $500M|mcap_low||55.19|0.66||43.59|60.66|0.2440926818077539|0.8006423491626518|1.2218398715301673|0.8274833677448954|1.274260151410874|2026-06-05 21:32:04.161933+00
AKAN|2026-05-07|scan_filter|outside top-20 gap cap (gap 12.9%)|outside_top20||12.9|0.63||35.61|37.19|-0.2417860151642797|-0.30075821398483576|-0.561078348778433|0.06711317045773652|0.06711317045773652|2026-06-05 21:32:04.161933+00
ALB|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.0%)|outside_top20||8.97|0.06||207.01|198.35|-0.016859088932901698|-0.07685619052219698|-0.24911840007729094|0.06758127626684705|0.06758127626684705|2026-06-05 21:32:04.161933+00
ARRY|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.1%)|outside_top20||9.1|0.04||8.98|8.2|-0.04565701559020046|-0.04008908685968833|-0.0991091314031181|0.0300668151447661|0.06291759465478836|2026-06-05 21:32:04.161933+00
ATRA|2026-05-07|scan_filter|quality filter: filter:adv_too_low: $289,411|adv_low||54.76|224.85||7.85|9.93|0.06242038216560512|0.22165605095541405|0.2636942675159236|0.5859872611464968|0.5859872611464968|2026-06-05 21:32:04.161933+00
BBSI|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.3%)|outside_top20||8.29|0||28.36|29.9|0.053244005641749|0.02997179125528919|0.16361071932299015|0.0781558533145275|0.23871650211565598|2026-06-05 21:32:04.161933+00
BLBD|2026-05-07|scan_filter|filter:session_rvol_too_low: session_rvol=0.86x (today 12,087 / baseline 14,019 n=22) < 1.0x|session_rvol_low||17.1|0.03||76.155|70.84|-0.06742827128881893|-0.04865077801851485|-0.08502396428336936|0.07031711640732721|0.07031711640732721|2026-06-05 21:32:04.161933+00
BLLN|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.3%)|outside_top20||8.29|0||81.6|92.9|0.1392156862745098|0.07769607843137259|0.1910539215686275|0.3112745098039217|0.3480392156862746|2026-06-05 21:32:04.161933+00
CCRN|2026-05-07|scan_filter|quality filter: filter:mcap_too_small: $326M < $500M|mcap_low||28.78|0.79||13.02|13.09|0.012288786482334882|0.008448540706605315|0.012288786482334882|0.012288786482334882|0.01612903225806458|2026-06-05 21:32:04.161933+00
CGNX|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.7%)|outside_top20||8.67|0.03||64.65|65.92|0.01562258313998439|0.022273781902552168|-0.05924207269914934|0.11214230471771074|0.11214230471771074|2026-06-05 21:32:04.161933+00
CPS|2026-05-07|scan_filter|outside top-20 gap cap (gap 10.8%)|outside_top20||10.79|0.03||34|30.49|-0.09411764705882351|-0.15352941176470586|-0.1376470588235294|0.05647058823529417|0.05647058823529417|2026-06-05 21:32:04.161933+00
DASH|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.0%)|outside_top20||8.03|0.04||181.82|171.35|-0.09839401605983933|-0.15465845341546589|-0.13760862391376077|0.009239907600924028|0.009239907600924028|2026-06-05 21:32:04.161933+00
DDOG|2026-05-07|scan_filter|score 48 < 50 (catalyst=routine)|score_below_50|48|30.47|0.53|routine|187.99|188.73|0.06473748603649124|0.07899356348741951|0.24533219852119795|0.09281078780786206|0.4825522634182668|2026-06-05 21:32:04.161933+00
DGII|2026-05-07|scan_filter|filter:session_rvol_too_low: session_rvol=0.44x (today 3,710 / baseline 8,376 n=22) < 1.0x|session_rvol_low||14.7|0.01||67.04|62.03|-0.018794749403341363|-0.04206443914081156|-0.016258949880668307|0.04131861575178991|0.05593526252983288|2026-06-05 21:32:04.161933+00
ELA|2026-05-07|scan_filter|pre-mkt volume 21,186 < 25,000 shares|pm_rvol_low||15.69|0.33||21.11|23.27|0.1662719090478447|0.1331122690667931|0.1151113216485078|0.27711984841307447|0.369019422074846|2026-06-05 21:32:04.161933+00
ERNA|2026-05-07|scan_filter|already up 64% in prior 5 days (extended)|extension_gate||15.71|123.97||6.96|7.82|0.08189655172413797|0.3735632183908047|0.13362068965517238|1.281609195402299|1.281609195402299|2026-06-05 21:32:04.161933+00
EXK|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.5%)|outside_top20||8.51|0.02||10.17|10.15|-0.013765978367748335|0.060963618485742305|-0.21337266470009833|0.14011799410029505|0.14011799410029505|2026-06-05 21:32:04.161933+00
EZPW|2026-05-07|scan_filter|outside top-20 gap cap (gap 10.1%)|outside_top20||10.05|0.01||36.98|32.88|-0.09302325581395343|-0.11357490535424543|-0.13601946998377495|0.003921038399134752|0.003921038399134752|2026-06-05 21:32:04.161933+00
FA|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.4%)|outside_top20||9.37|0||13.83|15.76|0.15401301518438185|0.06796818510484451|0.14822848879248016|0.17932031814895147|0.23499638467100492|2026-06-05 21:32:04.161933+00
FLNC|2026-05-07|scan_filter|already scored earlier today|duplicate_scan||42.48|0.44||19.205|18.97|0.25800572767508473|0.09034105701640215|0.1929185108044781|0.42619109606873223|0.5605311116896642|2026-06-05 21:32:04.161933+00
FOUR|2026-05-07|scan_filter|outside top-20 gap cap (gap 13.1%)|outside_top20||13.11|0.07||48.875|46.85|-0.1287979539641944|-0.14025575447570326|-0.22086956521739134|0.03570332480818409|0.03570332480818409|2026-06-05 21:32:04.161933+00
FTNT|2026-05-07|scan_filter|already scored earlier today|duplicate_scan||16.52|0.07||105.255|107.97|0.08374899054676736|0.1577597263787944|0.37456652890599035|0.1588048073725714|0.4257754976010641|2026-06-05 21:32:04.161933+00
FUN|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.1%)|outside_top20||8.13|0.01||20.425|22.76|0.0776009791921665|-0.016891064871481145|0.014443084455324266|0.1654834761321909|0.1654834761321909|2026-06-05 21:32:04.161933+00
GCT|2026-05-07|scan_filter|outside top-20 gap cap (gap 10.6%)|outside_top20||10.56|0.17||48.98|42.84|-0.17966516945692115|-0.24336463862801133|-0.35626786443446296|0.009759085340955523|0.009759085340955523|2026-06-05 21:32:04.161933+00
GIG|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.7%)|outside_top20||8.71|0.01||7.48|6.74|-0.2245989304812835|-0.3342245989304813||0.0026737967914437933|0.0026737967914437933|2026-06-05 21:32:04.161933+00
GLIBK|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.8%)|outside_top20||9.8|0||32.76|26.77|-0.19841269841269832|-0.202075702075702|-0.3418803418803419|0.001831501831501901|0.001831501831501901|2026-06-05 21:32:04.161933+00
GWW|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.9%)|outside_top20||8.87|0.04||1280|1234.1|-0.03616406249999997|0.003273437500000043|0.015632812499999992|0.00512109375000005|0.02071093749999999|2026-06-05 21:32:04.161933+00
HAE|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.2%)|outside_top20||9.17|0.01||57.08|54.37|-0.03433777154870359|0.0007007708479327111|0.24877365101611779|0.05360896986685358|0.2554309740714786|2026-06-05 21:32:04.161933+00
HIMX|2026-05-07|scan_filter|EP cooldown — alerted within last 60 days|cooldown||27.33|1.24||15.43|16.03|0.152948801036941|0.3402462734931951|0.3013609850939727|0.41283214517174344|0.626053143227479|2026-06-05 21:32:04.161933+00
HNRG|2026-05-07|scan_filter|outside top-20 gap cap (gap 13.6%)|outside_top20||13.58|0.05||21.71|18.87|-0.13357899585444505|-0.10686319668355597|-0.23261169967756795|0.03175495163519111|0.03175495163519111|2026-06-05 21:32:04.161933+00
HWM|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.2%)|outside_top20||8.16|0.02||275.8|272.54|-0.01899927483683832|-0.012436548223350278|-0.08665699782451053|0.0179115300942712|0.0179115300942712|2026-06-05 21:32:04.161933+00
ICL|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.6%)|outside_top20||9.61|0.06||6.15|6|0.035772357723577196|0.06829268292682926|-0.0894308943089432|0.13333333333333322|0.13333333333333322|2026-06-05 21:32:04.161933+00
IMOS|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.5%)|outside_top20||8.47|0.09||59.2|59.44|0.018074324324324327|-0.09442567567567572|-0.02601351351351362|0.03496621621621622|0.19915540540540527|2026-06-05 21:32:04.161933+00
JLHL|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.4%)|outside_top20||8.37|0.04||23.69|19.06|-0.19797382861967078|-0.1650485436893204|0.8910932883073024|0.05445335584634863|1.1599831152384972|2026-06-05 21:32:04.161933+00
JMIA|2026-05-07|scan_filter|already scored earlier today|duplicate_scan||23.06|0.38||9.134788|8.71|-0.14940554723328014|-0.19757305807206474|-0.28405563435079173|0.05311694152070074|0.05311694152070074|2026-06-05 21:32:04.161933+00
KLIC|2026-05-07|scan_filter|outside top-20 gap cap (gap 13.0%)|outside_top20||13.03|0.1||106.01|98.15|-0.03160079237807762|-0.018111498915196696|-0.07404961796056983|0.009432129044429739|0.044994811810206516|2026-06-05 21:32:04.161933+00
LFST|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.4%)|outside_top20||9.38|0.01||8|8.85|-0.03749999999999998|-0.01375000000000004|-0.07374999999999998|0.11125000000000007|0.11125000000000007|2026-06-05 21:32:04.161933+00
MDA|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.4%)|outside_top20||8.45|0.01||33.37|34.25|0.037159124962541264|0.1759065028468686|0.14863649985016486|0.18849265807611626|0.47947258016182204|2026-06-05 21:32:04.161933+00
MDB|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.5%)|outside_top20||9.52|0.15||290.06|293.42|0.03244156381438332|0.04492174032958689|0.20919809694545957|0.09360132386402806|0.42039578018341034|2026-06-05 21:32:04.161933+00
MIDD|2026-05-07|scan_filter|outside top-20 gap cap (gap 14.2%)|outside_top20||14.16|0||159.575|158.23|0.031928560238132536|-0.07855240482531724|-0.029108569638101094|0.04581607394642025|0.04581607394642025|2026-06-05 21:32:04.161933+00
MKSI|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.2%)|outside_top20||8.25|0.01||316.17|300.79|-0.009362052060600425|-0.0074643388050732624|-0.04592466078375569|0.03373185311699391|0.08109561311952426|2026-06-05 21:32:04.161933+00
MRNA|2026-05-07|scan_filter|outside top-20 gap cap (gap 10.1%)|outside_top20||10.06|0.08||51.69|48.54|0.051460630682917466|-0.032114528922422066|-0.08222093248210485|0.15070613271425806|0.15070613271425806|2026-06-05 21:32:04.161933+00
MTSI|2026-05-07|scan_filter|already scored earlier today|duplicate_scan||15.23|0.04||353.87|344.47|0.016983638059174248|0.08390086755023031|-0.023935343487721555|0.13387684742984712|0.18376805041399377|2026-06-05 21:32:04.161933+00
NAMS|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.2%)|outside_top20||8.2|0.02||33.04|34.85|0.17221549636803868|0.116222760290557|-0.046004842615012094|0.27739104116222757|0.27739104116222757|2026-06-05 21:32:04.161933+00
NDLS|2026-05-07|scan_filter|pre-mkt volume 3,433 < 25,000 shares|pm_rvol_low||19.26|0.05||13.49|12|-0.0607857672349889|-0.07412898443291327|-0.08821349147516676|0.03409933283914003|0.03409933283914003|2026-06-05 21:32:04.161933+00
NSIT|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.7%)|outside_top20||8.67|0.01||74.72|70.37|0.1213865096359744|0.1957976445396145|0.4864828693790149|0.2138650963597431|0.6478854389721627|2026-06-05 21:32:04.161933+00
NSP|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.9%)|outside_top20||8.87|0||30.86|32.69|0.056059624108878936|-0.06254050550874918|0.14646791963707076|0.08295528191834096|0.21014257939079714|2026-06-05 21:32:04.161933+00
NVST|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.1%)|outside_top20||8.05|0.01||29.34|24.29|-0.17382413087934565|-0.18677573278800275|-0.21267893660531692|0.006305385139740925|0.006305385139740925|2026-06-05 21:32:04.161933+00
OCS|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.2%)|outside_top20||8.18|0.03||31|31.09|0.05290322580645163|-0.02516129032258068|-0.6383870967741935|0.11209677419354844|0.11209677419354844|2026-06-05 21:32:04.161933+00
ORA|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.8%)|outside_top20||8.83|0.02||122.935|122.52|-0.010289990645463053|0.10180176516045053|0.13881319396429004|0.1267336397283116|0.1907918818888029|2026-06-05 21:32:04.161933+00
PCT|2026-05-07|scan_filter|already scored earlier today|duplicate_scan||22.7|0.09||9.315|8.94|0.023081052066559297|0.3301127214170694|0.3435319377348364|0.3848631239935589|0.5238862050456254|2026-06-05 21:32:04.161933+00
PDC|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.3%)|outside_top20||8.35|0.02||7.54|8.04|0.07294429708222809|-0.06100795755968169|-0.4250663129973475|0.11405835543766582|0.11405835543766582|2026-06-05 21:32:04.161933+00
PGY|2026-05-07|scan_filter|outside top-20 gap cap (gap 14.2%)|outside_top20||14.16|0.34||16.9|15.5|-0.10118343195266268|-0.19526627218934905|-0.13846153846153836|0.014201183431952782|0.014201183431952782|2026-06-05 21:32:04.161933+00
PICS|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.2%)|outside_top20||8.18|0.01||13.13|12.63|-0.06702208682406707|-0.12033511043412033|-0.3008377760853009|0.05102817974105102|0.05102817974105102|2026-06-05 21:32:04.161933+00
PSTV|2026-05-07|scan_filter|outside top-20 gap cap (gap 8.0%)|outside_top20||8|0.12||6.28|5.95|-0.02547770700636945|-0.0828025477707007|-0.13853503184713378|0.030254777070063615|0.16242038216560503|2026-06-05 21:32:04.161933+00
PTC|2026-05-07|scan_filter|outside top-20 gap cap (gap 9.7%)|outside_top20||9.68|0.06||153.98|147.65|-0.047603584881153294|-0.09176516430705284|-0.11027406156643714|0|0|2026-06-05 21:32:04.161933+00
PTON|2026-05-07|scan_filter|outside top-20 gap cap (gap 12.5%)|outside_top20||12.5|0.23||5.895|5.66|-0.03477523324851556|-0.12128922815945715|-0.02120441051738762|0.024597116200169716|0.10941475826972019|2026-06-05 21:32:04.161933+00
ROOT|2026-05-07|scan_filter|outside top-20 gap cap (gap 11.8%)|outside_top20||11.81|0.14||62.95|56.91|-0.10389197776012718|-0.10182684670373318|-0.14948371723590156|0.032565528196981684|0.032565528196981684|2026-06-05 21:32:04.161933+00
RUN|2026-05-07|scan_filter|outside top-20 gap cap (gap 12.3%)|outside_top20||12.31|0.05||14.43|13.8|0.012474012474012454|0.01593901593901597|-0.07449757449757445|0.09431046431046437|0.16144837144837137|2026-06-05 21:32:04.161933+00
