HCSG|2026-04-22|24.03|24.00|24.39|19.35|22.89|3.28|59.4|0.29|0|0||1|<none>|96|high_unentered|infra_skip|infra:subscribe_timeout: event-loop hang — retro-fit
INBX|2026-04-22|75.43|147.50|155.29|84.08|115.09|7.39|314.3|4.22|0|0||1|<none>|96|high_unentered|infra_skip|infra:subscribe_timeout: event-loop hang — retro-fit
KYTX|2026-04-22|14.11|11.08|11.14|9.71|10.23|8.16|62.2|1.10|0|0||1|<none>|100|high_unentered|infra_skip|infra:subscribe_timeout: event-loop hang — retro-fit
MANH|2026-04-22|10.46|149.00|149.01|134.89|142.88|4.34|210.9|0.52|0|0||0|||||
MAS|2026-04-22|11.10|74.17|76.10|66.76|73.96|2.91|625.2|0.97|0|0||1|<none>|57.6|moderate_alert|moderate_tier|<null>
POET|2026-04-22|12.44|11.53|12.95|10.25|12.77|9.97|1064.9|6.31|0|0||1|already up 53% in prior 5 days (extended)||scan_filter|extension_gate|already up 53% in prior 5 days (extended)
XNDU|2026-04-22|17.51|26.91|35.08|22.90|34.75|25.12|248.8|0.42|0|0||1|already up 99% in prior 5 days (extended)||scan_filter|extension_gate|already up 99% in prior 5 days (extended)
AIXI|2026-04-23|11.73|20.00|28.00|17.90|21.60|31.88|104.2|0.38|0|0||0|||||
GSHD|2026-04-23|17.09|53.37|54.94|45.58|50.77|5.44|51.9|-0.02|0|0||1|<none>|100|||
HELE|2026-04-23|25.49|24.81|25.00|19.77|23.82|5.27|53.0|2.55|0|0||1|quality filter: filter:mcap_too_small: $456M < $500M||scan_filter|mcap_low|quality filter: filter:mcap_too_small: $456M < $500M
NOK|2026-04-23|9.28|10.78|10.86|9.86|10.33|4.29|1825.9|10.97|1|0||1|score 32 < 50 (catalyst=strong)|31.7|scan_filter|score_below_50|score 32 < 50 (catalyst=strong)
TBRG|2026-04-23|12.33|25.70|25.85|22.88|25.76|5.15|57.7|0.57|0|0||0|||||
TRT|2026-04-23|33.17|11.00|16.35|8.26|13.78|8.10|428.8|6.81|0|0||1|quality filter: filter:adv_too_low: $380,435||scan_filter|adv_low|quality filter: filter:adv_too_low: $380,435
TXN|2026-04-23|10.16|260.31|284.12|236.31|282.23|2.33|7098.6|4.26|0|0||1|<none>|60.5|moderate_alert|moderate_tier|<null>
URI|2026-04-23|17.47|943.01|993.96|802.79|986.78|2.87|1611.8|0.51|0|0||1|<none>|84|high_unentered|setup_other|setup:zero_range: open=high=low=$953.99
WST|2026-04-23|12.24|308.01|320.33|274.41|309.70|2.64|844.7|2.59|0|0||1|<none>|84|high_unentered|stop_too_wide|setup:stop_too_wide: ORB range $6.33 (2.1%) > 1.5x ATR $5.41
AMD|2026-04-24|10.29|336.76|352.99|305.33|347.81|4.37|28177.6|8.79|1|0||1|score 32 < 50 (catalyst=routine)|32.4|scan_filter|score_below_50|score 32 < 50 (catalyst=routine)
AOSL|2026-04-24|8.10|43.11|45.97|39.88|44.45|7.72|71.7|1.61|0|0||1|routine catalyst, gap 9.6%||scan_filter|catalyst_downgrade|routine catalyst, gap 9.6%
APPF|2026-04-24|9.55|166.85|175.71|152.30|169.29|3.94|134.9|1.28|0|0||1|<none>|63.6|moderate_alert|moderate_tier|<null>
ARM|2026-04-24|8.48|221.96|237.68|204.61|234.81|5.72|4792.2|5.97|0|0||1|score 24 < 50 (catalyst=strong)|24.5|scan_filter|score_below_50|score 24 < 50 (catalyst=strong)
CHE|2026-04-24|16.07|444.50|453.61|382.97|421.11|2.33|255.0|2.62|0|0||1|<none>|100|||
ELPW|2026-04-24|46.44|175.95|196.65|120.15|162.90|15.54|235.1|11.69|1|0||0|||||
INTC|2026-04-24|23.09|82.20|85.22|66.78|82.54|5.58|23089.2|10.91|1|0||1|low volume rel_vol 0.3x < 2.0x (post-open)||||
MXL|2026-04-24|57.66|54.00|63.52|34.25|60.32|6.75|1736.7|10.79|1|0||1|already up 59% in prior 5 days (extended)||scan_filter|extension_gate|already up 59% in prior 5 days (extended)
OGN|2026-04-24|24.94|10.75|11.58|8.60|11.26|7.18|356.1|2.75|0|0||1|M&A/buyout catalyst — no momentum trade||scan_filter|ma_filter|M&A/buyout catalyst — no momentum trade
PDFS|2026-04-24|14.27|50.12|50.45|43.86|46.49|4.38|62.3|4.89|0|0||1|score 46 < 50 (catalyst=routine)|46.1|scan_filter|score_below_50|score 46 < 50 (catalyst=routine)
POET|2026-04-24|15.68|13.56|15.50|11.72|15.10|10.65|1166.4|3.55|0|0||1|already up 75% in prior 5 days (extended)||scan_filter|extension_gate|already up 75% in prior 5 days (extended)
QCOM|2026-04-24|8.70|145.61|151.54|133.95|148.85|2.38|4365.9|27.92|1|0||1|score 32 < 50 (catalyst=routine)|32.4|scan_filter|score_below_50|score 32 < 50 (catalyst=routine)
RMBS|2026-04-24|8.06|149.67|161.80|138.50|158.40|5.68|712.7|-0.15|0|0||1|routine catalyst, gap 9.3%||scan_filter|catalyst_downgrade|routine catalyst, gap 9.3%
SXT|2026-04-24|9.31|108.47|124.00|99.23|123.15|3.13|216.6|1.61|0|0||1|<none>|56.4|moderate_alert|moderate_tier|<null>
WKC|2026-04-24|22.11|28.75|29.80|23.54|26.11|2.35|82.4|5.64|0|0||1|<none>|84|high_unentered|stop_too_wide|setup:stop_too_wide: ORB range $2.70 (10.0%) > 1.5x ATR $0.43
XNDU|2026-04-24|10.99|32.02|34.85|28.85|30.95|25.12|112.2|0.96|0|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||scan_filter|session_rvol_low|low volume rel_vol 0.1x < 2.0x (post-open)
MANE|2026-04-27|19.50|81.07|101.81|67.84|100.10|9.33|335.1|1.89|0|0||1|score 42 < 50 (catalyst=routine)|42|scan_filter|score_below_50|score 42 < 50 (catalyst=routine)
OGN|2026-04-27|17.36|13.22|13.24|11.26|13.16|7.67|1767.2|0.32|0|0||1|M&A/buyout catalyst — no momentum trade||scan_filter|ma_filter|M&A/buyout catalyst — no momentum trade
ORKA|2026-04-27|30.41|90.02|91.00|69.03|76.39|5.61|524.8|2.00|0|0||1|low volume rel_vol 1.0x < 2.0x (post-open)||high_unentered,scan_filter|faded_from_orb,session_rvol_low|low volume rel_vol 1.0x < 2.0x (post-open) ;; setup:faded_from_orb: last $87.96 < midpoint $89.35 (ORB H=$91.00 L=$87.69, faded 3.3%)
XE|2026-04-27|9.66|32.02|35.98|29.20|35.98|15.17|986.7|0.21|0|0||1|low volume projected 1.3x < 2.0x (post-open)||scan_filter|session_rvol_low|low volume projected 1.3x < 2.0x (post-open)
XOMA|2026-04-27|8.76|41.22|42.81|37.90|41.97|4.41|133.5|0.18|0|0||1|M&A/buyout catalyst — no momentum trade||scan_filter|ma_filter|M&A/buyout catalyst — no momentum trade
AXGN|2026-04-28|9.16|43.00|45.83|39.39|41.99|5.36|113.3|1.09|0|0||1|score 30 < 50 (catalyst=routine)|30|scan_filter|score_below_50|score 30 < 50 (catalyst=routine)
BBIO|2026-04-28|11.65|83.20|84.75|74.52|69.71|3.81|900.2|1.05|0|0||1|score 39 < 50 (catalyst=routine)|38.9|scan_filter|score_below_50|score 39 < 50 (catalyst=routine)
CVLT|2026-04-28|10.85|98.00|101.21|88.41|97.98|5.43|183.1|2.14|0|0||1|<none>|74.9|high_unentered|window_missed|window:out_of_orb: detected 09:55 ET
KFRC|2026-04-28|24.96|40.00|46.74|32.01|45.87|4.33|81.1|0.82|0|0||1|<none>|96|high_unentered|window_missed|window:out_of_orb: detected 09:51 ET
KNSA|2026-04-28|8.23|47.20|54.23|43.61|53.85|3.95|163.1|2.83|0|0||1|score 38 < 50 (catalyst=routine)|38.4|scan_filter|score_below_50|score 38 < 50 (catalyst=routine)
RVMD|2026-04-28|11.05|146.22|150.00|131.67|144.83|4.66|793.1|1.69|0|0||1|score 12 < 50 (catalyst=routine)|12|scan_filter|score_below_50|score 12 < 50 (catalyst=routine)
SANM|2026-04-28|8.99|204.98|230.56|188.08|215.46|4.81|696.2|4.90|0|0||1|M&A/buyout catalyst — no momentum trade||scan_filter|ma_filter|M&A/buyout catalyst — no momentum trade
SEI|2026-04-28|9.19|77.12|81.24|70.63|74.44|6.84|352.1|1.24|0|0||1|score 24 < 50 (catalyst=strong)|24.5|scan_filter|score_below_50|score 24 < 50 (catalyst=strong)
AIXI|2026-04-29|23.97|18.10|24.20|14.60|17.98|31.92|124.9|0.46|0|0||0|||||
AKAN|2026-04-29|11.26|19.46|31.70|17.49|25.99|24.22|320.2|8.41|1|0||1|already up 438% in prior 5 days (extended)||scan_filter|extension_gate|already up 438% in prior 5 days (extended)
BE|2026-04-29|22.17|276.55|290.50|226.37|287.97|7.56|5676.2|1.60|0|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||high_unentered,scan_filter|breaker_blocked,session_rvol_low|block:circuit_breaker: 3 consecutive losses ;; low volume rel_vol 0.1x < 2.0x (post-open)
COCO|2026-04-29|17.43|60.63|67.21|51.63|66.95|5.29|384.8|3.60|0|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||moderate_alert,scan_filter|moderate_tier,session_rvol_low|low volume rel_vol 0.1x < 2.0x (post-open) ;; <null>
EAT|2026-04-29|10.73|143.00|150.70|129.14|147.80|4.35|577.4|1.13|0|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||scan_filter|session_rvol_low|low volume rel_vol 0.1x < 2.0x (post-open)
FCEL|2026-04-29|14.64|11.40|13.66|9.94|13.64|9.10|244.7|11.32|1|0||1|low volume rel_vol 0.2x < 2.0x (post-open)||scan_filter|session_rvol_low|low volume rel_vol 0.2x < 2.0x (post-open)
FSS|2026-04-29|13.42|126.73|128.90|111.74|121.48|3.01|148.1|1.66|0|0||1|low volume rel_vol 0.0x < 2.0x (post-open)||scan_filter|session_rvol_low|low volume rel_vol 0.0x < 2.0x (post-open)
GNRC|2026-04-29|12.27|243.77|255.88|217.12|252.92|3.50|575.6|3.51|0|0||1|outside top-20 gap cap (gap 9.2%)||scan_filter|outside_top20|outside top-20 gap cap (gap 9.2%)
ICLR|2026-04-29|13.43|116.25|119.43|102.49|116.17|4.63|475.8|4.37|0|0||1|low volume rel_vol 0.0x < 2.0x (post-open)||scan_filter|session_rvol_low|low volume rel_vol 0.0x < 2.0x (post-open)
KALV|2026-04-29|38.77|26.70|26.76|19.24|26.67|6.19|1919.1|0.11|0|0||1|<none>|96|high_unentered|breaker_blocked|block:circuit_breaker: 3 consecutive losses
NXPI|2026-04-29|22.15|281.41|292.85|230.39|289.25|3.14|3083.6|5.59|0|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||high_unentered,scan_filter|breaker_blocked,session_rvol_low|block:circuit_breaker: 3 consecutive losses ;; low volume rel_vol 0.1x < 2.0x (post-open)
PRCH|2026-04-29|17.58|10.10|10.83|8.59|10.13|6.38|70.3|2.17|0|0||1|low volume rel_vol 0.2x < 2.0x (post-open)||moderate_alert,scan_filter|moderate_tier,session_rvol_low|low volume rel_vol 0.2x < 2.0x (post-open) ;; <null>
RDAC|2026-04-29|40.20|6.87|23.99|4.90|20.51|8.04|318.4|-3.61|0|0||0|||||
RSI|2026-04-29|19.33|28.64|29.00|24.00|27.98|3.86|170.9|1.17|0|0||1|low volume rel_vol 0.0x < 2.0x (post-open)||high_unentered,scan_filter|breaker_blocked,session_rvol_low|block:circuit_breaker: 3 consecutive losses ;; low volume rel_vol 0.0x < 2.0x (post-open)
SIMO|2026-04-29|30.71|195.00|217.98|149.18|217.50|5.19|933.4|6.86|0|0||1|low volume rel_vol 0.4x < 2.0x (post-open)||scan_filter|session_rvol_low|low volume rel_vol 0.4x < 2.0x (post-open)
STX|2026-04-29|15.36|667.98|697.00|579.03|643.30|4.93|6960.2|8.27|1|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||high_unentered,scan_filter|breaker_blocked,session_rvol_low|block:circuit_breaker: 3 consecutive losses ;; low volume rel_vol 0.1x < 2.0x (post-open)
VRNS|2026-04-29|16.82|29.72|29.72|25.44|27.29|5.48|187.3|3.44|0|0||1|low volume rel_vol 0.0x < 2.0x (post-open)||moderate_alert,scan_filter|moderate_tier,session_rvol_low|low volume rel_vol 0.0x < 2.0x (post-open) ;; <null>
WDC|2026-04-29|8.53|424.35|441.99|390.99|412.76|5.15|3980.9|6.62|0|0||1|outside top-20 gap cap (gap 8.5%)||scan_filter|outside_top20|outside top-20 gap cap (gap 8.5%)
WERN|2026-04-29|11.80|38.46|38.46|34.40|36.39|3.43|81.4|4.18|0|0||0|||||
AKAN|2026-04-30|23.51|32.10|54.64|25.99|48.96|25.91|819.7|2.36|0|0||1|already up 700% in prior 5 days (extended)||scan_filter|extension_gate|already up 700% in prior 5 days (extended)
BAND|2026-04-30|27.91|30.96|36.88|24.20|36.81|6.26|152.4|12.29|1|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||high_unentered,scan_filter|session_rvol_low,stop_too_wide|low volume rel_vol 0.1x < 2.0x (post-open) ;; setup:stop_too_wide: ORB range $2.22 (7.2%) > 1.5x ATR $1.30
CBZ|2026-04-30|8.44|35.97|36.42|33.17|30.50|4.82|99.0|2.29|0|0||0|||||
DRVN|2026-04-30|11.15|14.16|14.21|12.74|13.57|4.27|88.7|1.50|0|0||1|<none>|50.4|moderate_alert|moderate_tier|<null>
FMC|2026-04-30|10.17|16.14|16.40|14.65|15.38|4.86|74.8|0.23|0|0||1|low volume projected 1.3x < 2.0x (post-open)||moderate_alert,scan_filter|moderate_tier,session_rvol_low|low volume projected 1.3x < 2.0x (post-open) ;; <null>
GKOS|2026-04-30|20.98|141.50|145.50|116.96|143.67|3.77|383.3|0.82|0|0||1|<none>|96|high_unentered|window_missed|window:out_of_orb: detected 09:50 ET
GTX|2026-04-30|8.05|22.14|25.77|20.49|25.61|2.65|186.5|12.86|1|0||1|<none>|57.6|moderate_alert|moderate_tier|<null>
HCAI|2026-04-30|102.38|11.07|14.45|5.47|10.95|19.97|498.0|6.88|0|0||0|||||
MICC|2026-04-30|8.81|14.21|15.02|13.06|14.93|1.88|171.2|7.50|0|0||1|outside top-20 gap cap (gap 8.7%)||moderate_alert,scan_filter|moderate_tier,outside_top20|<null> ;; outside top-20 gap cap (gap 8.7%)
MRAM|2026-04-30|36.92|18.06|19.71|13.19|18.28|6.07|259.9|29.96|1|0||1|quality filter: filter:mcap_too_small: $307M < $500M||scan_filter|mcap_low|quality filter: filter:mcap_too_small: $307M < $500M
NVCR|2026-04-30|11.99|13.36|15.52|11.93|15.21|4.63|113.4|5.26|0|0||1|score 38 < 50 (catalyst=routine)|38.4|scan_filter|score_below_50|score 38 < 50 (catalyst=routine)
PI|2026-04-30|29.12|155.00|163.40|120.04|144.92|4.83|232.2|2.64|0|0||1|<none>|100|high_unentered|window_missed|window:out_of_orb: detected 09:45 ET
PWR|2026-04-30|11.30|699.61|728.85|628.60|727.77|2.59|1756.1|3.23|0|0||1|score 30 < 50 (catalyst=strong)|30|scan_filter|score_below_50|score 30 < 50 (catalyst=strong)
QCOM|2026-04-30|10.29|172.05|186.89|156.00|179.58|3.05|10953.6|14.64|1|0||1|<none>|60.5|moderate_alert|moderate_tier|<null>
TTMI|2026-04-30|29.97|178.72|180.00|137.50|158.22|6.51|902.3|4.12|0|0||1|low volume rel_vol 0.1x < 2.0x (post-open)||high_unentered,scan_filter|session_rvol_low,stop_too_wide|low volume rel_vol 0.1x < 2.0x (post-open) ;; setup:stop_too_wide: ORB range $10.00 (5.9%) > 1.5x ATR $7.37
VIAV|2026-04-30|31.76|59.99|60.43|45.53|52.40|6.21|1108.8|1.42|0|0||1|<none>|100|high_unentered|window_missed|window:out_of_orb: detected 09:56 ET
WCC|2026-04-30|14.86|350.62|355.56|305.27|349.12|3.26|549.6|2.47|0|0||1|<none>|50.4|moderate_alert|moderate_tier|<null>
AIOS|2026-05-01|30.26|12.14|33.87|9.32|22.00|11.41|147.3|4.16|0|0||23|already up 2264% in prior 5 days (extended)||scan_filter|extension_gate|already up 2264% in prior 5 days (extended)
AKAN|2026-05-01|17.89|57.72|78.90|48.96|57.09|27.87|465.9|-0.51|0|0||37|already up 1406% in prior 5 days (extended)||scan_filter|extension_gate|already up 1406% in prior 5 days (extended)
CUE|2026-05-01|128.97|33.75|38.00|14.74|30.42|32.50|575.2|1.11|0|0||37|already up 2560% in prior 5 days (extended)||scan_filter|extension_gate|already up 2560% in prior 5 days (extended)
FIVN|2026-05-01|17.33|20.18|23.19|17.20|22.24|5.20|339.8|4.05|0|0||37|already scored earlier today ;; low volume rel_vol 0.1x < 2.0x (post-open) ;; <none>|54.7|moderate_alert,scan_filter|duplicate_scan,moderate_tier|already scored earlier today ;; <null>
GDDY|2026-05-01|8.30|93.99|93.99|86.79|86.76|3.63|348.6|2.40|0|0||0|||||
NVT|2026-05-01|14.98|164.30|167.37|142.90|158.92|3.15|815.4|3.21|0|0||33|low volume rel_vol 0.1x < 2.0x (post-open) ;; pre-mkt volume 16,984 < 25,000 shares ;; routine catalyst, gap 10.3% ;; routine catalyst, gap 9.2% ;; routine catalyst, gap 9.9% ;; score 18 < 50 (catalyst=routine) ;; score 32 < 50 (catalyst=routine)|32.4|scan_filter|score_below_50|score 32 < 50 (catalyst=routine)
RDDT|2026-05-01|12.42|165.51|173.00|147.23|166.48|4.89|2353.2|1.99|0|0||37|already scored earlier today ;; low volume rel_vol 0.2x < 2.0x (post-open) ;; <none>|54.7|moderate_alert,scan_filter|duplicate_scan,moderate_tier|already scored earlier today ;; <null>
TEAM|2026-05-01|20.89|82.92|90.23|68.59|88.88|6.09|2430.1|5.64|0|0||37|already scored earlier today ;; low volume rel_vol 0.1x < 2.0x (post-open) ;; <none>|100|||
TWLO|2026-05-01|20.07|177.77|184.13|148.06|183.34|4.91|1345.5|5.33|0|0||37|already scored earlier today ;; low volume rel_vol 0.1x < 2.0x (post-open) ;; <none> ;; pre-mkt volume 23,439 < 25,000 shares ;; pre-mkt volume 24,079 < 25,000 shares|100|||
VEEV|2026-05-01|11.57|174.02|175.11|155.97|171.60|4.17|1291.4|2.84|0|0||37|low volume projected 1.8x < 2.0x (post-open) ;; low volume rel_vol 0.1x < 2.0x (post-open) ;; M&A/buyout catalyst — no momentum trade ;; outside top-20 gap cap (gap 9.9%)||scan_filter|outside_top20|outside top-20 gap cap (gap 9.9%)
ASRT|2026-05-04|17.33|21.67|21.71|18.47|21.61|1.26|76.2|6.78|0|0||0|||||
CELC|2026-05-04|13.10|142.12|151.02|125.65|144.98|5.58|565.0|0.29|0|0||12|pre-mkt volume 12,863 < 25,000 shares ;; pre-mkt volume 21,432 < 25,000 shares ;; pre-mkt volume 22,574 < 25,000 shares ;; pre-mkt volume 23,148 < 25,000 shares ;; pre-mkt volume 6,467 < 25,000 shares ;; pre-mkt volume 6,841 < 25,000 shares ;; pre-mkt volume 7,291 < 25,000 shares ;; pre-mkt volume 9,217 < 25,000 shares||scan_filter|pm_rvol_low|pre-mkt volume 23,148 < 25,000 shares
NICE|2026-05-04|8.13|122.08|126.50|112.90|124.19|4.18|150.7|0.39|0|0||12|routine catalyst, gap 10.3% ;; routine catalyst, gap 10.4% ;; routine catalyst, gap 9.3% ;; routine catalyst, gap 9.4% ;; routine catalyst, gap 9.5% ;; routine catalyst, gap 9.6%||scan_filter|catalyst_downgrade|routine catalyst, gap 9.6%
OUST|2026-05-04|13.12|29.92|30.40|26.45|28.15|7.01|164.8|10.76|1|0||9|routine catalyst, gap 11.0% ;; routine catalyst, gap 8.1% ;; routine catalyst, gap 8.2% ;; routine catalyst, gap 8.4% ;; routine catalyst, gap 8.5% ;; routine catalyst, gap 8.6% ;; routine catalyst, gap 9.4%||scan_filter|catalyst_downgrade|routine catalyst, gap 8.5%
RLYB|2026-05-04|48.99|14.02|14.60|9.41|14.12|4.33|149.9|5.65|0|0||12|quality filter: filter:adv_too_low: $400,789||scan_filter|adv_low|quality filter: filter:adv_too_low: $400,789
CYTK|2026-05-05|13.07|74.69|80.20|66.05|77.09|3.71|1394.4|0.71|0|0||28|low volume rel_vol 1.6x < 2.0x (post-open) ;; score 30 < 50 (catalyst=routine) ;; score 36 < 50 (catalyst=routine) ;; score 42 < 50 (catalyst=routine)|42|scan_filter|score_below_50|score 42 < 50 (catalyst=routine)
DOCN|2026-05-05|19.66|130.20|153.47|108.81|152.77|8.22|2276.7|2.15|0|0||30|low volume rel_vol 0.2x < 2.0x (post-open) ;; routine catalyst, gap 10.3% ;; score -12 < 50 (catalyst=routine) ;; score 14 < 50 (catalyst=routine) ;; score -6 < 50 (catalyst=routine) ;; score 8 < 50 (catalyst=routine)|14.4|scan_filter|score_below_50|score 14 < 50 (catalyst=routine)
EVER|2026-05-05|30.66|19.09|23.98|14.61|23.82|5.25|162.5|-0.10|0|0||38|already scored earlier today ;; low volume rel_vol 0.1x < 2.0x (post-open) ;; <none> ;; pre-mkt volume 15,905 < 25,000 shares ;; pre-mkt volume 16,656 < 25,000 shares ;; pre-mkt volume 18,262 < 25,000 shares ;; pre-mkt volume 19,496 < 25,000 shares ;; pre-mkt volume 22,166 < 25,000 shares ;; pre-mkt volume 22,646 < 25,000 shares|100|high_unentered,scan_filter|duplicate_scan,stop_too_wide|already scored earlier today ;; setup:stop_too_wide: ORB range $1.00 (5.5%) > 1.5x ATR $0.70
EWTX|2026-05-05|24.40|39.13|39.96|31.45|38.01|4.40|190.9|1.65|0|0||27|low volume rel_vol 0.2x < 2.0x (post-open) ;; pre-mkt volume 13,667 < 25,000 shares ;; score 24 < 50 (catalyst=routine) ;; score 30 < 50 (catalyst=routine) ;; score 44 < 50 (catalyst=routine) ;; score 48 < 50 (catalyst=routine)|48|scan_filter|score_below_50|score 44 < 50 (catalyst=routine)
FLY|2026-05-05|15.94|38.69|39.14|33.37|31.52|9.87|266.5|9.85|1|0||38|EP cooldown — alerted within last 60 days ;; low volume projected 1.3x < 2.0x (post-open) ;; low volume rel_vol 0.0x < 2.0x (post-open) ;; outside top-20 gap cap (gap 8.2%) ;; outside top-20 gap cap (gap 8.7%)||scan_filter|outside_top20|outside top-20 gap cap (gap 8.7%)
FTRE|2026-05-05|14.04|13.97|15.61|12.25|14.53|6.57|61.4|1.75|0|0||23|already scored earlier today ;; low volume rel_vol 0.1x < 2.0x (post-open) ;; <none> ;; pre-mkt volume 1,510 < 25,000 shares ;; pre-mkt volume 17,185 < 25,000 shares ;; pre-mkt volume 1,790 < 25,000 shares ;; pre-mkt volume 3,283 < 25,000 shares|84|||
GPK|2026-05-05|13.70|10.87|10.92|9.56|10.73|3.60|185.2|2.27|0|0||24|low volume projected 1.3x < 2.0x (post-open) ;; low volume rel_vol 0.0x < 2.0x (post-open) ;; outside top-20 gap cap (gap 8.1%) ;; outside top-20 gap cap (gap 8.2%) ;; outside top-20 gap cap (gap 8.3%) ;; outside top-20 gap cap (gap 8.4%) ;; outside top-20 gap cap (gap 8.6%) ;; outside top-20 gap cap (gap 8.7%) ;; outside top-20 gap cap (gap 8.8%) ;; outside top-20 gap cap (gap 8.9%) ;; outside top-20 gap cap (gap 9.3%) ;; pre-mkt volume 11,393 < 25,000 shares ;; pre-mkt volume 5,159 < 25,000 shares ;; score 48 < 50 (catalyst=strong)|48|scan_filter|outside_top20|outside top-20 gap cap (gap 8.9%)
PINS|2026-05-05|18.51|24.71|24.71|20.85|22.28|3.62|1279.0|0.19|0|0||38|low volume rel_vol 0.2x < 2.0x (post-open) ;; M&A/buyout catalyst — no momentum trade ;; outside top-20 gap cap (gap 10.5%) ;; outside top-20 gap cap (gap 8.7%)||scan_filter|outside_top20|outside top-20 gap cap (gap 10.5%)
ROK|2026-05-05|13.54|454.50|454.67|400.31|435.93|2.31|809.1|3.19|0|0||31|outside top-20 gap cap (gap 10.0%) ;; outside top-20 gap cap (gap 8.3%) ;; outside top-20 gap cap (gap 8.4%) ;; outside top-20 gap cap (gap 8.6%) ;; outside top-20 gap cap (gap 8.7%) ;; outside top-20 gap cap (gap 8.8%) ;; outside top-20 gap cap (gap 8.9%) ;; outside top-20 gap cap (gap 9.0%) ;; outside top-20 gap cap (gap 9.2%) ;; outside top-20 gap cap (gap 9.7%) ;; outside top-20 gap cap (gap 9.9%) ;; pre-mkt volume 1,795 < 25,000 shares||scan_filter|outside_top20|outside top-20 gap cap (gap 10.0%)
RYTM|2026-05-05|9.72|93.90|99.00|85.58|92.31|4.16|175.3|1.34|0|0||21|outside top-20 gap cap (gap 11.0%) ;; outside top-20 gap cap (gap 8.1%) ;; outside top-20 gap cap (gap 8.4%) ;; outside top-20 gap cap (gap 9.1%) ;; pre-mkt volume 1,664 < 25,000 shares ;; pre-mkt volume 23,702 < 25,000 shares ;; pre-mkt volume 4,307 < 25,000 shares ;; score 39 < 50 (catalyst=routine)|38.9|scan_filter|outside_top20|outside top-20 gap cap (gap 11.0%)
STRL|2026-05-05|37.39|727.45|807.30|529.49|806.00|4.78|1950.7|4.30|0|0||38|already scored earlier today ;; low volume rel_vol 0.1x < 2.0x (post-open) ;; <none> ;; pre-mkt volume 10,864 < 25,000 shares ;; pre-mkt volume 11,723 < 25,000 shares ;; pre-mkt volume 12,508 < 25,000 shares ;; pre-mkt volume 13,177 < 25,000 shares ;; pre-mkt volume 13,507 < 25,000 shares ;; pre-mkt volume 15,382 < 25,000 shares ;; pre-mkt volume 18,198 < 25,000 shares ;; pre-mkt volume 19,312 < 25,000 shares ;; pre-mkt volume 19,949 < 25,000 shares ;; pre-mkt volume 24,071 < 25,000 shares ;; pre-mkt volume 3,575 < 25,000 shares ;; pre-mkt volume 3,815 < 25,000 shares ;; pre-mkt volume 4,745 < 25,000 shares ;; pre-mkt volume 5,004 < 25,000 shares ;; pre-mkt volume 5,180 < 25,000 shares ;; pre-mkt volume 5,583 < 25,000 shares ;; pre-mkt volume 6,678 < 25,000 shares ;; pre-mkt volume 7,060 < 25,000 shares ;; pre-mkt volume 8,153 < 25,000 shares ;; pre-mkt volume 9,117 < 25,000 shares|96|high_unentered,scan_filter|duplicate_scan,stop_too_wide|already scored earlier today ;; setup:stop_too_wide: ORB range $35.02 (5.0%) > 1.5x ATR $20.33
UCTT|2026-05-05|9.43|80.00|83.42|73.11|83.14|5.94|175.3|2.16|0|0||3|outside top-20 gap cap (gap 8.6%) ;; outside top-20 gap cap (gap 9.4%) ;; pre-mkt volume 18,039 < 25,000 shares||scan_filter|outside_top20|outside top-20 gap cap (gap 8.6%)
VRDN|2026-05-05|35.63|19.07|20.00|14.06|18.75|4.69|301.9|-0.27|0|0||28|already scored earlier today ;; low volume rel_vol 1.6x < 2.0x (post-open) ;; <none> ;; outside top-20 gap cap (gap 8.1%) ;; routine catalyst, gap 10.8%|50.4|moderate_alert,scan_filter|duplicate_scan,moderate_tier|already scored earlier today ;; <null>
WAT|2026-05-05|11.99|338.09|347.99|301.88|342.75|3.35|729.8|3.71|0|0||30|low volume projected 0.3x < 2.0x (post-open) ;; low volume rel_vol 0.0x < 2.0x (post-open) ;; M&A/buyout catalyst — no momentum trade ;; outside top-20 gap cap (gap 9.7%) ;; outside top-20 gap cap (gap 9.9%) ;; pre-mkt volume 2,431 < 25,000 shares ;; pre-mkt volume 2,786 < 25,000 shares ;; pre-mkt volume 3,158 < 25,000 shares ;; score 30 < 50 (catalyst=routine)|30|scan_filter|score_below_50|score 30 < 50 (catalyst=routine)
ACLS|2026-05-06|13.98|159.23|171.61|139.70|171.00|4.67|322.1|-0.25|0|0||6|M&A/buyout catalyst — no momentum trade ;; outside top-20 gap cap (gap 10.2%) ;; outside top-20 gap cap (gap 10.7%) ;; outside top-20 gap cap (gap 10.9%) ;; outside top-20 gap cap (gap 11.0%)||scan_filter|ma_filter|M&A/buyout catalyst — no momentum trade
ADNT|2026-05-06|10.98|22.94|23.00|20.67|22.32|3.93|59.2|2.71|0|0||0|||||
