ticker|ep_date|fire_date|mon|rung|variant|entry|stop|stop_w|mature|derived_touch|pre_fire_hole|status|reason|outcome|realized_r|outcome_trail|realized_r_trail|mfe_r|mae_r|reached_4r
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|incumbent|25.06|24.96|0.39904229848363076|True|False|False|settled||stop|-1.0|stop|-1.0|0.5|-1.1|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|bar_low|25.06|25.02|0.15961691939345232|True|False|False|settled||stop|-1.0|stop|-1.0|0.25|-1.0|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|lod_fire|25.06|24.96|0.39904229848363076|True|False|False|settled||stop|-1.0|stop|-1.0|0.5|-1.1|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|prior_low|25.06|25.07|-0.039904229848370165|True|False|False|killed_entry_le_stop||||||||
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|adr_025|25.06|24.866506960661308|0.7721190715829637|True|False|False|settled||stop|-1.0|trail_exit|2.274|7.4938|-4.2792|True
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|adr_050|25.06|24.673013921322617|1.5442381431659273|True|False|False|settled||stop|-1.0|trail_exit|1.137|3.7469|-2.1396|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|adr_075|25.06|24.47952088198393|2.3163572147488765|True|False|False|settled||stop|-1.0|trail_exit|0.758|2.4979|-1.4264|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|adr_100|25.06|24.28602784264524|3.0884762863318405|True|False|False|settled||stop|-1.0|trail_exit|0.5685|1.8735|-1.0698|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|adr_125|25.06|24.09253480330655|3.860595357914804|True|False|False|settled||time_exit|0.9819|trail_exit|0.4548|1.4988|-0.8558|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|adr_150|25.06|23.89904176396786|4.632714429497767|True|False|False|settled||time_exit|0.8183|trail_exit|0.379|1.249|-0.7132|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|adr_200|25.06|23.51205568529048|6.176952572663681|True|False|False|settled||time_exit|0.6137|trail_exit|0.2842|0.9367|-0.5349|False
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|ep_close|25.06|25.32|-1.0375099760574684|True|False|False|killed_entry_le_stop||||||||
ACAD|2026-06-26|2026-06-29|2026-06|ep_close_620_prox|ep_low|25.06|25.07|-0.039904229848370165|True|False|False|killed_entry_le_stop||||||||
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|incumbent|6.61|6.13|7.261724659606663|False|False|False|settled||stop|-1.0|stop|-1.0|1.4167|-1.0|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|bar_low|6.61|6.13|7.261724659606663|False|False|False|settled||stop|-1.0|stop|-1.0|1.4167|-1.0|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|lod_fire|6.61|6.13|7.261724659606663|False|False|False|settled||stop|-1.0|stop|-1.0|1.4167|-1.0|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|prior_low|6.61|5.935|10.21180030257187|False|False|False|settled||stop|-1.0|trail_exit|-0.7704|1.0074|-1.0815|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|adr_025|6.61|6.504226120975978|1.6002099701062416|False|False|False|settled||stop|-1.0|stop|-1.0|0.2364|-1.8908|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|adr_050|6.61|6.398452241951954|3.200419940212497|False|False|False|settled||stop|-1.0|stop|-1.0|0.2836|-1.04|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|adr_075|6.61|6.292678362927932|4.800629910318738|False|False|False|settled||stop|-1.0|stop|-1.0|1.4811|-1.4147|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|adr_100|6.61|6.186904483903908|6.400839880424994|False|False|False|settled||stop|-1.0|stop|-1.0|1.1109|-1.061|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|adr_125|6.61|6.081130604879886|8.001049850531235|False|False|False|settled||stop|-1.0|stop|-1.0|1.2858|-1.1723|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|adr_150|6.61|5.975356725855862|9.60125982063749|False|False|False|settled||stop|-1.0|trail_exit|-0.8194|1.0715|-1.1503|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|adr_200|6.61|5.763808967807816|12.801679760849987|False|False|False|settled||stop|-1.0|trail_exit|-0.6145|0.8036|-1.099|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|ep_close|6.61|6.26|5.295007564296529|False|False|False|settled||stop|-1.0|stop|-1.0|1.3429|-1.2826|False
ACHR|2026-08-10|2026-08-11|2026-08|ep_close_reclaim|ep_low|6.61|5.935|10.21180030257187|False|False|False|settled||stop|-1.0|trail_exit|-0.7704|1.0074|-1.0815|False
